anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
				boy:1		easy:1				1
										2
savages:1,killed:1	dead:1,died:1,killed:1			children:2,man:1	savages:1,killed:1	like:2,good:1,won:1				3
	dead:1			men:1		won:1				4
										5
										6
										7
										8
		father:1,mother:1				beautiful:1,fine:1,well:1,thank:1,love:1		love:1		9
				lady:1		relax:1	lord:1			10
				boy:1,lady:1		won:1				11
		family:1	family:1	people:1		forgive:1	lord:1			12
	die:1	father:1	house:2	men:1		well:1	lord:2			13
kill:1,lying:1	kill:1			man:1	kill:1,lying:1	true:1				14
										15
	death:1,dead:1	father:2,mother:2	house:1	children:1		better:1,won:1,please:1	lord:1			16
	die:1,bury:1									17
		brother:1			worry:2					18
fucking:1	died:1	father:1,husband:1	gates:1		whores:1	like:1,honor:1		fucking:1,whores:1	fucking:1	19
				children:1		love:1,like:1,agree:1		love:1		20
	dead:1	sister:1,father:1		boy:1		good:1,like:1	lord:1			21
prick:2	dead:1	mother:1		girl:1,girls:1,man:1		better:1,good:1,likes:1,pretty:1			prick:2	22
		father:1		people:1		promise:2				23
		sister:1								24
										25
hell:1						grace:3	hell:1		hell:1	26
	crypt:1,dead:1	brother:1				surely:1,please:1,love:1,pretty:1		love:1		27
damn:1,fuck:1		brother:1		girls:1,man:1		loved:1,fine:1,like:1	lord:1	loved:1,fuck:1	damn:1,fuck:1	28
damn:2	grave:1	sister:1,daughter:1,son:1	houses:1		whore:1	honor:2,win:1,well:1		whore:1	damn:2	29
hates:1		brother:2,brothers:1		girl:1,girls:1,man:1		clever:2,true:1,pretty:1,handsome:1	lord:1	perversions:1		30
		sister:2,brother:1,family:1	door:2,family:1	girls:1,people:1	doubt:1,whorehouse:1	blessing:1	lord:1,blessing:1	whorehouse:1		31
kill:1	bury:1,kill:1	sister:1			kill:1	like:1,grace:1				32
				woman:1		won:1,friends:1,gracious:1				33
		sister:1		lady:1		perfect:1,sweet:1				34
		sister:1	house:2	men:1		honored:1				35
savage:1,killers:1,cut:1	killers:1,alive:1				shame:1,killers:1,savage:1	dear:1				36
offense:1		married:1,father:1		men:1,people:1,man:1		like:3,true:2,play:1,won:1,trust:1,grace:1				37
ugly:1,fuck:1		sister:1	home:4	men:1		sweet:1,like:1		fuck:1	fuck:1	38
stupidest:1		father:2,married:1	home:2	boys:1,man:1		please:3,handsome:1				39
bastard:2,insult:1	dead:1	uncle:1,father:1,family:1	family:1	lady:1	insult:1	ready:1,welcome:1,well:1			bastard:2	40
bastard:1		father:2,sons:1,families:1,family:1,uncle:1,brother:1	families:1,family:1			giving:1,better:1,care:1			bastard:1	41
bastard:4,offend:1,hell:1,bastards:1		father:2,mother:1		lady:1	hurt:1	like:1	lord:1,hell:1		bastard:4,hell:1,bastards:1	42
	slaughtered:1	uncle:1,brother:1		boy:2		true:1,good:1,friends:1,like:1				43
		daughter:1,grandchild:1			scared:1	grace:4,sure:1,talent:1,beauty:1,share:1,lovely:1,well:1				44
fight:3			neighbors:1	man:1		funny:1,sure:1,honored:1,beauty:1,well:1,favorite:1,accept:1,good:1,true:1,hope:1				45
		husband:1	bed:1	man:1		funny:1,won:1	lord:1			46
murdered:1,danger:1	murdered:1	sister:1		lady:1			lord:1			47
murdered:2,wars:1,fighting:1	murdered:2	father:1,brother:1,husband:1,son:1		people:1	wrong:1,risk:1,wars:1	certain:1,true:1,trusts:1	lord:2			48
										49
war:1,piss:1	war:1				war:1	favor:1,promised:1			piss:1	50
	deaths:1				dull:1	thank:1				51
		father:1				beautiful:1,good:1,thank:1,hope:1	mormont:1			52
						beautiful:1				53
						thank:2,happy:1				54
										55
						better:1,good:1,thank:1				56
fucking:1,kill:1	kill:1			boys:1	kill:1	loyal:2,friend:2,sure:1,well:1,hope:1		fucking:1	fucking:1	57
mad:1					mad:1					58
				boy:1		love:1		love:1		59
