anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
										2
fight:2		father:1		men:2,people:2		won:2				3
hate:1,shit:1	alive:1	father:1			shit:1	carefully:1,safe:1,good:1	lord:2		shit:1	4
		sister:1,father:1		men:1		good:1,well:1,loyally:1	lord:2			5
fighters:1	bury:1		kitchens:1,address:1,kitchen:1		sluts:1		lord:3	sluts:1		6
fighting:2,foes:1,war:1	grieves:2,died:2,drown:1,dead:1,war:1	sons:1,father:1,brother:1,brothers:1	home:1	people:3,men:2	war:1,whore:1	honor:1,like:1	lord:1	whore:1		7
war:1	alive:1,dead:1,war:1		house:1	man:1	war:1	respect:1,faithfully:1	faithfully:1			8
	death:1,alive:1,dead:1		address:1	men:1,man:1		please:2				9
		father:1		child:1,man:1	lost:1	please:6,truly:1	lord:1			10
	ghost:3		pet:2			trust:1				11
war:2,fighting:2,enemy:1,kill:1,killing:1	war:2,kill:1,killing:1	father:1	home:1	boy:1,men:1	war:2,enemy:1,kill:1,lost:1,killing:1	great:1,good:1,like:1,joking:1,nice:1				12
damn:1,bastard:1,dumber:1,fuckers:1,fight:1	death:1,died:1,alive:1			boy:2	dumber:1	gladly:1,won:1,warmer:1,like:1,glad:1		fuckers:1	damn:1,bastard:1,dumber:1,fuckers:1	13
			house:3,dormand:2,houses:1	girl:1		better:1	lord:4			14
battle:1,brutalizing:1		son:2		girl:1,men:1	risk:1	good:1	lord:1			15
murdered:1	murdered:1		room:1	woman:1		thank:1	lord:2			16
blame:1,blames:1,revenge:1,rebelled:1	death:1,alive:1		house:1	men:1,man:1	revenge:1,lost:1	brilliant:1,love:1,opportunity:1,opportunities:1,grand:1	belief:1,demons:1	love:1		17
punished:1		grandson:1,family:1	family:1	girl:1		interests:1,agreement:1,advantageous:1	lord:2			18
		daughters:1,son:1				interesting:1				19
killed:1	bury:1,killed:1			girl:1	killed:1	won:1				20
killed:1	killed:1,dead:1			boy:1,girl:1,man:1	killed:1	friends:1,true:1,free:1				21
kill:1	kill:1	brothers:1		people:1,man:1	kill:1	kind:1				22
killed:1	killed:1			woman:1	killed:1	true:1				23
bastard:1									bastard:1	24
										25
		mother:1				love:4,courage:1,like:1,wisdom:1,friends:1,truly:1	pray:2	love:4		26
		brother:2,mother:1		lady:1		like:1				27
bastard:2,kill:2,murderer:1	kill:2,murderer:1			man:1	kill:2	grace:4,please:3,blessings:1	lord:1,blessings:1		bastard:2	28
			gates:1,door:1	people:1						29
idiot:2,vicious:2,kill:1,war:1,attacked:1,insult:1	kill:1,war:1				idiot:2,vicious:2,insult:1,kill:1,war:1	safe:1			motherfucker:1,bloody:1	30
fucked:1	dies:1	uncle:1		girl:3,men:1		please:1		fucked:1	fucked:1	31
cut:1				lady:1	hurt:1	please:1,well:1				32
		married:1,husband:1,mother:1		man:2,women:1	embarrassment:1	wealthiest:2,flattery:2,beautiful:1,forgive:1,smart:1				33
	alive:2	grandfather:2,married:1		lady:2		true:2,talent:1,thank:1,glorified:1,beauty:1,like:1,lovely:1,gracious:1	lord:1			34
murdered:1,argue:1	murdered:1	father:1				better:1,well:1,merits:1				35
fight:1				baby:1,people:1,man:1	doubt:1	support:1,honesty:1,truth:1,forgive:1				36
mad:1		mother:1		woman:1,people:1	mad:1	passion:2,admire:1,true:1,great:1,trust:1		passion:2		37
		father:1,son:1		lady:1		accept:1	lord:1			38
hated:1,killed:1	killed:1,alive:1	father:1		man:1	killed:1	loyalty:1				39
destroyed:1		father:1	house:1	man:3	weak:2,destroyed:1	loved:1,good:1,forgive:1	lord:3	loved:1		40
				girl:1			lord:3			41
				man:3,girl:2		amory:1				42
						grace:5,honor:1				43
liar:2		father:1,brother:1,mother:1		lady:4,woman:1	liar:2	sure:2,brilliant:1,better:1,grace:1				44
		mother:2		lady:2		helping:1,well:1,helpful:1,pretty:1				45
		father:1		lady:3		free:1,grace:1,surprised:1,forgive:1,positively:1,promised:1				46
kill:1	kill:1	brothers:1		lady:1	kill:1	grace:1				47
	death:1					brave:1,warmer:1,freeze:1				48
stupid:1						brave:1,comfortable:1				49
war:1	die:1,war:1,dead:1	brothers:1		men:1	dreadfort:1,whores:1,war:1	true:2,win:1,trust:1,grace:1		whores:1		50
savage:1,bastard:1,liar:1,liars:1,savages:1,hate:1,lying:1	alive:2	son:1		boy:1,men:1	savage:1,dreadfort:1,liar:1,liars:1,savages:1,lose:1,lying:1	honored:1,like:1,safety:1,trust:1,well:1,loyalty:1	lord:1		bastard:1	51
savage:1				people:1	savage:1	like:2,well:1,free:1	lord:1			52
hated:2,kill:1,killing:1	kill:1,killing:1			people:1,man:1	kill:1,killing:1	well:2,freedom:1,free:1				53
hate:1	dead:1			people:2,children:1	wrong:2,hurt:1	better:1,safer:1,trust:1				54
						warm:1				55
offend:1				man:1	whore:1	won:1,wealth:1,support:1,richest:1,best:1,truly:1		whore:1		56
			gates:1	man:1		honorable:1				57
										58
										59
