anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
bastard:1,killed:1	killed:1	brothers:1,son:1	gate:1,gates:1,homes:1	girl:3,boys:2,man:2,men:1,children:1	killed:1,hurt:1	friends:2,played:1,safely:1,hope:1,hoped:1	lords:1		bastard:1	0
battle:1,bastard:1,kill:1,fighting:1	kill:1	brother:1	house:1	girl:1	kill:1	better:1,trusting:1,trust:1,won:1,strong:1			bastard:1	1
						original:1				2
										3
murderer:1	murderer:1,alive:1	father:1	room:1			like:1	lord:1			4
		grandfather:1	house:1	men:1		thank:1,grace:1	lord:1			5
		grandsons:2,sons:2,sister:1,family:1,husband:1	houses:1,family:1,house:1			grace:2,good:1,honor:1	lord:1			6
		daughter:1	houses:1	lady:2,man:1		grace:3,love:2,honor:2,great:1,beauty:1,well:1,wisdom:1,courage:1,promised:1,innocent:1,wise:1		love:2		7
rebellion:1		father:1,brother:1		girl:1,people:1		good:2,assures:1,promise:1,like:1,blessed:1,free:1,grace:1	blessed:1,holy:1			8
		sister:1	home:1	woman:1,lady:1		enjoy:2,good:2,sincerest:1,love:1,sweet:1,well:1,free:1,gladly:1		love:1		9
liars:1		sister:1,mother:1	home:2	boy:1	liars:1	like:2,comfortable:2,tender:1,better:1				10
dangerous:1				men:5		like:4,kind:1,sure:1,hoped:1,better:1,favor:1,talents:1,dear:1,true:1	lord:2			11
abuse:2,dangerous:1				partner:1,man:1	weaknesses:1	well:2,satisfy:1,profitable:1	lord:1			12
fighters:1,fought:1		father:1		boys:2,woman:1,lady:1,girls:1		like:2,strong:2,love:1,freedom:1,challenge:1,proud:1,interested:1,kiss:1,laughed:1,glorious:1		virgin:1,love:1,kiss:1		13
cut:1,fuck:1,cunt:1,fight:1				woman:2,women:1		well:1,care:1		ass:1,fuck:1	ass:1,fuck:1,cunt:1	14
kill:1	kill:1,deaths:1			lady:1	kill:1	important:2,beauties:1,hope:1				15
	deaths:1				disappoint:1	like:1				16
dangerous:1				men:1,lady:1,man:1		important:2,love:1		love:1		17
arguing:1,argue:1	dead:1	father:4,brothers:1,parent:1,sisters:1,married:1,daughters:1		people:1		love:2,exciting:2,beautiful:1,treat:1,passion:1,agreed:1,stronger:1		love:2,passion:1		18
war:2,savage:1,lied:1,attacked:1,fighting:1,fight:1,fought:1,battle:1,hell:1	war:2,alive:1	brothers:1	gates:1	men:1	war:2,savage:1,lied:1,lost:1	better:1,trusting:1	hell:1,lord:1		hell:1	19
murdered:2,war:1	murdered:2,die:1,war:1	brother:2			war:1	save:1,share:1				20
		family:1,son:1	sweep:1,family:1	men:1		dear:1,promise:1				21
kill:2,battlements:1,cunt:1	kill:2			man:1	kill:2	care:1			cunt:1	22
killed:2,rebellion:1	killed:2,dead:1	father:1,brothers:1	home:1	man:2	killed:2	thank:2,wise:1,like:1	lord:1,spirit:1			23
fucking:2,kill:2,shit:1	kill:2,drowned:1	father:1	home:1	man:2,men:1	kill:2,shit:1	loved:1,kind:1,heaven:1,love:1,like:1,win:1,lucky:1,trusted:1,friend:1	heaven:1	fucking:2,loved:1,love:1	fucking:2,shit:1	24
dangerous:1		family:1	home:2,family:1,gates:1	man:1	shame:1	won:2,forgiven:1,luck:1	lords:1			25
cut:1				man:1		opportunity:2,honorable:1,opportunities:1				26
fuck:2,battle:1,war:1	die:2,war:1	brothers:1		man:2,woman:1,child:1	war:1	ready:1,good:1,well:1		fuck:2	fuck:2	27
fucking:1,interrupt:1,kills:1	die:2,dead:2,kills:1	sister:1,sons:1,mothers:1	home:1	girls:1	interrupt:1,kills:1	create:1,good:1,lovers:1		fucking:1,lovers:1	fucking:1	28
kill:1	drowning:1,kill:1,dead:1	sister:2,father:2	home:1,door:1	man:2	kill:1	good:1,love:1,relieved:1,handsomely:1,loyal:1,won:1,friend:1,save:1,bravery:1	lord:3	love:1		29
						good:2,won:2,love:1,certain:1,friends:1,honors:1		love:1		30
kill:1,fuck:1,fighting:1,wars:1	kill:1			man:1	kill:1,wars:1	well:2,jokes:1,rich:1,loves:1,laugh:1		fuck:1,loves:1	fuck:1	31
fuck:1,shit:1		sister:1,father:1		people:2	shit:1	like:2,good:1		fuck:1	fuck:1,shit:1	32
		father:1,mother:1	maiden:1				souls:1			33
										34
tricks:1				girl:1						35
kill:1	kill:1				kill:1					36
		sister:1,brother:1,mother:1		man:2,girl:1		well:1,special:1				37
	dead:1			man:1		good:2,great:1,please:1,value:1				38
										39
		brother:1,mother:1			wrong:1	better:1,warmest:1,fine:1				40
enemies:1		mother:1			enemies:1	kind:2,great:1,safe:1,love:1,lucky:1		love:1		41
										42
										43
										44
										45
										46
						like:1				47
		mother:1				strongest:2				48
			home:3	people:1		welcome:1				49
cut:1				baby:1		fun:1,careful:1,won:1,like:1				50
shit:1,fight:1		father:1,mother:1			shit:1,whore:1			whore:1	shit:1	51
killed:1	killed:1			man:1	killed:1					52
										53
	alive:1					please:1,thank:1				54
						please:4,thank:1,truly:1				55
shit:1,fight:1				people:1	shit:1	warm:1,well:1			shit:1	56
kill:1,fighting:1	kill:1				kill:1	interesting:4,better:1,hope:1,truly:1			bloody:1	57
										58
										59
