anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
		father:1	bed:1	lady:2,child:1,men:1,women:1		best:2,sure:1,strong:1,won:1				0
bastard:2,lied:2,destroying:1,liar:1,mad:1			house:1	girl:2,lady:1	lied:2,destroying:1,whore:1,liar:1,mad:1	friends:3,great:1,strength:1,like:1,won:1,well:1,good:1,pleasure:1		whore:1	bastard:2	1
										2
										3
kill:1	kill:1			girl:1	kill:1	free:1				4
cut:1,killed:1,lying:1,rape:1	killed:1	sister:1,brother:1		men:2,girl:1,girls:1,man:1	worse:3,lying:1,killed:1	like:2,lucky:1,truth:1		rape:1		5
fuck:2,fight:1		uncle:1,brother:1,mother:1		men:1,girls:1		love:1,honor:1,loyalty:1		fuck:2,love:1	fuck:2	6
bastard:3,dangerous:1,kill:1,fight:1	corpse:1,kill:1	sons:1		men:1,man:1	kill:1	well:2,trusted:2,winning:2,sure:1,like:1,grace:1,agree:1			bastard:3	7
fucked:1,battle:1,fights:1		sons:2,mother:1	house:1	girl:2,man:1	lose:1	pleasure:1,save:1,grace:1,like:1		fucked:1,ass:1	fucked:1,ass:1	8
fight:3,war:1	war:1	sons:4		girl:1,men:1,man:1	worse:2,war:1	better:1,favor:1,won:1,like:1,grace:1,hope:1				9
weapons:1,bastard:1,cunt:1,fighting:1		sons:1,brothers:1			weapons:1	enjoying:1,good:1,like:1	lordships:1		bastard:1,cunt:1	10
battle:2,kill:1	kill:1	sons:1			kill:1	share:2,gladly:1,grace:1				11
torture:1	slaughtered:1		bathe:1,bath:1,maids:1	boy:2	lowborn:1	fine:1				12
fuck:1	slaughtered:1							fuck:1	fuck:1	13
		son:1			worse:1,sad:1	loyal:1,good:1,well:1,grace:1,like:1				14
bastard:2,kill:2,war:1	kill:2,war:1	nephew:1,son:1		boy:4,women:1,boys:1,men:1,girls:1,man:1	kill:2,wronged:1,war:1,slut:1	forgive:1,innocent:1,grace:1	sacrifice:2	slut:1	bastard:2	15
bastard:1				boy:2,lady:1		grace:2,great:1,freed:1,free:1,triumph:1			bastard:1	16
battle:1,hated:1,lying:1	die:1,slaughters:1	fathers:1,son:1,mothers:1		man:1,children:1,child:1	lying:1	won:2,innocents:1,great:1,glory:1				17
bitch:1					whores:1,whore:1	won:1,like:1,truth:1		cock:4,whores:1,whore:1	cock:4,bitch:1	18
fight:2,battlefield:1,kill:1,battle:1,fucking:1,fucked:1,killing:1	die:2,kill:1,killing:1			girl:1,woman:1,men:1,man:1	kill:1,whore:1,killing:1	beauty:2,thrill:2,love:1,like:1,well:1,won:1,entertain:1,friend:1		fucking:1,fucked:1,love:1,whore:1	fucking:1,fucked:1	19
						darling:1				20
		husband:1		lady:3		glorious:1,handsome:1	lord:1			21
		wife:1		lady:1	disappoint:1,doubt:1	kind:1,won:1,promise:1,hope:1	lord:2			22
		sisters:1	house:1	girl:1	hurt:1	radiant:3,well:2,play:1,sure:1,better:1,won:1,lovely:1,friends:1,grace:1				23
rebelled:1	slaughtered:1	family:2,wife:1,father:1,mother:1	house:2,family:2	woman:1,man:1,child:1		wealthiest:2,gentle:1,wealthy:1,grand:1	lord:1			24
		sister:1,father:1	gates:1		weep:1		soul:1			25
		father:2,husband:1								26
										27
		wife:1		ladies:1,men:1,man:1		grace:2,thank:1	lords:1,soul:1			28
poison:1					shocking:1	like:2,kind:1,wealth:1				29
						good:2,trust:1				30
		father:2,mother:2,sisters:1		girl:1			lord:1,religious:1			31
cunts:1	death:1						pray:1		cunts:1	32
fight:1	death:1					trust:1				33
fight:2,blame:1						please:2,won:1,grace:1	demonstration:1			34
							lord:1			35
		brother:2,son:2,nephew:2,sister:1,grandson:1,father:1,mother:1,stepfather:1				sure:1				36
				man:1		enjoy:1	lord:1			37
		father:1,wife:1		child:2,man:1	worry:1	joke:1,engage:1	shrine:1	lust:2,tits:1	tits:1	38
		father:2				well:1,cares:1				39
		uncle:2,married:1	bedding:2	baby:2,lady:1		grace:2,like:1,true:1,respect:1,well:1,glorious:1,thank:1				40
fucking:1,threaten:1,envy:1		uncle:1	bedding:2,bed:1	ladies:1		grace:2,joke:1,won:1,sure:1		fucking:1,cock:1	fucking:1,cock:1	41
		wife:3,uncle:1		girl:1,man:1		won:1,honesty:1,proud:1,grace:1,important:1,agree:1		cock:1	cock:1	42
						wise:2,wiser:1	lord:1			43
		father:1				won:1,well:1	lord:1			44
										45
fucked:1		father:2	bed:1			won:2,share:1		fucked:1	fucked:1	46
		husband:1				well:2,grace:2,hope:1				47
	dies:1				screaming:1,difficult:1	well:2,perfect:1,good:1,grace:1				48
kill:1	kill:1			man:2,girl:1	kill:1,scream:1	lovely:1,beauty:1				49
murders:1,murder:1	murders:1,murder:1			man:1		trust:1,impress:1				50
fight:1		sons:1								51
										52
						warm:1				53
					doubt:1	well:1,easier:1				54
				boys:1,guymon:1		lovely:1	mormont:2			55
cruel:2		father:2,family:2	family:2			well:1,please:1,like:1,handsome:1				56
										57
				baby:1						58
										59
