anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	1
0	0	0	0	3	0	1	0	0	0	2
0	0	0	0	5	0	1	0	0	0	3
3	5	5	0	1	4	2	2	0	0	4
0	0	2	0	0	0	1	0	0	0	5
0	0	0	0	7	0	0	0	0	0	6
0	0	0	0	0	1	0	0	0	0	7
3	3	1	0	2	3	2	0	0	0	8
2	0	0	1	0	2	1	0	0	0	9
1	0	0	0	1	0	14	0	0	0	10
0	0	2	0	1	0	7	1	0	0	11
0	1	3	2	0	0	5	1	0	0	12
1	1	2	0	1	1	4	0	0	0	13
0	0	0	0	2	0	1	0	0	0	14
0	1	2	0	0	0	0	4	0	0	15
0	1	1	0	0	1	1	0	0	0	16
0	0	0	0	1	0	0	0	0	0	17
2	1	0	1	2	3	3	0	0	0	18
0	1	2	0	3	0	3	2	0	0	19
2	2	1	1	0	2	1	0	0	0	20
2	2	1	1	2	2	2	0	0	0	21
0	0	3	0	0	1	5	0	0	0	22
1	1	1	0	0	0	1	0	0	0	23
0	0	2	0	1	2	0	0	0	0	24
0	0	1	0	0	1	2	0	1	0	25
0	1	2	0	4	0	2	0	0	0	26
0	2	1	0	1	0	0	0	0	0	27
0	0	0	0	0	0	4	0	0	0	28
1	0	0	0	2	1	3	1	0	0	29
1	0	0	2	4	0	0	0	1	0	30
0	0	1	0	1	0	2	0	0	0	31
0	0	2	0	1	2	2	0	3	1	32
1	0	1	0	3	0	4	0	0	1	33
2	5	3	0	0	2	1	0	0	0	34
1	2	0	0	1	0	2	1	0	1	35
0	0	0	0	0	0	0	0	0	0	36
0	0	0	0	0	0	0	0	0	0	37
0	0	0	0	0	0	0	0	0	0	38
0	1	0	0	2	0	1	0	0	0	39
2	0	0	0	3	2	4	0	0	0	40
1	0	1	0	1	1	4	1	0	0	41
0	0	0	0	0	0	1	0	0	0	42
0	0	0	0	5	0	3	2	0	0	43
1	0	0	1	3	1	6	1	0	0	44
1	0	1	0	4	1	7	3	0	1	45
2	0	0	0	2	0	3	0	1	1	46
5	6	0	0	4	5	5	0	0	0	47
2	1	1	0	0	1	1	0	2	0	48
1	2	1	0	1	1	4	0	0	0	49
1	3	1	0	2	2	4	0	0	0	50
2	3	1	0	1	1	2	1	0	1	51
0	0	0	0	1	0	2	0	0	0	52
0	1	0	0	0	0	1	0	0	0	53
0	0	4	0	1	0	1	0	0	0	54
0	1	1	1	0	3	0	0	0	0	55
0	0	0	0	0	0	0	0	0	0	56
0	0	0	0	0	0	0	0	0	0	57
0	0	0	0	0	0	0	0	0	0	58
0	0	0	0	0	0	0	0	0	0	59
