anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
2	1	2	3	9	2	6	1	0	1	0
4	1	1	1	1	1	5	0	0	1	1
0	0	0	0	0	0	1	0	0	0	2
0	0	0	0	0	0	0	0	0	0	3
1	2	1	1	0	0	1	1	0	0	4
0	0	1	1	1	0	2	1	0	0	5
0	0	7	3	0	0	4	1	0	0	6
0	0	1	1	3	0	15	0	2	0	7
1	0	2	0	2	0	8	2	0	0	8
0	0	1	1	2	0	10	0	1	0	9
1	0	2	2	1	1	6	0	0	0	10
1	0	0	0	5	0	12	2	0	0	11
3	0	0	0	2	1	4	1	0	0	12
2	0	1	0	5	0	12	0	3	0	13
4	0	0	0	3	0	2	0	2	3	14
1	2	0	0	1	1	4	0	0	0	15
0	1	0	0	0	1	1	0	0	0	16
1	0	0	0	3	0	3	0	1	0	17
2	1	9	0	1	0	9	0	3	0	18
10	3	1	1	1	5	2	2	0	1	19
3	4	2	0	0	1	2	0	0	0	20
0	0	2	2	1	0	2	0	0	0	21
4	2	0	0	1	2	1	0	0	1	22
3	3	2	1	2	2	4	2	0	0	23
5	3	1	1	3	3	9	1	4	3	24
1	0	1	4	1	1	4	1	0	0	25
1	0	0	0	1	0	4	0	0	0	26
4	3	1	0	4	1	3	0	2	2	27
3	5	3	1	1	2	3	0	2	1	28
1	3	4	2	2	1	9	3	1	0	29
0	0	0	0	0	0	8	0	1	0	30
4	1	0	0	1	2	6	0	2	1	31
2	0	2	0	2	1	3	0	1	2	32
0	0	2	1	0	0	0	1	0	0	33
0	0	0	0	0	0	0	0	0	0	34
1	0	0	0	1	0	0	0	0	0	35
1	1	0	0	0	1	0	0	0	0	36
0	0	3	0	3	0	2	0	0	0	37
0	1	0	0	1	0	5	0	0	0	38
0	0	0	0	0	0	0	0	0	0	39
0	0	2	0	0	1	3	0	0	0	40
1	0	1	0	0	1	6	0	1	0	41
0	0	0	0	0	0	0	0	0	0	42
0	0	0	0	0	0	0	0	0	0	43
0	0	0	0	0	0	0	0	0	0	44
0	0	0	0	0	0	0	0	0	0	45
0	0	0	0	0	0	0	0	0	0	46
0	0	0	0	0	0	1	0	0	0	47
0	0	1	0	0	0	2	0	0	0	48
0	0	0	3	1	0	1	0	0	0	49
1	0	0	0	1	0	4	0	0	0	50
2	0	2	0	0	2	0	0	1	1	51
1	1	0	0	1	1	0	0	0	0	52
0	0	0	0	0	0	0	0	0	0	53
0	1	0	0	0	0	2	0	0	0	54
0	0	0	0	0	0	6	0	0	0	55
2	0	0	0	1	1	2	0	0	1	56
2	1	0	0	0	1	7	0	0	1	57
0	0	0	0	0	0	0	0	0	0	58
0	0	0	0	0	0	0	0	0	0	59
