anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
fucking:1				boy:1,woman:1		well:1		fucking:1	fucking:1	2
				boys:1,boy:1		enjoying:1	lord:1			3
kill:1	kill:1,alive:1,dead:1	sister:1	home:1	boys:1,men:1	hurt:2,kill:1	won:2,value:2,well:1				4
torture:1			kitchens:1	boy:1,people:1,man:1	risk:2	better:1,love:1,good:1,fine:1,sweet:1		love:1		5
				boy:1,woman:1,man:1				ass:1	ass:1	6
				girl:2,boy:1,women:1	hurt:1					7
stupid:1,kill:1	kill:1	brother:1		woman:4,girl:2,girls:2,boy:1,man:1	kill:1	free:5,please:2,like:2,better:1		naked:1		8
fighting:1		father:1		men:1						9
harass:1,kill:1,rebels:1,killing:1	kill:1,dead:1,killing:1	brotherhood:1		men:1,man:1	wrong:1,kill:1,killing:1	like:2,heroes:1,talent:1,care:1				10
war:2	war:2		kitchen:1		war:2,lost:2,lose:1	win:1,like:1	lord:2			11
war:1	war:1			children:3	war:1	strongest:1,determined:1,great:1				12
attack:2	alive:2,death:1	sisters:1,sons:1		men:2,child:1	ruin:1					13
idiots:1		daughter:1,sister:1,father:1	maidens:1	girls:2,boy:1		great:1,sure:1,pretty:1,well:1,interested:1,heroine:1				14
		mother:1	kitchen:1	girl:2,girls:1,lady:1	lowborn:1	careful:2,enjoy:1,good:1,smart:1	lord:5			15
hateful:2,lied:1,kill:1,killed:1,killing:1	kill:1,killed:1,killing:1			people:2,man:1	killed:1,kill:1,scare:1,lied:1,killing:1	brave:2,joy:2,courage:1,liked:1,thank:1,beloved:1,glad:1	lord:1			16
liar:1				man:1	liar:1	valuable:1				17
savages:1,shit:1		father:1		woman:1,man:1	savages:1,shit:1	free:2,good:1,true:1,care:1		ass:1	ass:1,shit:1	18
				woman:1,girls:1,men:1		free:1,pretty:1		naked:1		19
			clean:1	man:1		grace:3,admired:1,honor:1,thank:1	lord:1,spirit:1			20
enemies:2			room:1	men:2,boy:1	enemies:2	fond:1,grace:1				21
interrupt:1,war:1	war:1			lady:1	interrupt:1,loss:1,war:1	easily:1,like:1				22
shits:1,cruel:1				men:2,boys:1,people:1,children:1,man:1	shits:1,weak:1,lost:1	better:1,well:1,like:1	lord:1		shits:1	23
			home:1	boys:1,man:1			lord:3			24
	dead:3,died:2,slaughterhouse:1			people:3		good:1,trusted:1				25
rape:1	alive:1	brother:3	room:1	people:3,men:1		trust:4,trusted:1	pray:1	rape:1		26
						please:1,forgive:1				27
savage:1,angry:1		father:1			shame:1,ruined:1,savage:1	well:2,like:2,warmth:1	lord:1			28
					dull:1	warm:2,nice:1				29
										30
				children:1		grace:1				31
		mother:2		woman:1,children:1,child:1	difficult:1	dear:1,delighted:1,honor:1				32
		brother:1,husband:1	room:1	baby:1	screamed:1	sure:1,grace:1,smiled:1,grand:1				33
		mother:1		children:2,people:1	weaker:1	love:6,grace:2,safe:1,share:1,wisdom:1,special:1,devotion:1,happy:1		love:6		34
		mother:2				well:1				35
furious:1		family:2,father:1,brother:1	family:2	men:1	embarrass:1	well:2,talent:1	lord:1			36
shit:1	die:1	family:1	family:1		embarrassing:2,shit:1	best:1			shit:1	37
fight:2					doubt:1	like:3				38
battlefield:1					liability:1	like:2,perfect:1				39
				men:1	shocking:1,useless:1	good:3,careful:1,well:1,excellent:1				40
	die:1					well:1				41
		mother:1		man:1	doom:1	please:1	doom:1			42
threatening:1			home:1	children:1		love:1,comfort:1,please:1		love:1		43
cruel:1	die:1,death:1	mother:1	house:1,gates:1	babies:1		dear:1,best:1,friend:1				44
		mother:1	room:1	babies:1		love:1,like:1,inspiration:1		love:1		45
		mother:1	house:1	lady:2,woman:1,children:1,man:1		forgive:1				46
fucking:1,kill:1	die:1,death:1,kill:1	father:1		man:2	kill:1		lord:1	fucking:1	fucking:1	47
kill:1,bitch:1,murderer:1,killed:1,threatening:1	grief:1,kill:1,murderer:1,killed:1	son:3,mother:1		men:1,lady:1	kill:1,killed:1	better:1,promise:1,well:1,wise:1,accept:1	lord:2		bitch:1	48
defense:1,fighting:1		fathers:1,sons:1	gates:1	lady:1	defense:1	strong:1,love:1,thank:1		love:1		49
abuse:1,war:1	war:1,dead:1	father:1	doorstep:1	boy:1,girls:1	sadly:1,wrong:1,whores:1,war:1	good:2,giving:1,sure:1,like:1,best:1	lord:1	whores:1		50
cruelty:1		sister:1,brother:1		boy:1	sins:2	like:2,enjoy:1,certain:1,hoped:1	sins:2			51
confront:1,beaten:1,stupid:1,mad:1				children:1	doubt:1,mad:1	good:1				52
angrier:1	die:1	son:1		lady:2		won:2				53
despises:1		father:2,son:1		woman:1,lady:1	weak:1,despises:1	well:1,like:1,innocent:1	lord:1			54
bastard:1	massacres:1,dead:1	fathered:1		woman:1,man:1		honor:2,innocent:1,truer:1	lord:1		bastard:1	55
fucked:1,hated:1,bastard:1,hate:1			home:1	woman:2,baby:1,boy:1	whore:1	good:2,honorable:1,love:1,honest:1	lord:1	fucked:1,love:1,whore:1	fucked:1,bastard:1	56
						loyally:1	lord:1			57
										58
										59
