anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
4	0	4	1	1	2	1	0	0	2	0
1	2	1	0	0	1	5	1	0	0	1
0	0	0	0	0	0	0	0	0	0	2
1	0	0	0	1	1	1	0	0	0	3
2	2	1	2	1	1	3	0	0	0	4
2	0	1	1	3	2	5	0	0	0	5
0	3	5	4	1	0	3	0	0	0	6
0	0	2	2	2	0	6	4	0	0	7
1	2	1	1	1	2	3	1	0	0	8
2	0	6	1	2	1	6	1	5	0	9
0	1	1	0	3	0	3	1	1	0	10
0	1	0	0	0	1	2	0	0	0	11
1	0	0	0	2	1	1	1	0	0	12
1	0	0	0	1	0	8	0	1	1	13
2	1	0	0	1	2	7	2	3	1	14
3	2	2	0	1	5	8	0	1	0	15
2	0	0	0	0	0	1	0	1	1	16
1	1	0	0	1	1	4	4	0	0	17
1	0	3	0	0	1	0	6	0	0	18
0	0	0	0	3	2	1	0	0	0	19
0	0	0	0	3	0	1	0	0	0	20
0	0	1	0	1	0	0	0	0	0	21
0	0	2	0	1	0	0	0	0	0	22
1	2	0	0	0	0	1	0	0	1	23
2	0	0	1	0	0	1	0	0	2	24
0	1	1	1	0	0	0	1	0	0	25
1	1	2	0	1	2	2	0	0	0	26
1	2	0	0	0	0	1	0	0	0	27
1	1	0	0	4	0	4	0	0	0	28
0	0	0	0	0	0	0	0	0	0	29
0	0	1	1	0	0	2	0	0	0	30
0	0	0	1	0	0	4	0	0	0	31
0	0	1	1	2	0	1	0	0	0	32
0	0	0	0	0	1	8	1	0	0	33
0	0	0	0	0	0	2	1	0	0	34
3	1	0	1	0	1	4	0	1	1	35
0	1	1	1	0	0	2	0	0	0	36
0	1	0	2	3	0	4	2	1	0	37
0	0	4	3	0	0	2	4	0	0	38
0	0	0	1	0	0	0	0	0	0	39
0	0	0	2	1	1	1	4	0	0	40
3	0	2	2	2	2	2	2	2	3	41
1	0	0	1	1	1	1	1	0	0	42
0	1	1	0	0	0	2	1	0	0	43
4	1	1	0	2	3	9	0	1	1	44
0	0	1	1	1	0	0	2	0	0	45
1	1	3	0	0	0	5	1	0	1	46
3	2	0	0	3	3	8	2	0	0	47
0	0	0	1	1	0	4	0	0	0	48
0	2	2	0	1	0	2	0	0	0	49
0	1	0	0	3	0	4	0	0	0	50
1	1	3	0	1	0	1	0	0	0	51
0	0	0	0	0	0	0	0	0	0	52
0	0	0	0	0	0	0	0	0	0	53
0	0	0	0	0	0	0	0	0	0	54
0	0	0	2	0	0	1	4	0	0	55
0	0	0	1	1	0	1	2	0	0	56
0	0	0	0	1	0	3	1	0	0	57
1	0	2	1	0	1	1	3	0	0	58
2	3	0	1	5	2	3	1	0	0	59
