anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
savage:2,bastard:1,lying:1,fighting:1		son:1		girl:1,men:1	savage:2,lying:1	please:1,thank:1,friend:1	lord:3		bastard:1	30
damn:1,kill:1,killed:1	kill:1,killed:1	father:2,brother:2	room:1	lady:2	disturb:1,kill:1,killed:1	safely:1,best:1	lord:1		damn:1	31
		sister:1,wife:1	home:1	lady:3		like:2,well:1	lord:1			32
murdering:1,bitch:1	murdering:1	wife:1		men:1,lady:1,child:1	whore:1	good:1,like:1	lord:3	whore:1,pregnant:1	bitch:1	33
mad:1	dead:2	mother:1		child:2,girl:1	mad:1	honor:3,careful:2,well:2,better:1,peace:1,care:1	mormont:2,lord:1			34
lies:1,murder:1,vile:1,enemies:1	murder:1	family:1,son:1	family:1	man:2	lies:1,vile:1,enemies:1	honorable:2,wise:1,truly:1	lord:1,mormont:1			35
ugly:1,cut:1,killed:1,vile:1,war:1	die:2,killed:1,war:1	son:1	bed:1	girl:1,woman:1	war:1,killed:1,vile:1,doubts:1	innocents:1,good:1,best:1,wiser:1				36
damn:1,war:1	dies:1,war:1			child:1,man:1	war:1	good:2,better:1,honorable:1,luck:1,proud:1	lord:1		damn:1	37
		daughters:1		person:1,men:1,girls:1		interests:1,won:1,ready:1,please:1,grace:1,best:1,care:1	lord:2			38
		mommy:1,aunt:1,son:1	home:1	boy:1,man:1		strong:3,beautiful:1,good:1	lord:1			39
murdered:1,kill:1,killed:1,liars:1	die:1,murdered:1,kill:1,killed:1	mommy:2,father:1,brother:1	house:1	man:3,baby:1,boy:1,men:1	hurt:3,kill:1,killed:1,liars:1	loved:1,love:1,sweet:1		loved:1,love:1		40
		sister:1		man:2		good:1				41
jealous:1,fought:1,war:1,wars:1	war:1	father:1,brother:1		man:2,boy:1,child:1	jealous:1,hurt:1,war:1,wars:1	won:2,like:1,sure:1,adores:1,lucky:1	lord:1			42
fight:1,damn:1,fighting:1,killing:1	die:1,killing:1	wife:1		boy:1,girl:1	shame:1,unpleasant:1,killing:1	good:2,enthusiasm:1,well:1,easy:1			damn:1	43
outrageous:2,killing:2,fought:1,cunts:1,fight:1,threatening:1,war:1	killing:2,war:1	father:1			killing:2,serious:1,war:1	loves:2,good:1		loves:2,lust:1	cunts:1	44
cut:1,killing:1	killing:1	brother:1		people:1	killing:1	love:3,kind:1,succession:1		love:3		45
hated:1		brother:1			serious:1,worst:1	wonderful:1,good:1,glad:1,happy:1				46
weapons:1		father:2,husband:1		girl:1,child:1	losing:1,serious:1,wrong:1,weapons:1,screamers:1	convinces:1,neat:1,won:1				47
killing:1	killing:1			people:2,children:1,man:1,women:1	killing:1	wise:1				48
fight:2,mad:1	bury:1,died:1	father:1		men:1	mad:1				arse:1	49
hate:1						well:1,like:1				50
spite:2	ghost:1					like:2,satisfaction:1,cared:1,truth:1,enjoyed:1				51
				boy:1	lost:1					52
					worse:1	better:1,beautiful:1,please:1,like:1	lord:3			53
bastards:1,fuck:1				girl:1,child:1,man:1,women:1	whores:1	better:1,good:1,well:1,happy:1	lord:1	whores:1,fuck:1	bastards:1,fuck:1	54
		fatherly:1				sure:1,love:1	lord:2	love:1		55
threaten:2,kill:2	kill:2,die:1,dead:1,alive:1	brother:3		man:2,men:1	kill:2	safe:1,well:1	lord:3,lords:1			56
										57
		brother:1					lord:1			58
										59
