anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
4	2	2	0	1	1	4	2	0	0	0
0	0	4	0	2	0	0	1	0	0	1
0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	3
1	0	1	1	0	1	1	1	0	0	4
0	0	0	0	1	0	0	0	0	0	5
1	3	1	0	0	4	1	0	1	0	6
0	0	0	0	1	0	6	2	0	0	7
0	0	9	0	0	0	1	0	0	0	8
0	0	1	1	3	1	5	0	1	0	9
0	0	0	0	0	0	3	0	1	0	10
0	0	0	0	0	0	7	0	1	0	11
0	0	0	1	1	0	6	1	1	1	12
1	1	0	4	4	1	4	0	1	0	13
0	2	0	0	2	0	2	0	0	0	14
0	0	0	1	0	0	4	0	0	0	15
0	0	1	0	0	0	1	0	0	0	16
1	1	1	0	1	0	0	1	0	1	17
8	8	0	0	4	9	6	0	0	0	18
1	1	0	0	1	1	3	0	0	0	19
0	0	1	0	2	0	2	0	0	0	20
4	4	0	0	3	2	2	0	0	0	21
0	0	0	0	0	0	0	0	0	0	22
0	0	0	0	0	2	3	0	0	0	23
0	0	1	0	1	1	3	0	0	0	24
0	0	3	1	0	0	0	0	0	0	25
0	0	1	1	0	0	2	0	0	0	26
0	0	0	0	0	0	3	0	0	0	27
0	3	0	0	0	0	0	0	0	0	28
2	1	1	0	0	1	2	0	0	0	29
0	0	0	0	0	0	0	0	0	0	30
1	1	1	0	1	1	0	0	0	0	31
0	1	0	0	0	0	0	0	0	0	32
0	0	0	0	0	0	1	0	0	0	33
1	0	0	0	0	1	0	0	0	0	34
0	0	0	0	0	0	0	0	0	0	35
0	0	0	0	0	0	0	0	0	0	36
0	0	0	0	0	1	1	1	0	0	37
0	0	0	0	1	0	1	1	0	0	38
0	0	2	1	0	0	1	0	0	0	39
2	1	0	0	0	2	1	1	0	0	40
1	1	1	0	0	1	3	0	0	0	41
0	0	1	1	1	0	5	0	0	0	42
0	0	0	0	0	0	1	0	0	0	43
0	0	0	0	0	0	0	0	0	0	44
1	0	2	0	0	0	4	1	2	1	45
1	0	3	0	5	1	9	2	0	1	46
1	0	2	0	1	1	1	3	0	0	47
0	0	0	8	0	0	0	1	0	0	48
0	0	0	3	3	0	4	0	0	0	49
0	0	2	1	4	0	0	1	0	0	50
0	0	0	0	0	0	0	0	0	0	51
1	0	0	0	0	0	1	1	0	1	52
0	0	1	0	0	0	1	0	0	0	53
0	0	0	1	0	0	1	0	0	0	54
0	0	0	0	0	0	0	0	0	0	55
0	0	0	0	0	0	0	0	0	0	56
0	0	4	0	0	0	1	2	0	0	57
1	0	2	0	0	0	4	0	0	0	58
0	0	0	0	0	0	0	0	0	0	59
