anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	1	0	0	0	1
0	0	0	0	0	0	0	0	0	0	2
2	3	0	0	3	2	4	0	0	0	3
0	1	0	0	1	0	1	0	0	0	4
0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	0	0	0	0	0	0	6
0	0	0	0	0	0	0	0	0	0	7
0	0	0	0	0	0	0	0	0	0	8
0	0	2	0	0	0	5	0	1	0	9
0	0	0	0	1	0	1	1	0	0	10
0	0	0	0	2	0	1	0	0	0	11
0	0	1	1	1	0	1	1	0	0	12
0	1	1	2	1	0	1	2	0	0	13
2	1	0	0	1	2	1	0	0	0	14
0	0	0	0	0	0	0	0	0	0	15
0	2	4	1	1	0	3	1	0	0	16
0	2	0	0	0	0	0	0	0	0	17
0	0	1	0	0	2	0	0	0	0	18
1	1	2	1	0	1	2	0	2	1	19
0	0	0	0	1	0	3	0	1	0	20
0	1	2	0	1	0	2	1	0	0	21
2	1	1	0	3	0	4	0	0	2	22
0	0	1	0	1	0	2	0	0	0	23
0	0	1	0	0	0	0	0	0	0	24
0	0	0	0	0	0	0	0	0	0	25
1	0	0	0	0	0	3	1	0	1	26
0	2	1	0	0	0	4	0	1	0	27
2	0	1	0	2	0	3	1	2	2	28
2	1	3	1	0	1	4	0	1	2	29
1	0	3	0	3	0	5	1	1	0	30
0	0	4	3	2	2	1	2	1	0	31
1	2	1	0	0	1	2	0	0	0	32
0	0	0	0	1	0	3	0	0	0	33
0	0	1	0	1	0	2	0	0	0	34
0	0	1	2	1	0	1	0	0	0	35
3	2	0	0	0	3	1	0	0	0	36
1	0	2	0	3	0	9	0	0	0	37
2	0	1	4	1	0	2	0	1	1	38
1	0	3	2	2	0	4	0	0	0	39
3	1	3	1	1	1	3	0	0	2	40
1	0	7	2	0	0	3	0	0	1	41
7	0	3	0	1	1	1	2	0	6	42
0	1	2	0	2	0	4	0	0	0	43
0	0	2	0	0	1	10	0	0	0	44
3	0	0	1	1	0	10	0	0	0	45
0	0	1	1	1	0	2	1	0	0	46
2	1	1	0	1	0	0	1	0	0	47
4	2	4	0	1	3	3	2	0	0	48
0	0	0	0	0	0	0	0	0	0	49
2	1	0	0	0	1	2	0	0	1	50
0	1	0	0	0	1	1	0	0	0	51
0	0	1	0	0	0	4	1	0	0	52
0	0	0	0	0	0	1	0	0	0	53
0	0	0	0	0	0	3	0	0	0	54
0	0	0	0	0	0	0	0	0	0	55
0	0	0	0	0	0	3	0	0	0	56
2	1	0	0	1	1	7	0	1	1	57
1	0	0	0	0	1	0	0	0	0	58
0	0	0	0	1	0	1	0	1	0	59
