anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
										2
	crypt:1	father:2,uncle:1,aunt:1				like:1,happy:1				3
fight:2,fighting:1				boy:1,lady:1	lowers:1	well:1,please:1,like:1	lords:1			4
	drowning:1,drown:1		home:1	boy:1		beautiful:1,care:1				5
fight:1						safe:2				6
war:1,fight:1	war:1				wrong:1,war:1					7
fighter:1	die:1	brothers:1	door:1	men:1		peace:1,free:1				8
										9
attack:1,fight:1										10
fucking:1							lord:1	fucking:1	fucking:1	11
		brother:1		men:1	shy:1	like:2,smile:1,well:1,blessed:1	blessed:1	ass:1,tits:1	ass:1,tits:1	12
					shy:1	well:1				13
	funeral:1	daughter:1				grace:2,like:1				14
killers:1	killers:1	mother:2,son:1			killers:1	grace:2,like:1,forgive:1				15
angry:1		mother:1				faith:1	faith:1			16
		mother:3,wife:2			whore:1	forgive:1,good:1,well:1,like:1,grace:1	lord:1,confess:1,mercy:1	whore:1		17
humiliated:1	death:1	sister:2,father:1,mother:1		man:1	sin:1,sins:1	great:1,bold:1,truth:1	mercy:1,sin:1,sins:1			18
killed:1	killed:1	cousin:1,brother:1,mother:1			vain:1,weak:1,killed:1	won:1	mercy:1,sacred:1,holy:1			19
fought:1		family:1	family:1		doubt:1,worse:1	save:1				20
		mother:1			lose:1	good:1,glad:1				21
					wrong:1	strong:1				22
offense:1				men:1	lost:1	jokes:3,good:1,surely:1		cock:1	cock:1	23
						well:2				24
fury:1,enemies:1				men:1	enemies:1	intelligent:2,friends:1,affection:1,friend:1				25
										26
		uncle:1,mother:1		child:1		friends:1,like:1				27
	died:1	father:1				funniest:1,like:1,laughed:1				28
						like:1				29
										30
				girl:7,man:3						31
bastard:1,murder:1,kill:1,killed:1	murder:1,kill:1,killed:1	father:1,brother:1,son:1	house:1,door:1	men:3,boys:1,lady:1	kill:1,killed:1	thank:1,best:1,secure:1	lord:2		bastard:1	32
mad:2,cut:1	slaughtered:1	father:1	house:2,houses:1	boy:1,lady:1	mad:2,lost:1	support:1,challenge:1	lords:1,lord:1			33
		father:1,brother:1				great:1,thank:1				34
poisoned:2,enemies:2	die:1,dead:1		houses:1	baby:1,lady:1	enemies:2	respect:1,forgive:1	lord:4			35
		brother:1				wonderful:1	lord:1			36
		mother:1					lord:1			37
		father:1				please:2	lord:2			38
		brother:1		child:1,lady:1,man:1	hurt:1	good:1,like:1				39
				lady:1	difficult:2					40
killed:2	killed:2	family:1	gate:1,family:1	boys:1	killed:2	truth:4,won:3,forgiven:2,safer:1,safe:1				41
fighting:1	died:2		home:1	man:1						42
war:2	die:2,dead:2,war:2,died:1		window:1	men:1	war:2	stronghold:1,won:1	sacrifice:1			43
war:1	war:1,dead:1	sons:1,brothers:1			lost:2,war:1	peace:1,well:1				44
mock:2	drowned:2,die:1,dead:1	brother:1		men:1			pray:1			45
cut:1		brother:2			lost:1,loses:1	kind:1				46
				children:1			lord:1			47
	die:1,dead:1	father:2		woman:1		win:1				48
interrupt:2				lady:1	interrupt:2		lord:2			49
killed:1,poison:1	killed:1,dead:1			man:1	killed:1		priest:1,demon:1			50
fuck:2	drowned:1			woman:1,man:1		great:1	lord:2	fuck:2	fuck:2	51
										52
										53
										54
										55
						please:1				56
										57
										58
										59
