anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
		sister:1	room:1,doors:1		low:2	perfectly:1,well:1				2
lied:2	dead:3			girl:2	lied:2	true:1,truth:1				3
threaten:1,bastard:1,kill:1	kill:1	father:3		men:2,child:2,girl:1,man:1	kill:1	respect:1	lord:1		bastard:1	4
	death:1								bloody:1	5
		father:1								6
poisoned:1		father:1		girl:1		reward:2,promise:1	lord:2			7
hate:1	die:1,grieves:1,dead:1,slaughtered:1	daughters:1	household:1	men:2		engaged:1,save:1,hero:1,trusts:1	lord:2			8
killed:2,kill:1	killed:2,kill:1,dead:1	brother:2,wife:1		children:2,man:1	killed:2,kill:1,wrong:1,sadly:1,lost:1	innocents:1,save:1,trust:1,truth:1	mercy:2,lord:1			9
	dead:1				doubt:1	party:1,true:1,truly:1	lord:4			10
stupid:1	dead:1				wrong:1		lord:2			11
	dead:1	father:1,brothers:1					lord:1			12
lies:1,stupid:1		father:2,sisters:1,daughter:1,son:1		child:1	lies:1,wrong:1	sure:1,love:1,please:1,gently:1,warm:1,hope:1,innocent:1,dear:1,grace:1,friend:1	lord:1	love:1		13
		father:2,brother:2,wife:1		girl:1,lady:1	doubt:1	grace:2,good:1,like:1,sweet:1,peace:1,loyalty:1,won:1,promise:1,innocent:1,best:1				14
		father:3,sister:1,brother:1		child:1	disappoint:1	kissed:1		ass:1,kissed:1	ass:1	15
stupid:1		father:1				good:2,won:1,grace:1	lord:2			16
war:2,wars:1	war:2	son:2,family:2,husband:2,brother:1	family:2		war:2,risk:1,wars:1					17
idiot:1,killed:1,fight:1	killed:1	son:2,sister:1,husband:1	window:1,bath:1	boy:1,men:1,people:1	idiot:1,killed:1	safety:2,love:1,sweet:1,support:1,welcome:1,darling:1		love:1		18
	die:1			women:2		well:1,honor:1	lord:1			19
murder:1,shit:1	murder:1				shit:1	treasure:1,friendship:1,interested:1,friend:1,like:1	lord:1		shit:1	20
kill:1	die:1,kill:1	son:3	bed:1	girl:1,children:1,man:1	kill:1	share:1,like:1		cock:1	cock:1	21
weapons:1,killing:1,enemies:1,shit:1,fight:1	killing:1	father:1	shower:1,house:1	man:2	weapons:1,enemies:1,shit:1,killing:1	better:1,promises:1,good:1,best:1,rich:1,win:1,courage:1			shit:1	22
bastard:2	dead:1	son:1					lords:3		bastard:2	23
bastard:1,stupid:1	ghost:1				wrong:1				bastard:1	24
										25
							lord:1			26
										27
				men:1		gentle:2,rewards:1				28
				women:1						29
										30
										31
		mother:1		men:1,lady:1,people:1		great:1,thank:1	temple:1			32
	corpses:1			boy:1,men:1,man:1					bloody:1	33
pisses:1,cut:1,insults:1	death:1	father:1	home:1	boy:1,men:1	doubtless:1,insults:1	welcome:1	lord:3		pisses:1	34
		father:1							bloody:1	35
		brother:1		men:1	scared:1	won:1				36
		father:1,mother:1		boy:1,men:1		won:1,please:1,free:1				37
		brother:1		boy:1		well:1,truths:1,friend:1	pray:1,lord:1			38
cut:1		brother:1		boy:1,man:1	wrong:1,worse:1	well:1				39
						hope:1				40
		mother:1		lady:1			lords:1,lord:1			41
		son:1		lady:3	devil:1	welcome:1,well:1,forgive:1,free:1	lords:1,devil:1	asses:1	asses:1,bloody:1	42
battle:1,war:1	war:1			men:2	war:1					43
mad:1	die:2,dies:1	sisters:1,father:1		children:1	lose:2,mad:1	hope:2,well:1,best:1				44
cut:1		son:2,father:1		man:1		best:3				45
	demise:1	son:4,father:2,uncle:1,daughter:1	maid:1,house:1	men:1	disappoint:1		lord:1			46
war:1	war:1,dead:1	sister:2,brother:1,son:1	house:1		war:1	kind:1,glory:1,braver:1,sweet:1,better:1,dear:1,honor:1,friend:1	lord:2,lords:1			47
battle:1,war:1	war:1			boy:2	war:1	promises:1,friends:1,like:1,certain:1,strong:1,please:1	lord:2			48
battle:1,fights:1,enemies:1		father:2,son:1		men:1,man:1	enemies:1,disadvantage:1	great:1,promised:1	lord:3,lords:1			49
				men:1	seriously:1,worry:1	won:1	lord:1,lords:1			50
shit:1		father:2	room:1		shit:1	courage:1,honor:1,thank:1	lord:3,mercy:1		shit:1	51
		grandsons:1,sons:1		boy:2		loyal:1,grace:1,honor:1	lord:2			52
						grace:2,importance:1,safety:1	lord:1			53
	death:2,die:1	father:1,brotherhood:1		man:2,woman:1		grace:2,careful:1,pride:1,faithfully:1,determined:1,thanks:1,trust:1,relieves:1	lord:1,faithfully:1,sacred:1			54
cut:1	die:2,bury:1			boy:1,men:1		gratitude:1,good:1,like:1		naked:1		55
		father:1	house:1	lady:2,man:1		grace:3,please:1	mercy:1,lord:1			56
lied:2,punished:1		father:2		babes:1,child:1	lied:2,hurt:1	loved:2,thank:1,faith:1,giving:1,sweet:1,wisdom:1,innocence:1,grace:1,friend:1	lord:3,lords:1,mercy:1,faith:1	loved:2		57
		father:1				sweet:1,kindness:1,please:1,grace:1,affection:1	confess:2,mercy:1			58
										59
