anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
		daughters:1		boy:3,baby:1,men:1		good:2,friend:2,friends:2,enjoy:1,safe:1,well:1,glad:1,hope:1				0
attack:2,destroy:1,killed:1,enemies:1	die:1,killed:1,dead:1	brother:1,son:1		men:2,man:1	destroy:1,killed:1,enemies:1	good:1,original:1	lord:1			1
										2
bastard:1									bastard:1	3
				baby:1,newborn:1,men:1			lord:2			4
murdering:1,killing:1,crueler:1,wars:1,fight:1	murdering:1,death:1,killing:1	uncle:1		boys:2,men:1,children:1	wars:1,killing:1	like:2				5
				child:1	lose:1	ready:1				6
		mother:2,father:1				giving:1,please:1				7
						giving:1,safe:1				8
kill:1,lying:1	kill:1			people:1	kill:1,lying:1					9
	dying:1	father:1				true:2,well:1				10
	dead:1			boy:1,children:1,boys:1	dull:1	special:1				11
										12
fought:1		father:1		lady:1		well:1,promised:1				13
fought:1		brother:1		lady:1		honor:2,grace:2,safe:1,love:1,champion:1		love:1		14
murder:1	murder:1	son:1,husband:1,wife:1	house:1	lady:4	loss:1	kind:1,welcome:1,honored:1,pleased:1,grace:1	lord:3			15
war:3,fighting:1	war:3	son:3,mother:1		lady:1	war:3,worry:1	share:1,playing:1				16
fought:1				lady:3,men:1,man:1		grace:3,won:2,better:1,good:1,bravely:1,like:1,bold:1	pray:1			17
battlefield:1,fought:1,bitch:1,angry:1,lying:1,fight:1	die:1	brother:1		lady:1	lying:1	please:1			bitch:1	18
		father:2		boy:2		like:1				19
attack:1,fought:1,bitch:1,fight:1		daughter:1,father:1		men:1		stronghold:1,perfect:1,careful:1,securing:1			bitch:1	20
destroy:1	dead:1	brothers:1		woman:1	destroy:1,risk:1	won:2,easily:1,eager:1,wiser:1				21
		father:1,family:1	home:1,family:1	boy:2	weak:1	like:1				22
		father:1,family:1	kitchens:1,room:1,family:1	man:1	whore:1	won:2,good:1		whore:1		23
stupid:2,tricky:1,dangerous:1	alive:1	sister:1	kitchen:3,cleaning:1	girl:1,lady:1	weakness:3,hurt:1	compliment:2				24
war:1,fighting:1	war:1	married:1,mother:1			war:1	beautiful:1,darling:1,sure:1,grace:1				25
kill:1	kill:1	brother:1			kill:1	won:1,love:1,like:1		love:1		26
				lady:1	empty:1					27
			clean:1	lady:4,ladies:1	empty:1	well:1				28
shit:1				man:1	shit:1	thank:2,trust:1,please:1,grateful:1,wisdom:1	lord:3		shit:1	29
	grave:1	son:1	house:1			trusting:1,love:1,loyalty:1		love:1		30
destroy:1,fights:1		father:2		boy:1	destroy:1	convince:2,fond:1,promise:1,forgive:1	lord:1			31
war:1	war:1	son:1		men:1,people:1,man:1	war:1	gratitude:1,cared:1,adoration:1,helping:1,better:1,agreement:1	lord:1			32
		family:1	family:1			good:1,well:1,succession:1	lords:1			33
humiliated:1					hurt:1	devoted:1				34
jealous:2		father:1			jealous:2	charm:1,laugh:1,beauty:1,win:1,support:1,grace:1		virgins:1,virgin:1		35
						beautiful:1,better:1,like:1,lovely:1,grace:1,thank:1				36
						beauty:2,certainly:1				37
lies:1,enemies:1		brother:1			lies:1,enemies:1	play:1,save:1,happy:1				38
		daughter:1		baby:1	whore:1	like:2,best:1		whore:1		39
war:1,mad:1,raped:1	war:1	father:1,son:1		children:1	mad:1,war:1	safe:2,won:1,like:1,pretty:1,safest:1,support:1		seduce:1,raped:1		40
										41
	die:1,drowned:1,dead:1		house:1			bless:3,faith:1	bless:3,faith:1			42
	die:1,dead:1	marries:1		boy:1		stronger:1,appreciate:1,well:1				43
interrupt:1,hate:1		brother:1,mother:1			interrupt:1,shame:1	won:1,well:1,like:1,beloved:1				44
cut:1		sister:1			disappoint:1	please:2,loyal:2,giving:1,well:1,grand:1				45
poisoned:1,mad:1	die:1	father:1	house:1		mad:1	well:1,sure:1,please:1,like:1,truth:1	lord:2			46
				lady:1	worried:1	well:2,better:1,good:1,played:1,grand:1,pleased:1,friend:1	lord:1			47
kill:1	executioner:1,dies:1,death:1,kill:1,grave:1		room:1	man:2,men:1	kill:1,lost:1	great:2,favor:1,like:1,rich:1,fond:1,truly:1	lord:1,priest:1			48
trick:1				men:1,man:1						49
piss:1				men:1		well:1,like:1,honest:1			piss:1	50
damn:1		sister:1				sure:1,pretty:1			damn:1	51
villain:1	die:1	brother:3	doorstep:1	boy:1	villain:1	funny:1,good:1,nice:1				52
shit:1	bury:1,buried:1		bed:1	girls:1	shit:1	well:1,like:1	prayer:1		shit:1	53
fuck:1,fight:1	corpses:1	sons:1		men:1	lazy:1,whores:1,wrong:1	well:1		whores:1,ho:1,fuck:1	fuck:1	54
weapons:2,damn:1,bastard:1,bastards:1,hated:1				men:1	weapons:2	amory:1	lord:1		damn:1,bastard:1,bastards:1	55
fight:1				boy:4,man:1		sweet:1,free:1				56
						fine:1				57
				boy:1	wrong:1					58
bastard:1						loved:1		loved:1	bastard:1	59
