anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
						original:1				1
				boy:3		bright:1				2
				boy:5		smart:1				3
war:1,mad:1,killed:1	crypts:1,alive:1,war:1,died:1,killed:1	father:3,sister:1,grandfather:1		boy:1	scared:1,war:1,mad:1,killed:1	win:1,like:1	lord:2			4
		father:2				like:1				5
				lady:7						6
					ruined:1					7
kill:3	kill:3	sisters:1		boy:1,girls:1	kill:3	great:1,good:1				8
battle:1,ugly:1			bed:1		worst:1,lost:1	brave:1				9
cut:1				man:1		grace:5,please:2,better:2,funny:1,good:1,thank:1,won:1,amusing:1				10
		mother:1,son:1		child:1		grace:3,please:2,nice:1,thank:1	lord:1			11
	death:1	mother:2,father:1	home:1,clean:1			please:2,won:1,well:1,promised:1	merciful:1			12
kill:1	kill:1	brother:1,mother:1		lady:1	kill:1	please:1,pleases:1,well:1,grace:1				13
				girl:2		save:1				14
	death:1	father:1,brother:1					lord:2,lords:2			15
	dead:1	brother:1			wrong:1	peace:1				16
				lady:1						17
violent:1,kill:1	kill:1		bed:1	woman:1,lady:1	violent:1,lonely:1,kill:1	lovely:1,like:1,best:1				18
	death:1	sister:1,husband:1		men:2,lady:1		like:2,stronger:1	hells:1,prayed:1			19
kill:1,war:1	kill:1,war:1	son:1	window:1		kill:1,war:1	hoped:1				20
war:1,killed:1	war:1,killed:1	son:1	bed:1	boy:1,men:1	war:1,killed:1	exciting:1,hoped:1				21
		sisters:1,brothers:1,son:1			weak:1	peace:2,true:1,easier:1,winning:1				22
stupidity:1	alive:1	brothers:1				peace:1				23
		uncle:1,mother:1		boy:1	wrong:2					24
		son:1			whore:1	gently:2		whore:1		25
	die:1	son:2		women:2,boy:1,child:1		like:2				26
	death:1,graveworms:1	son:1		lady:1						27
						like:2,strong:1,warmth:1				28
angered:1				woman:1,child:1	wrong:1	innocent:2,great:1	temple:1			29
raped:1			house:1,baker:1	boy:1,girl:1,men:1,women:1				raped:1		30
		brother:1		people:1		better:1,won:1				31
		father:2		man:1	whore:2	funny:2		whore:2,tits:1	tits:1	32
cunt:1		father:1		ladies:1,lady:1,girl:1		great:1,like:1,certainly:1,richest:1			cunt:1	33
kill:2	kill:2,dead:2,ghost:1	father:1,brother:1,brothers:1			kill:2	lucky:1				34
hell:1	die:1,death:1			men:1		honor:1,care:1	hell:1		hell:1	35
										36
										37
										38
	alive:1			men:1,man:1		truly:1				39
battle:1,enemies:1				man:3	worst:1,enemies:1	great:1,good:1,charmer:1,winning:1				40
defense:1		son:1		man:1	defense:1	true:2,bless:1,strong:1	bless:1			41
						dear:1				42
				men:2,man:2,ladies:1		better:1,great:1,friend:1	lords:1,morals:1			43
despised:1			house:1	woman:1,men:1,man:1	despised:1	admire:2,flattered:1,good:1,talent:1,like:1	lord:1			44
shits:1		father:1		boy:1,women:1,men:1,boys:1	shits:1	admiration:1,sure:1,talent:1,useful:1,respect:1,playing:1,agree:1	lords:1,lordlings:1,lord:1		shits:1	45
rape:1,piss:1				boy:1,girl:1		like:3		rape:1	piss:1	46
killed:2,killing:2,liar:1	killed:2,killing:2,death:1,dead:1			boy:2,boys:2	killed:2,killing:2,liar:1	better:2,like:2,good:1				47
rapers:1,murderers:1	murderers:1	sons:1			whores:1	care:1		rapers:1,whores:1		48
killed:1	ghosts:1,killed:1	father:1		man:1	killed:1	honor:3,friends:1				49
war:1	corpses:1,war:1,dead:1	brother:1		men:2	war:1,worse:1	stronghold:1,good:1,wise:1,important:1				50
bastard:1,war:1	alive:1,dead:1,war:1	brother:1		boy:1	war:1	play:1,good:1	lord:1		bastard:1	51
				woman:1		free:1,wealthy:1				52
	die:1					won:1				53
		sisters:1,husbands:1,brothers:1,wives:1		woman:1		free:1				54
	die:1	daughter:1	house:1		screaming:1,scream:1,screams:1					55
										56
										57
										58
										59
