anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
{}	{'die': 1, 'somebody': 1, 'dead': 1}	{'broke': 1, 'ramparts': 1, 'man': 2}	{}	{'lady': 1, 'man': 2}	{}	{'broke': 1}	{}	{}	{}	17
{'cuts': 1}	{'bloody': 1}	{'resist': 1, 'woman': 1, 'parts': 1, 'man': 3}	{}	{'woman': 1, 'man': 3}	{}	{'what': 1}	{}	{'who': 1}	{'bloody': 1}	18
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	19
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	20
{}	{'gods': 1}	{}	{}	{'lady': 1}	{}	{'that': 2, 'have': 1, 'shall': 1}	{}	{'dishonor': 1}	{}	21
{}	{'gods': 1}	{}	{}	{}	{}	{}	{}	{}	{}	22
{}	{}	{}	{}	{}	{}	{'harbor': 1, 'has': 1, 'grace': 1}	{}	{}	{}	23
{}	{'body': 1, 'dead': 1, 'died': 1}	{'mother': 1}	{}	{}	{}	{'what': 1, 'happen': 1}	{}	{}	{}	24
{}	{}	{'mama': 1, 'locking': 1, 'skin': 1}	{}	{'mama': 1}	{}	{'what': 1, 'look': 1, 'have': 3, 'mama': 1, 'has': 3, 'like': 1}	{}	{}	{}	25
{}	{'die': 1, 'good': 3}	{'maybe': 1, 'make': 1}	{}	{'children': 1}	{'witch': 1}	{'sweet': 1, 'happen': 1, 'good': 3, 'true': 1, 'like': 1}	{}	{'thought': 1}	{}	26
{'hells': 1, 'fuck': 3}	{'died': 1}	{'matter': 1, 'apart': 1}	{}	{'men': 1, 'yourself': 1}	{}	{'had': 1, 'what': 1, 'true': 1, 'have': 1, 'that': 2}	{'hells': 1, 'souls': 1}	{'who': 2, 'fuck': 3}	{'hells': 1, 'fuck': 3}	27
{}	{}	{'make': 2, 'demand': 1, 'brother': 2, 'demands': 1}	{}	{'demand': 1, 'demands': 1}	{'single': 1, 'sin': 1, 'sinners': 1}	{'shame': 1, 'great': 1, 'saved': 1, 'like': 1, 'that': 1}	{'single': 1, 'sin': 1, 'sinners': 1}	{'how': 1}	{}	28
{}	{'gods': 1}	{'brother': 1, 'man': 1}	{}	{'man': 1}	{'sin': 3, 'overzealous': 1}	{'love': 2, 'have': 2, 'that': 1}	{'sin': 3, 'sacred': 2}	{'how': 1, 'without': 1, 'love': 2, 'wholly': 1}	{}	29
{'fought': 1}	{'alive': 1}	{'path': 1, 'experienced': 1, 'many': 1}	{}	{'many': 1, 'men': 3, 'women': 1}	{}	{'have': 2, 'truly': 1}	{}	{}	{}	30
{}	{'gods': 1, 'alive': 1}	{'woman': 1, 'mother': 1}	{}	{'woman': 1}	{}	{'best': 1, 'have': 3, 'that': 2}	{}	{}	{}	31
{}	{}	{'dornishman': 1, 'palace': 1, 'martell': 2, 'son': 2}	{}	{'dornishman': 1}	{}	{'like': 1}	{}	{'trystane': 1}	{}	32
{}	{}	{'family': 1}	{'family': 1}	{'men': 1}	{}	{}	{}	{}	{}	33
{}	{'studying': 1, 'good': 1}	{'person': 1, 'smart': 1}	{}	{'boy': 1, 'person': 1}	{}	{'what': 1, 'good': 1, 'like': 2, 'that': 1, 'fine': 1, 'merchants': 1}	{}	{'studying': 1, 'bitch': 1}	{}	34
{}	{'good': 1}	{'personal': 1, 'paving': 1}	{}	{'personal': 1, 'boy': 2}	{}	{'good': 1, 'like': 1, 'have': 1}	{}	{'cock': 1, 'though': 1}	{'cock': 1}	35
{}	{}	{'sons': 1, 'human': 1, 'mother': 1}	{}	{'men': 1, 'human': 1}	{}	{'what': 1, 'freed': 1, 'hard': 1, 'harpy': 1, 'unhappy': 1, 'took': 1}	{}	{'who': 1}	{}	36
{}	{}	{'brought': 1, 'many': 1, 'sons': 1}	{}	{'many': 1}	{}	{'carefully': 1, 'has': 2, 'harpy': 1, 'that': 1}	{}	{'whoever': 1}	{}	37
{}	{'return': 1}	{'looking': 1, 'masks': 1, 'songs': 1}	{}	{'men': 1}	{'singing': 1}	{'looking': 1, 'already': 1, 'wing': 1, 'have': 2, 'that': 1}	{'singing': 1}	{'birds': 1}	{}	38
{}	{}	{'path': 1, 'smart': 1, 'maybe': 1}	{}	{'men': 1}	{}	{'perhaps': 1, 'that': 1, 'won': 1, 'like': 2, 'likes': 1}	{}	{'else': 2, 'horn': 1}	{}	39
{}	{}	{'romantic': 1}	{}	{'men': 1, 'romantic': 1}	{}	{'what': 2, 'like': 3, 'look': 1, 'that': 2, 'hope': 1, 'looks': 1}	{}	{'who': 1, 'hope': 1}	{}	40
{}	{}	{}	{}	{}	{}	{}	{}	{'horde': 1}	{}	41
{}	{}	{}	{}	{}	{}	{'have': 1}	{}	{}	{}	42
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	43
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	44
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	45
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	46
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	47
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	48
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	49
{}	{}	{'risking': 1, 'pay': 1, 'man': 2, 'kingsguard': 1, 'maybe': 1}	{}	{'man': 2}	{}	{'what': 1, 'thank': 1, 'have': 1, 'that': 2, 'has': 1, 'had': 1, 'happened': 1}	{}	{'who': 1, 'honesty': 1}	{}	50
{}	{}	{'talking': 1}	{}	{'girl': 2}	{'sad': 1}	{'that': 1}	{}	{}	{}	51
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	52
{}	{}	{'brothers': 1, 'man': 1}	{}	{'man': 1}	{}	{'have': 1, 'what': 1, 'like': 1, 'free': 1, 'that': 1}	{}	{'horse': 1, 'who': 1}	{}	53
{}	{'food': 2, 'blood': 1}	{'make': 1, 'woman': 1}	{}	{'boys': 1, 'woman': 1, 'men': 1}	{}	{'thank': 1, 'like': 2, 'that': 2}	{}	{'without': 1, 'choose': 1}	{}	54
{'fucking': 1}	{}	{'fucking': 1, 'make': 1, 'woman': 1}	{}	{'woman': 1, 'statement': 1, 'men': 1}	{'sad': 1}	{'chance': 2, 'what': 2, 'haven': 1}	{}	{'fucking': 1}	{'fucking': 1}	55
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	56
