anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
envy:2			gate:1	man:1		attractive:1				2
cunt:3,dumb:1,mad:1,dumbest:1,kill:1,killed:1,fight:1	kill:1,killed:1,alive:1	brother:1	home:2,gates:1	boys:2,men:1,boy:1	kill:1,dumbest:1,dumb:1,mad:1,killed:1	great:2,promise:2,honor:2,bravery:1,proud:1,valuable:1			cunt:3,dumb:1,dumbest:1	3
killed:2,stupid:1	killed:2	father:1,brother:1	home:1	baby:1,boys:1,men:1,man:1	weak:2,killed:2	joke:1,won:1				4
	die:2,dying:1	father:1,mother:1	home:1	baby:1	screaming:1	loved:1,like:1		loved:1		5
	die:1			boy:1	screaming:1	smiled:1	lord:1			6
bastard:2,killed:1	killed:1,dead:1	son:1		man:1	killed:1				bastard:2	7
	died:1					beautiful:1,sure:1,happy:1				8
battle:1,killed:1	killed:1	father:3,fathers:2		children:3,people:1,man:1	killed:1,worry:1	loved:1,important:1,like:1,best:1	lord:1	loved:1		9
war:1,fighting:1	war:1		home:2,bed:1	man:2,men:1	war:1,worry:1	brave:2,glory:2,liked:1,safe:1,care:1	lords:1			10
				girls:1,children:1		true:1,grace:1,free:1				11
fighting:1,killing:1	grief:1,graves:1,grieve:1,killing:1	sons:2,son:2,father:1		children:2	lost:2,weakened:1,killing:1	played:1	lord:1			12
uglier:1,damn:1		son:1		men:1		sure:1,grace:1			damn:1	13
anger:1,offense:1,hate:1,ugly:1,fight:1		sisters:1,father:1,brothers:1		lady:2,men:1,women:1	weak:1	ready:1,well:1,forgiveness:1,forgive:1,innocent:1	lord:1			14
idiot:1,fighter:1,fight:1				men:3,woman:1,man:1	idiot:1,wrong:1	like:2,confident:1,honor:1				15
fight:1		son:1	gates:1,doorstep:1			better:1,assure:1,safety:1,assured:1				16
battle:1,destroy:1		brotherhood:1		boy:1,girl:1	risk:2,destroy:1,lost:1	better:1,favor:1,great:1,won:1,good:1				17
bitch:1,kill:1,fuck:1,cunt:1,killed:1	kill:1,killed:1			man:4,boy:1,girl:1	kill:1,killed:1	please:2,amory:1,fine:1,promised:1,care:1		fuck:1	bitch:1,cunt:1,fuck:1	18
fighting:1		brother:1	gates:1	men:1		helping:1,trust:1	lord:1			19
savage:1,bastard:1,kill:1	kill:1,died:1		clean:1	girl:1,men:1	savage:1,kill:1	better:1,trusting:1,like:1			bastard:1	20
defense:1,fight:1			cleaning:1		defense:1	fine:2,well:1,like:1,easy:1,nice:1				21
					worry:1	great:1,good:1,compliment:1	lord:1			22
fighting:1,kills:1	kills:1		gates:1	ladies:1,men:1,people:1	shame:1,kills:1	better:1,love:1,great:1,thrilling:1,richest:1	lord:1	love:1		23
attack:1,shit:1			gate:2,gates:1	men:2	shit:1,weakest:1	strongest:1,good:1			shit:1	24
