anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
		sons:1								0
										1
										2
										3
fight:4,fuck:3,fucking:1,mad:1,fighting:1				girl:1	mad:1	like:2,good:1,well:1,sure:1,happy:1		fuck:3,fucking:1	fuck:3,fucking:1	4
war:1	war:1	niece:2,folks:1,family:1	family:1	man:1	war:1	good:1,like:1				5
murdered:1,fucker:1	murdered:1	sister:1,father:1,brother:1				free:2,well:1,like:1		fucker:1	fucker:1	6
		daughter:1,father:1	house:1	person:1		better:1,honored:1,respect:1,importance:1,safety:1,well:1,grace:1				7
						safe:1,please:1	lord:1			8
wars:1,raped:1		sister:1,son:1		men:1,people:1	wars:1	faith:2,like:1,truth:1	faith:2,temples:2,holy:2	raped:1		9
punish:1,wicked:1				people:1	doubt:1,wicked:1	privilege:1,great:1,wealthiest:1,honor:1	sinners:1,souls:1,sinner:1			10
		father:1								11
suck:1,fucker:1				boy:1			lord:1	cock:1,fucker:1	suck:1,cock:1,fucker:1	12
hell:1			house:1	sir:1		please:2,kind:1,special:1	hell:1		hell:1	13
jealous:1,revenge:1		brother:2,mothers:1,mother:1		men:1	jealous:1,revenge:1	sweet:2				14
criticize:1		brother:2,wife:1				faith:1,promise:1,affection:1,well:1,free:1,freed:1	faith:1			15
				sir:2,boy:1	disturbed:1	sure:1	praying:1	perversions:1		16
bastard:2,kill:1,rebel:1	kill:1				kill:1,sin:1	love:1	sin:1	love:1	bastard:2	17
		grandmother:1,brother:1,family:1	family:1			grace:1,free:1	lord:1,praying:1			18
bastard:1		father:2,son:1		boy:1,lady:1	weakness:1,slut:1	good:1	lord:2,lords:1	slut:1	bastard:1	19
				lady:2		faith:2,won:2,hope:1	faith:2,lord:2			20
murdered:1	murdered:1	brother:1		men:5,people:1			lord:3			21
				lady:1,people:1	weaknesses:1	well:1	lord:1			22
wars:1,fighting:1,war:1	death:1,war:1		home:2	lady:1	wars:1,war:1	trust:1,forgive:1				23
				male:1,female:1		like:1	lord:1			24
	death:1					loved:1,lovers:1,love:1		loved:1,lovers:1,love:1		25
		father:1		child:1	lonely:1	like:1				26
		father:1,mother:1	home:1,house:1	infant:1						27
	die:1	father:1		men:1	doubt:1,ruins:1,worse:1	easy:1,smiled:1				28
hell:1		daughter:1	house:1	men:1			hell:1		hell:1,bloody:1	29
		aunt:1								30
mad:1		father:2,family:1,mother:1	family:1	boy:2,men:1	mad:1	beautiful:1,great:1,cheered:1,like:1,won:1,promised:1	lord:1			31
raped:1	die:1,died:1	wife:2,aunt:1		people:1		smiles:1,laughing:1,handsome:1		raped:1		32
despise:1	dead:1			people:1	despise:1	won:1				33
despised:1,attacked:1		fathers:1,father:1,family:1	family:1	man:2	wrong:1,despised:1	support:1,courageous:1,grateful:1				34
dangerous:2		married:1,father:1		boy:1,woman:1,men:1,man:1		strong:1,best:1				35
										36
shit:3	die:2,dead:1				shit:3	good:2,like:2,care:1			shit:3	37
	death:1	son:1		woman:1	disappointing:1	exciting:2,love:1		love:1		38
fucked:1,hate:1		family:1	family:1	people:1		sure:1,won:1		fucked:1,ass:1	fucked:1,ass:1	39
						glad:1				40
			home:1	boys:1						41
						wonderful:1,nice:1,luck:1				42
war:1	corpses:1,bury:1,war:1		garden:1		war:1	well:1,nice:1				43
war:2	war:2	momma:1,father:1		children:1	war:2,weep:1	loves:1		loves:1		44
revenge:1,war:1	war:1			child:1	smuggled:1,lose:1,war:1,revenge:1	peace:1				45
weapons:1,battles:1,fight:1		father:2,mother:2		girl:2,boy:1,man:1	wept:1,weapons:1					46
					wrong:1	thank:1				47
hate:1		sister:3				good:1,glory:1				48
			house:1		whore:1	luck:1	mormont:1	breast:1,whore:1		49
					desperate:1,risky:1	win:1,favor:1,hope:1,happy:1				50
killing:2,killed:1	killing:2,killed:1	brother:1		people:2	killing:2,killed:1	liked:4,good:3,well:2,loved:1,sure:1,like:1		loved:1		51
fighting:1,fight:1	die:2			men:2		grace:2,glory:2				52
fighting:1,resentment:1				men:1	resentment:1	promise:1,grace:1,best:1				53
										54
										55
										56
										57
						enjoy:1				58
										59
