anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
battle:5,battles:3,liar:1,kill:1,fighting:1,fight:1	kill:1			man:2,men:1	liar:1,kill:1					33
insult:2,idiot:1,liar:1				people:1	insult:2,idiot:1,liar:1	good:2,well:1,care:1		ass:1	ass:1	34
bastards:1,stupid:1,kill:1,stupider:1,piss:1	died:3,kill:1,dead:1	mom:3,father:1		girl:3,girls:1	kill:1	true:1,well:1,luck:1	lord:3	cock:1	bastards:1,cock:1,piss:1	35
pissing:1,liar:1,piss:1		father:1,sister:1,daughter:1,mother:1	house:1,home:1	lady:3	liar:1	won:1,well:1	lord:1	cocks:1	pissing:1,cocks:1,piss:1	36
		son:1		lady:2		well:1				37
				woman:1,women:1		like:4				38
		father:1		man:1	worry:1	better:1,free:1	lord:1			39
		father:1,grandchildren:1		boy:1,children:1,man:1		lucky:1				40
offend:1	corpse:1	daughter:1				pleasure:1,fine:1	lord:1			41
fought:1		son:2,brothers:2,brother:2,father:1		boy:1,man:1	whore:1	true:2,like:1		whore:1		42
destroy:1,attack:1,enemies:1		brother:1,grandchildren:1,son:1			destroy:1,enemies:1	dear:1,good:1,easy:1		cock:1	cock:1	43
killed:2,attack:1	killed:2,die:1,dead:1	sister:1,father:1,brother:1		men:2,boy:1,woman:1,man:1	killed:2	won:1				44
battlefield:1,fight:1,war:1,insulted:1,fighting:1	war:1	brother:1		man:2,baby:1	smugglers:1,worst:1,war:1,insulted:1	honorable:1,treasury:1,honor:1,smart:1,loyalty:1				45
				man:2,men:1	wrong:1	promise:3,promises:1,clever:1,richest:1,good:1,easy:1,excellent:1,true:1				46
fuck:4,rape:2,war:1,attacking:1	drown:1,war:1	son:1		boy:1,woman:1,people:1	war:1	true:4,better:1,well:1	lord:1	fuck:4,rape:2	fuck:4	47
			gates:1	people:1,man:1	smuggler:1	promise:3,funny:1,love:1,glory:1,win:1,honest:1,rich:1,true:1		love:1		48
mocking:1		mother:1	home:2	men:1,man:1		truly:1,trust:1,fine:1,won:1,blessed:1	pray:4,prayed:1,praying:1,blessed:1,holy:1			49
	slaughters:1,dead:1	father:1		people:2,babies:1	losing:1,difficult:1	care:1	lord:1			50
lying:1			bed:1		seriously:1,worse:1,lying:1	funny:2,care:1,jokes:1				51
	death:1	mother:3				grace:2,joke:1				52
fighting:1,fight:1				men:2		well:1,share:1,won:1,trusted:1,wiser:1,trust:1,grace:1,friend:1	lord:1			53
war:1	death:2,war:1	brother:1		men:2	war:1	faith:2,true:1,wins:1	lord:2,faith:2,pray:1			54
damn:1		brother:1,wife:1		men:1	weak:1		lord:1		damn:1	55
disgusts:1	death:1	son:2,sons:1			disgusts:1					56
										57
										58
										59
