anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	4
0	0	2	0	0	0	1	0	0	0	5
0	0	0	0	0	0	1	0	0	0	6
0	0	1	0	0	1	0	0	0	0	7
0	0	0	0	0	0	5	0	0	0	8
0	0	0	0	2	0	0	0	0	0	9
0	1	0	0	1	0	3	1	0	0	10
3	4	2	0	1	2	1	0	0	0	11
3	2	1	0	1	2	2	0	1	0	12
0	0	0	0	0	0	0	0	0	0	13
1	0	0	0	0	0	0	0	1	1	14
3	0	0	1	1	4	6	0	1	3	15
3	2	1	0	0	4	1	3	1	1	16
0	0	0	0	0	0	1	0	0	0	17
0	0	0	0	0	0	0	0	0	0	18
0	0	0	0	0	0	0	0	0	0	19
1	1	1	0	1	1	2	0	0	0	20
3	1	1	1	2	2	6	1	0	0	21
0	0	0	0	0	0	0	0	0	0	22
0	0	0	0	0	0	2	0	0	0	23
3	1	1	0	3	1	2	1	0	0	24
0	0	0	0	1	0	2	0	0	0	25
1	0	0	0	0	0	2	1	1	1	26
1	1	2	0	4	1	6	0	1	1	27
0	0	0	0	1	0	9	0	0	0	28
3	1	1	0	3	1	4	4	0	0	29
0	0	1	0	1	1	5	1	0	0	30
0	0	1	0	1	0	6	0	0	0	31
1	1	0	0	4	1	5	4	0	0	32
0	0	1	0	1	1	4	0	0	0	33
0	1	3	0	0	0	5	1	0	1	34
0	0	0	0	0	1	2	0	0	0	35
0	0	1	0	1	0	3	4	0	0	36
0	0	0	0	0	0	3	0	0	0	37
0	0	1	0	2	0	0	0	0	0	38
0	1	3	0	1	0	3	0	0	0	39
3	1	2	1	1	2	2	0	0	0	40
2	2	2	0	2	2	9	0	1	0	41
1	0	0	0	1	1	6	1	1	0	42
1	2	1	1	0	0	5	0	0	0	43
5	1	0	0	3	0	14	0	0	0	44
5	0	1	0	2	1	4	0	2	1	45
5	2	1	0	4	2	4	1	1	0	46
2	0	2	0	1	2	2	0	0	0	47
0	0	0	0	0	0	0	0	0	0	48
0	0	0	0	0	0	3	0	0	0	49
0	0	0	0	0	0	0	0	0	0	50
1	0	0	0	1	0	6	0	0	0	51
1	0	0	0	3	0	8	0	1	1	52
0	3	0	0	1	2	3	0	0	0	53
1	2	0	0	2	1	6	0	0	0	54
0	0	0	0	0	0	1	0	0	0	55
0	0	0	0	0	0	1	1	0	0	56
1	0	0	1	0	1	1	0	0	0	57
2	0	0	0	2	1	4	1	0	0	58
0	0	0	0	0	0	0	0	0	0	59
