anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
fight:1	dead:1			man:1		better:1,strongest:1,good:1,prettier:1,pretty:1,care:1				2
prick:1									prick:1	3
idiot:1,pissed:1	dead:2				idiot:1				pissed:1	4
abuse:1,torturing:1		sisters:1,father:1,family:1	family:1	man:2	doubt:1	won:1,useful:1,pretty:1,well:1,please:1,grace:1	lord:1	naked:1		5
	die:1			men:3	hurt:1,lose:1	please:3,better:2,surely:1	lord:1			6
fights:2,hatred:1,killed:1	killed:1	family:3,father:1,son:1	family:3	boy:2	killed:1,lost:1,disadvantage:1	friends:1				7
kill:1,war:1,fighting:1	kill:1,war:1		home:1	boy:1	kill:1,war:1	win:1,strength:1,good:1,peace:1,lucky:1				8
outrage:1,vile:1,killing:1	slaughter:1,alive:1,killing:1	brother:5,mother:1		men:1	vile:1,killing:1	good:1,grace:1				9
				girl:2,lady:1		kind:2,pretty:2,careful:1,like:1				10
punishing:1,threatens:1,threatening:1,fight:1,kill:1,mad:1,threat:1,battle:1	kill:1	nephew:1,uncle:1,brother:1			kill:1,mad:1	liked:1,like:1,likes:1,grace:1,honor:1				11
cunt:1,poison:1		nephew:1		boy:1,lady:1	hurt:1	true:1,loyal:1,engagement:1,love:1,truth:1		love:1	cunt:1	12
		uncle:1				grace:3,won:2,happy:1				13
		uncle:1				grace:1				14
										15
		uncle:1				please:3,grace:3,pleasure:1				16
		brother:1			whoremonger:1	well:1,secured:1,favorite:1,grace:1	pray:1	whoremonger:1		17
	corpse:1	brother:1		man:1		like:3,loyal:2,supporting:1,trust:1,friends:1,loyalty:1,grace:1	lord:1			18
			gates:1		saddens:1	hope:1,like:1,affection:1,grace:1	lord:1			19
warfare:1,war:1	war:1	brother:1			doubt:1,warfare:1,war:1	pleasure:1,kind:1,grace:1,favors:1				20
		husband:2,married:1		girl:1	sadly:1,sad:1	good:1,interest:1,wealthy:1,interesting:1,affections:1,interested:1,best:1	lord:1			21
			gates:1,garden:1							22
	dead:2		garden:1	people:1		kind:1				23
	dead:1	sister:1,husband:1,son:1				please:2				24
										25
		husband:1		boy:1,lady:1,girls:1	lost:1	trusted:2,beautiful:1,faith:1,loved:1	faith:1	loved:1		26
		daughters:1		girls:2		safe:1				27
battle:1		son:1,mother:1				faith:2,good:2,agree:1,surprised:1	faith:2			28
	crypts:1	husband:1,family:1	family:1	man:1		honorable:1				29
										30
				boy:1						31
		brotherhood:3				please:4				32
		son:1				please:4,better:1,helpful:1				33
battle:1,fiery:1		brother:1		lady:1		relieved:1,sure:1,truly:1	lord:2,priestess:1,religion:1			34
enemy:1,foes:1		sons:1,brothers:1,husband:1,brother:1		lady:1,man:1	enemy:1,rigid:1	charmless:1,share:1,supporter:1	lord:2			35
destroy:1	death:1	mother:2,brother:2,son:1		man:2,men:1,children:1	destroy:1	friends:2		wombs:1		36
				men:1	sins:1	loved:1,welcome:1	lord:1,sins:1	loved:1		37
		mother:1	house:1				lord:2			38
skeptical:1	alive:1	mother:1		people:1,children:1,man:1	skeptical:1	honored:1,friends:1,beauty:1,friend:1,forgive:1				39
savages:1,liar:1,insulted:1	die:1		gates:2		savages:1,liar:1,insulted:1	respect:1,well:1,promised:1,value:1				40
destroy:1	die:1			girl:1	destroy:1,wronged:1	please:1,careful:1,true:1				41
threatens:1,savage:1		mother:1	gates:1	girl:1,people:1	savage:1,dooming:1	well:1	dooming:1			42
				lady:1,people:1		welcome:1				43
		brotherhood:1								44
						won:1,well:1	lord:3			45
idiot:1		cousin:1		boy:2,girl:2	idiot:1	safer:1,smart:1	lord:3			46
		sister:1				grace:2,great:1,helps:1,grand:1,trust:1,care:1				47
		mother:1	bedding:1,bed:1	girl:1		helping:1,loved:1,great:1,glad:1		loved:1		48
hated:1,fuck:1		sister:3,father:2				save:1,good:1,trust:1,grace:1,loves:1	lord:4,mercy:2	fuck:1,loves:1	fuck:1	49
		cousin:1,sister:1		woman:1		beautiful:1,faith:1,good:1,pleasure:1,smile:1,forgiveness:1,well:1	faith:1,lord:1			50
			pet:1,clean:1			grace:2,true:1,good:1,well:1,luck:1				51
tricks:1,punishment:1		son:1	clean:1	woman:1	smuggler:3	good:3,trust:1,hero:1,honest:1				52
wars:1			cleaner:2	woman:1	wars:1	true:1,surely:1,grace:1,win:1				53
evil:1				man:2,lady:1	rotten:1,unpleasant:1	good:4,well:1,champion:1,nice:1				54
		wife:2		women:2		love:1,like:1	lord:1	love:1		55
				children:1		brighter:1				56
										57
										58
										59
