anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
7	5	4	2	3	6	3	0	0	0	2
1	2	0	1	3	2	9	0	0	0	3
4	4	0	0	4	4	6	0	0	0	4
2	2	0	0	0	3	13	2	1	0	5
0	0	0	0	0	0	4	0	0	0	6
0	0	1	0	0	0	0	2	0	0	7
0	0	0	2	0	0	1	0	0	0	8
0	0	0	0	2	0	1	0	0	0	9
0	0	0	0	3	0	6	0	0	0	10
0	1	1	1	7	2	1	0	0	0	11
0	0	0	0	4	0	1	0	0	0	12
2	2	0	0	0	1	3	2	1	0	13
0	0	4	0	0	0	7	0	0	0	14
0	0	0	0	0	0	3	1	0	0	15
1	0	0	0	0	0	2	0	0	0	16
1	1	3	1	2	1	0	0	0	0	17
1	1	0	1	2	1	1	0	0	0	18
3	1	1	1	2	3	5	0	0	0	19
4	4	6	0	1	4	1	0	0	0	20
3	2	2	0	1	1	14	0	0	0	21
5	6	3	0	1	4	6	0	0	0	22
2	0	0	2	4	0	7	0	0	0	23
0	1	1	2	3	0	7	0	0	0	24
2	0	0	0	1	0	8	0	0	0	25
0	2	0	0	2	0	2	3	0	0	26
0	0	0	0	0	3	2	0	0	0	27
4	3	2	0	3	2	4	1	0	0	28
1	1	0	1	2	4	1	0	0	0	29
0	0	0	0	0	0	0	0	0	0	30
3	3	0	0	0	3	1	1	0	0	31
6	0	0	0	0	0	2	0	2	3	32
0	0	0	0	0	0	5	1	0	0	33
3	1	0	0	2	2	4	0	0	1	34
3	3	0	0	3	3	3	0	0	0	35
5	4	4	0	2	3	3	2	0	2	36
3	1	1	0	2	0	2	0	1	1	37
1	2	0	0	2	0	2	0	1	1	38
5	0	0	0	0	3	0	0	1	1	39
2	0	1	0	2	0	6	0	1	1	40
0	0	0	0	0	0	1	0	0	0	41
0	0	0	2	0	0	0	0	0	0	42
0	0	0	3	0	0	1	0	0	0	43
0	0	0	0	0	0	1	0	0	0	44
0	0	0	0	1	0	0	0	0	0	45
1	1	0	0	1	0	0	1	1	2	46
0	0	0	0	0	0	0	0	0	0	47
0	0	0	0	0	0	2	0	0	0	48
0	0	0	0	0	0	0	0	0	0	49
0	0	0	0	0	0	0	0	0	0	50
0	0	0	0	0	0	0	0	0	0	51
0	0	0	0	0	0	0	0	0	0	52
2	1	0	0	0	0	0	0	2	2	53
0	0	0	0	0	0	0	0	0	0	54
0	0	0	0	0	0	0	0	0	0	55
0	0	0	0	0	0	0	0	0	0	56
0	0	0	0	0	0	0	0	0	0	57
0	0	0	0	0	0	1	0	0	0	58
0	0	0	0	0	0	1	0	0	0	59
