anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	7	0	0	0	2
0	0	0	2	0	0	9	1	0	0	3
3	2	0	0	3	2	3	0	0	0	4
1	1	1	0	2	0	7	1	0	0	5
0	3	6	0	1	3	12	1	0	0	6
1	2	0	1	0	2	3	1	0	0	7
4	1	1	1	0	2	8	1	0	1	8
3	0	5	0	0	0	3	1	0	0	9
7	1	2	1	4	4	4	0	2	0	10
1	0	4	0	1	1	0	1	0	0	11
4	3	1	0	5	3	2	3	0	0	12
0	0	2	0	1	0	1	4	0	0	13
0	0	0	0	0	0	1	0	0	0	14
0	3	1	0	4	0	2	0	0	0	15
0	0	1	0	0	0	1	0	0	0	16
1	1	1	0	0	3	2	0	0	0	17
4	2	0	0	2	3	2	0	0	0	18
1	1	0	0	1	1	2	0	0	0	19
0	0	0	0	0	0	0	0	0	0	20
3	2	3	0	4	2	3	0	0	2	21
0	0	6	0	2	0	3	0	0	0	22
2	0	3	0	1	0	4	0	0	2	23
0	0	1	0	0	0	3	0	0	0	24
0	1	2	0	1	0	4	1	0	0	25
1	0	2	1	3	2	3	0	0	0	26
0	0	0	0	0	0	0	2	0	0	27
0	1	1	0	1	0	3	0	0	0	28
1	0	0	0	0	0	0	0	0	1	29
0	0	0	0	0	0	0	1	0	0	30
2	2	1	0	1	2	6	1	0	0	31
0	0	5	1	3	0	8	0	3	0	32
1	0	1	0	3	2	10	4	0	0	33
2	1	0	0	0	2	4	1	0	0	34
0	0	0	0	1	0	0	0	0	0	35
0	0	2	0	1	0	3	0	0	0	36
5	1	0	1	6	5	5	1	0	0	37
2	1	7	1	0	2	6	0	0	1	38
0	2	0	0	0	0	3	0	0	0	39
7	1	0	1	0	6	10	0	5	3	40
1	0	1	0	1	1	5	1	0	0	41
0	0	2	3	5	0	8	0	0	0	42
1	0	5	3	2	1	7	0	1	0	43
0	0	4	1	1	1	3	0	1	0	44
0	3	5	1	1	0	6	0	0	0	45
1	1	0	0	0	1	5	0	0	0	46
3	0	4	0	4	0	5	1	0	0	47
6	1	3	0	1	1	2	1	0	0	48
0	0	1	3	3	0	3	2	0	0	49
0	0	1	0	0	0	3	1	0	0	50
2	1	3	2	2	1	3	0	0	0	51
7	1	2	0	2	4	0	0	1	2	52
2	1	1	0	0	1	2	0	1	0	53
1	0	0	1	2	2	2	2	1	1	54
0	0	0	0	0	0	2	2	0	0	55
2	1	0	3	0	1	5	0	0	1	56
1	0	0	0	0	0	1	0	0	1	57
0	0	0	0	0	0	0	0	0	0	58
0	0	0	0	0	0	0	0	0	0	59
