anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
3	2	2	1	0	2	9	0	1	0	0
0	0	0	0	3	0	2	1	0	0	1
0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	3	1	0	0	3
0	0	0	0	1	0	3	1	1	1	4
1	3	2	2	3	1	6	1	0	1	5
3	1	2	0	0	4	6	0	0	0	6
1	1	2	0	4	3	6	7	0	0	7
0	0	2	0	1	0	6	3	0	0	8
0	0	0	0	0	0	6	4	0	0	9
5	1	4	0	2	2	8	0	1	0	10
3	0	0	0	5	2	5	1	5	2	11
8	2	2	0	1	7	7	1	0	0	12
3	2	0	1	1	3	6	0	1	0	13
1	1	1	1	0	1	1	0	0	0	14
1	0	1	0	3	0	4	0	0	0	15
5	1	1	0	1	4	4	0	0	0	16
4	1	2	0	0	1	2	0	0	0	17
3	1	0	0	3	2	4	1	0	0	18
1	2	0	0	2	2	2	1	0	0	19
0	2	0	0	0	0	1	0	0	0	20
0	0	0	0	4	1	1	0	0	0	21
0	0	0	0	3	1	4	2	0	0	22
0	0	0	0	1	1	3	0	0	0	23
1	1	0	0	1	0	2	1	0	1	24
0	0	1	1	3	1	4	3	0	0	25
0	0	2	0	2	0	6	0	0	0	26
2	0	0	0	1	0	3	0	0	1	27
1	0	4	0	0	0	3	2	0	0	28
2	2	4	0	3	1	9	1	0	0	29
5	3	2	0	4	4	2	0	0	2	30
6	1	0	0	2	2	3	0	1	0	31
0	0	0	0	0	0	0	0	0	0	32
3	0	0	0	1	1	3	0	1	1	33
5	0	2	0	2	1	2	0	0	2	34
0	0	1	0	0	4	3	0	0	0	35
8	3	2	1	1	5	4	0	1	2	36
0	0	0	0	0	0	1	0	0	0	37
4	0	0	0	2	2	3	0	0	0	38
1	1	0	0	0	2	0	1	1	0	39
1	1	1	0	0	2	3	1	0	0	40
0	0	0	0	0	0	0	0	0	0	41
0	0	0	0	0	0	0	0	0	0	42
0	0	0	0	0	0	0	0	0	0	43
0	0	0	0	1	1	6	0	0	0	44
0	0	0	0	1	0	5	1	0	0	45
0	2	0	0	2	0	9	1	0	0	46
2	1	1	0	0	1	7	0	0	0	47
0	0	1	0	0	0	5	1	0	0	48
1	0	0	0	2	1	3	0	0	0	49
0	1	0	0	3	0	5	0	0	0	50
0	0	0	0	2	0	1	0	0	0	51
0	0	0	0	0	1	1	1	0	0	52
2	1	1	0	3	2	0	0	0	0	53
0	0	0	0	0	0	1	0	0	0	54
0	0	1	1	0	0	3	1	0	0	55
0	0	0	0	2	1	1	0	0	0	56
1	0	0	0	4	0	2	0	0	0	57
0	1	0	0	2	0	0	0	0	0	58
0	3	0	0	0	0	0	0	0	0	59
