anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
						playing:1				0
										1
										2
kill:1	kill:1				kill:1	better:1,hoping:1,trusting:1,trust:1,loyalty:1,truly:1				3
kill:1,poison:1	kill:1,dead:1				kill:1					4
killed:2,fought:1	killed:2,dead:1		home:1	men:3	low:3,killed:2	strongest:1,well:1,friend:1				5
kill:1	die:2,kill:1,dead:1		gates:1	men:2,people:2,man:1	kill:1,worse:1	strong:1,like:1,honest:1				6
kill:2,attacking:1,killing:1	kill:2,killing:1			man:2,men:1	kill:2,killing:1	peace:1,like:1				7
										8
				people:1						9
	slaughter:1,died:1	father:1	address:1	men:2,boy:1,man:1		true:2,pleasure:1,grace:1				10
killed:1,tortured:1	killed:1,dead:1	father:3,son:1		man:1	killed:1	grace:3,honorable:1,well:1				11
dangerous:1,poison:1,arrogance:1				man:1		grand:2,well:2,grace:2,great:1,ease:1,save:1,best:1			bloody:1	12
					difficult:1,weaken:1	grace:3,save:1,well:1,thank:1				13
		married:1,marries:1,brother:1,son:1		person:1	smug:1	great:1,vital:1,won:1,interested:1,commitment:1,care:1				14
battle:1,fight:1	dead:1	son:1	house:1,room:1	boy:2		like:2,truth:2,won:1				15
		family:3,brother:1	family:3	children:1		won:1,true:1,proud:1				16
kill:2,blame:1,cut:1,killed:1,mad:1	kill:2,killed:1	family:2,father:1,mother:1	family:2	infant:1	kill:2,killed:1,mad:1	like:1,accept:1				17
		brother:1		people:1		love:3,jokes:1,lover:1,care:1		love:3,lover:1		18
offend:1		family:1	house:1,family:1,home:1	children:2	lost:1	safe:2,great:1,agreed:1,well:1,admiration:1,promise:1,hope:1,admires:1,grace:1,friend:1,freed:1				19
destroy:1,fought:1				man:1,children:1,people:1	destroy:1	grace:3,freedom:2,love:1,like:1,respect:1,please:1,thank:1		love:1		20
				men:1		advantage:1,thank:1,friend:1				21
				girl:2		grace:1				22
										23
										24
	died:1	brothers:1		men:1,children:1,women:1		like:1				25
torture:2,foe:1	die:1,alive:1			men:1,man:1		treat:1,friend:1				26
killing:1	dead:2,funeral:1,killing:1			boy:1	killing:1	loved:1,kind:1,love:1,free:1		loved:1,love:1		27
										28
										29
										30
										31
										32
	die:1				lost:1	save:1				33
				men:1,children:1						34
										35
	die:1	brother:1								36
	died:1				lost:1	like:2				37
shit:1,fight:1			gate:2	people:2	shit:1	good:1,like:1			bloody:2,shit:1	38
fighting:2	dead:1	father:2,mother:1	home:1	boys:2	losing:1	blessings:1,well:1	blessings:1			39
fucking:1		mother:1	gate:1	girl:1		good:1,safety:1,care:1	sacred:1	fucking:1	fucking:1,bloody:1	40
dumb:1,bitch:1	dead:4	aunt:1			wrong:1,dumb:1	safety:2			dumb:1,bitch:1	41
kill:1	kill:1				kill:1					42
										43
killer:1,bitch:1	killer:1				killer:1				bitch:1	44
fuck:1,killed:1	die:1,killed:1,alive:1			woman:1	killed:1	like:1		fuck:1	fuck:1	45
fucked:1,cut:1,kill:1,fuck:1	kill:1	sister:2		boy:2,girl:1	kill:1	please:4,ready:1,promising:1,pretty:1,happy:1	mercy:1	fucked:1,fuck:1	fucked:1,fuck:1,bloody:1	46
kill:2	kill:2				kill:2					47
kill:2	kill:2	son:1,mother:1	door:1		kill:2,whore:1	helping:1,good:1,friends:1,free:1		whore:1		48
		brother:1				thank:1				49
										50
										51
		brother:1								52
murdered:1,fight:1	die:1,murdered:1,dead:1	father:1,son:1				admire:1,pleasure:1,respect:1,loved:1		loved:1		53
kill:1,poison:1	die:1,kill:1,dead:1	son:3,father:1			whore:2,kill:1	dignity:1		whore:2		54
		son:2				trust:1,friend:1				55
										56
war:1	war:1		home:2	child:1	war:1	please:1,free:1				57
										58
										59
