anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
				people:3		support:1,strong:1,well:1				2
kill:1	kill:1	father:1,brother:1	gates:1		kill:1	good:1,well:1,succeed:1,succeeds:1				3
destroying:1,killed:1,arrogant:1,insults:1	killed:1			child:1,woman:1,man:1,citizens:1	destroying:1,killed:1,insults:1	like:2,loyal:1,peace:1				4
	slaughtered:1				difficult:1	great:2,friends:1				5
										6
										7
										8
fight:2,violated:1,punishment:1,war:1	die:3,war:1	families:1	home:1,families:1		violated:1,war:1	forgiven:1,forgiving:1,love:1,thank:1		love:1		9
	die:1,dying:1			people:2	lowborn:1	please:2,grace:1,glory:1				10
										11
battle:1,bastard:1	slaughter:1	wife:1	house:1	men:1,lady:1,man:1		safely:1,true:1,thank:1,beloved:1	lords:1,lord:1,souls:1,mercy:1		bastard:1	12
battle:1,bastard:1	die:1			men:2,people:1		good:1			bastard:1	13
fight:2	die:2	brother:1		men:1		good:2,save:1,well:1,proud:1	lord:1			14
bastard:1		sister:1	bed:1	woman:1,men:1	desperate:1	fine:2,smart:1			bastard:1	15
fight:2,cut:1,piss:1			houses:1	men:2	weakness:2,worry:1	won:2,good:1,like:1			piss:1	16
battle:1,enemy:1,angry:1,cunt:1,fight:1				man:3	enemy:1	trusted:1			cunt:1	17
bastard:1,fought:1,threat:1		son:1	broomsticks:1	people:2,girl:1	worse:2,hurt:1	better:1,won:1,plays:1,likes:1,playing:1			bastard:1	18
battles:2,attack:1	alive:1	brother:1	house:1	men:1		won:2,good:1,wins:1,well:1,please:1,lucky:1				19
fight:2,fuckers:1				man:1		hope:2,loved:1,won:1,promise:1,free:1		loved:1,fuckers:1	fuckers:1	20
cunt:1,fight:1				man:2,people:1	wrong:1,witch:1	loved:2,good:1,well:1,like:1	demons:4	loved:2	cunt:1	21
shitting:2,battle:1,war:1	war:1			lady:1	shitting:2,war:1,lose:1	better:1,like:1,delicious:1,happy:1,stronger:1,thanks:1			shitting:2	22
						well:1	lord:2			23
	die:1					kind:1,like:1				24
battle:1,bastards:1									bastards:1	25
murdered:1,murder:1	murdered:1,murder:1,alive:1			boys:2,person:1,man:1	worse:1	jokes:2,well:2,joke:2,sure:1,like:1				26
murdered:3	murdered:3	father:2,uncle:1	home:1	men:1	wrong:1	support:1,well:1,agree:1	lord:1			27
murdered:2,murder:2	murdered:2,murder:2	father:1,uncle:1		woman:1		free:2,won:1,well:1,like:1		cock:1	cock:1	28
raping:1,evil:1		fathers:1		men:1	worse:1	better:1,respect:1,support:1		raping:1		29
										30
										31
										32
		brother:1		man:1		ready:1,play:1,like:1,easy:1				33
										34
										35
fight:1										36
										37
kill:1	kill:1			men:1	kill:1					38
										39
										40
shits:1					shits:1	well:1			shits:1	41
										42
										43
										44
fuck:1			home:1					fuck:1	fuck:1	45
										46
										47
										48
			gate:1							49
				men:1						50
						wonderful:1,like:1				51
										52
	crypt:1,bury:1	brother:1								53
		father:1								54
kill:1	kill:1		house:1		kill:1					55
						loyal:1				56
										57
										58
										59
