anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
{}	{}	{'man': 1}	{}	{'man': 1}	{}	{'better': 1, 'had': 1, 'than': 3, 'pretty': 1, 'care': 1}	{}	{'biggest': 1, 'bigger': 1}	{}	0
{}	{'good': 1, 'dead': 1}	{}	{}	{}	{}	{'shadows': 1, 'spooked': 2, 'good': 1, 'that': 1}	{}	{'horses': 2, 'how': 1, 'stabbing': 1}	{}	1
{}	{}	{'king': 2}	{}	{'yourself': 1}	{'idiot': 1}	{}	{}	{'who': 1, 'should': 1}	{}	2
{'executing': 1}	{'food': 1, 'dead': 2}	{'may': 1, 'executing': 1, 'prisoners': 2, 'family': 1, 'man': 2}	{'family': 1}	{'man': 2}	{}	{'tywin': 1, 'has': 1, 'grace': 1, 'pretty': 1}	{}	{'naked': 1}	{}	3
{}	{'die': 1}	{'sisters': 1, 'excuse': 1, 'prisoners': 1, 'marching': 1}	{}	{'men': 3}	{'lose': 1}	{'better': 1, 'hard': 1, 'won': 1, 'have': 1, 'than': 1}	{}	{'excuse': 1, 'hold': 1}	{}	4
{}	{}	{'family': 2}	{'family': 2}	{}	{'disadvantage': 1}	{'better': 1, 'what': 2, 'than': 1, 'have': 1}	{}	{'biting': 1, 'bite': 1}	{}	5
{'hatred': 1}	{'gods': 1, 'good': 1, 'bloodshed': 1}	{'king': 2, 'fisherman': 1, 'family': 1, 'son': 1}	{'family': 1}	{'desire': 1, 'boy': 2, 'fisherman': 1}	{'lost': 1}	{'what': 1, 'good': 1, 'that': 4, 'hand': 1, 'have': 3, 'hands': 1, 'hatred': 1, 'winterfell': 1}	{}	{'shoved': 1, 'who': 1, 'should': 1}	{}	6
{'whatever': 1, 'war': 1, 'vile': 1}	{'war': 1}	{'king': 1, 'part': 1, 'treasons': 1, 'brother': 2}	{'home': 1}	{'boy': 1}	{'using': 1, 'war': 1, 'vile': 1}	{'what': 1, 'that': 2, 'win': 1, 'had': 1, 'lucky': 1, 'whatever': 1, 'unlucky': 1, 'have': 2, 'has': 1, 'grace': 1}	{'using': 1}	{'home': 1}	{}	7
{}	{'good': 1, 'alive': 1}	{'insists': 1, 'brother': 3, 'mother': 1}	{}	{'men': 1, 'lady': 1, 'northmen': 1}	{}	{'have': 1, 'good': 1, 'like': 1, 'pretty': 1}	{}	{'thousands': 1}	{}	8
{}	{'blood': 1}	{'king': 2, 'kind': 2, 'brother': 1}	{'unburden': 1}	{'girl': 2, 'herself': 1}	{}	{'what': 3, 'pretty': 1, 'that': 1, 'kind': 2, 'likes': 1, 'have': 2, 'half': 1, 'careful': 1, 'like': 1}	{}	{'who': 1, 'honor': 1}	{}	9
{'mad': 1}	{}	{'king': 2, 'uncle': 1, 'mad': 1, 'kingsguard': 1, 'bronn': 1, 'next': 1}	{}	{}	{'mad': 1}	{'liked': 1, 'behavior': 1, 'that': 1, 'happened': 1, 'has': 1, 'what': 1, 'grace': 1}	{}	{}	{}	10
{'flies': 1}	{}	{'may': 1, 'king': 2, 'poison': 1}	{}	{'boy': 1, 'engagement': 1, 'lady': 1}	{'flies': 1}	{'true': 1, 'what': 2, 'love': 1, 'wings': 1, 'that': 1}	{}	{'love': 1}	{}	11
{}	{}	{'uncle': 1, 'passed': 1}	{}	{}	{}	{'what': 1, 'won': 2, 'look': 1, 'that': 1, 'has': 1, 'grace': 3, 'happy': 1}	{}	{'passed': 1}	{'passed': 1}	12
{}	{}	{'uncle': 1}	{}	{'himself': 1}	{}	{'grace': 1}	{}	{'chose': 1}	{}	13
{}	{}	{}	{}	{}	{}	{'harder': 2}	{}	{}	{}	14
{}	{}	{'pain': 1, 'uncle': 1}	{}	{}	{}	{'chambers': 1, 'what': 1, 'grace': 3}	{}	{'show': 1}	{}	15
{}	{}	{}	{}	{}	{}	{'happen': 1, 'harder': 1, 'haven': 1, 'grace': 1, 'that': 1}	{'favorite': 1}	{'whoremonger': 1, 'bidding': 1}	{}	16
{}	{'body': 1}	{'many': 2, 'brother': 2, 'patron': 1, 'man': 1}	{}	{'many': 2, 'man': 1}	{}	{'charge': 1, 'like': 3, 'have': 2, 'that': 1, 'grace': 1, 'than': 1}	{}	{'trust': 1, 'who': 2, 'without': 1}	{}	17
{}	{'today': 1}	{'may': 1, 'king': 2, 'marching': 1, 'march': 1, 'seeking': 1}	{'saddens': 1}	{'yourself': 1}	{'saddens': 1}	{'supporting': 1, 'like': 1, 'have': 1, 'that': 2, 'hope': 1, 'greatly': 1}	{}	{'hope': 1}	{}	18
{'warfare': 1}	{'warfare': 1}	{'king': 1, 'kind': 1, 'command': 1, 'moment': 1, 'kings': 1}	{}	{'moment': 1, 'command': 1}	{'warfare': 1}	{'kind': 1, 'greater': 1, 'look': 1, 'perhaps': 1, 'took': 1, 'grace': 1}	{}	{}	{}	19
{'war': 1}	{'war': 1}	{'king': 4, 'mathematicians': 1, 'marriage': 4, 'kingsguard': 1, 'explain': 1, 'married': 1, 'brother': 1}	{}	{'girl': 1}	{'sadly': 1, 'war': 1, 'sad': 1}	{'unlucky': 1, 'have': 1, 'that': 1, 'perhaps': 1, 'grace': 1, 'best': 1}	{}	{'else': 1, 'who': 1, 'whole': 1, 'though': 1}	{}	20
{}	{'good': 1}	{}	{}	{}	{}	{'good': 1}	{}	{}	{}	21
{}	{}	{}	{'garden': 2}	{}	{}	{'what': 1, 'that': 1}	{}	{}	{}	22
{}	{'dead': 2}	{'kind': 1}	{}	{}	{}	{'what': 2, 'kind': 1, 'that': 1}	{}	{}	{}	23
{}	{'dead': 1}	{'sister': 1, 'son': 1}	{}	{}	{}	{'that': 1}	{}	{}	{}	24
{}	{}	{'payne': 3, 'may': 1, 'moment': 1, 'repaid': 1}	{}	{'moment': 1, 'lady': 1}	{}	{'have': 1}	{}	{'how': 1, 'hound': 3, 'trusted': 2}	{}	25
{}	{}	{}	{}	{'boy': 1, 'girls': 2}	{'since': 1, 'lost': 1}	{'loved': 1, 'chance': 1, 'have': 2, 'that': 1, 'has': 1, 'than': 1}	{'since': 1}	{'loved': 1}	{}	26
{}	{}	{'kingslayer': 1, 'remain': 1, 'son': 1}	{}	{'girls': 1}	{}	{'what': 1, 'has': 1, 'agree': 1}	{}	{'those': 1}	{}	27
{}	{'good': 2, 'goodwill': 1}	{'may': 1, 'brought': 1, 'prisoners': 1, 'mother': 1, 'exchange': 1}	{}	{}	{}	{'chance': 1, 'what': 1, 'good': 2, 'that': 1, 'goodwill': 1, 'exchange': 1, 'token': 1}	{}	{}	{}	28
{}	{}	{'may': 1, 'family': 1, 'man': 1}	{'family': 1}	{'man': 1}	{}	{'winterfell': 1}	{}	{'honorable': 1, 'should': 1}	{}	29
{}	{}	{}	{}	{}	{}	{'what': 1, 'that': 2}	{}	{'who': 1}	{}	30
{}	{}	{}	{}	{'boy': 1}	{}	{}	{}	{}	{}	31
{}	{'brotherhood': 3}	{'brotherhood': 3}	{}	{}	{}	{}	{}	{'who': 3, 'brotherhood': 3}	{}	32
{}	{'food': 1}	{'payne': 1, 'son': 1}	{}	{}	{}	{'better': 1, 'what': 1, 'that': 1}	{}	{'who': 2, 'hound': 1}	{}	33
{'fiery': 1}	{}	{'king': 1}	{}	{'lady': 1}	{'confusing': 1}	{'that': 2, 'has': 1, 'had': 2, 'truly': 1}	{'confusing': 1}	{'thought': 2, 'whose': 1, 'who': 1, 'else': 1}	{}	34
{'warned': 1}	{'warned': 1, 'godly': 1}	{'sons': 1, 'brothers': 1, 'man': 1, 'brother': 2}	{'bedchamber': 1}	{'yourself': 1, 'lady': 1, 'man': 1}	{'warned': 1}	{'bedchamber': 1, 'ham': 1, 'smoke': 2, 'that': 2, 'charmless': 1, 'supporter': 1}	{}	{'chosen': 1, 'should': 1}	{}	35
