anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	1
3	2	3	0	2	3	4	1	2	0	2
3	1	2	0	1	3	1	1	0	2	3
1	0	0	2	2	2	3	0	1	0	4
1	1	0	0	0	0	3	0	0	0	5
0	0	0	0	0	0	2	0	0	0	6
1	1	0	0	0	1	4	0	2	0	7
4	0	0	0	3	1	6	0	4	4	8
4	1	0	0	0	1	2	0	2	4	9
1	0	0	0	1	1	4	0	0	0	10
1	0	0	0	1	0	4	2	0	0	11
0	0	1	0	0	0	8	0	0	0	12
0	0	0	0	1	0	0	0	0	0	13
0	0	0	0	3	0	5	0	0	0	14
7	1	1	0	1	1	2	0	7	7	15
5	2	0	1	2	0	7	0	1	2	16
6	3	2	2	3	0	3	1	0	1	17
1	1	0	3	1	0	3	0	0	0	18
3	0	1	0	1	0	1	0	0	0	19
0	0	3	1	2	0	5	0	0	1	20
0	1	2	2	1	0	2	0	0	1	21
0	0	0	0	0	0	0	0	0	0	22
0	0	1	1	2	0	1	1	0	0	23
1	0	2	0	0	0	4	2	0	0	24
0	0	0	0	0	0	5	3	0	0	25
1	0	0	0	2	1	8	0	0	1	26
0	0	1	0	0	0	7	0	0	0	27
3	0	0	0	0	2	5	1	0	1	28
1	0	0	0	0	2	7	0	0	0	29
0	0	0	0	1	0	2	1	0	0	30
1	2	5	2	5	0	7	0	0	0	31
3	1	0	1	2	1	4	0	0	0	32
4	1	3	0	1	1	5	0	1	0	33
3	1	4	0	2	4	6	0	3	0	34
0	1	1	0	3	0	0	1	0	0	35
4	2	1	1	1	1	0	6	1	1	36
0	0	0	1	0	2	0	3	0	0	37
0	0	0	0	0	1	1	0	0	0	38
0	0	0	2	0	0	1	3	0	0	39
0	0	1	2	0	0	0	0	0	0	40
3	1	1	1	0	0	2	0	0	1	41
1	1	0	0	0	0	1	2	0	0	42
1	0	0	0	0	2	0	0	0	0	43
1	0	0	0	0	0	0	0	0	0	44
6	3	1	0	1	2	5	0	2	2	45
2	3	0	0	2	2	2	0	0	2	46
1	1	0	0	0	1	2	0	0	0	47
1	1	0	0	1	1	3	3	0	1	48
5	0	0	0	0	1	3	1	0	0	49
0	0	0	0	2	0	0	0	0	0	50
0	1	0	0	0	0	3	0	0	0	51
0	0	0	0	0	0	0	0	0	0	52
0	0	0	0	0	0	0	0	0	0	53
0	0	0	0	0	0	0	0	0	0	54
0	0	0	0	0	0	1	0	0	0	55
1	1	0	0	0	1	0	0	0	0	56
0	0	0	1	2	0	0	0	0	0	57
0	0	0	0	0	0	0	0	0	0	58
0	0	0	0	0	0	0	0	0	0	59
