anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
mad:1,torture:1	alive:1	sisters:1,son:1	home:1	lady:2,men:1	ruins:1,mad:1	welcome:1,like:1,loyally:1				0
fought:1,fighting:1	death:1	mother:1		people:1		respect:1,strength:1,wise:1				1
										2
										3
	died:1			man:1		loyal:1,good:1,bold:1,friend:1				4
		families:1,family:1	neighborhood:2,families:1,clean:1,family:1			grace:2,great:1,secure:1				5
										6
										7
										8
	dying:1	family:1	family:1	woman:1	useless:1	like:2,freedom:1,secure:1	lord:1			9
hate:2,bitterly:1	death:1			men:2,man:1		joy:1,freezing:1,like:1,luck:1	lord:1			10
kill:2	kill:2			boy:2,man:1	kill:2	strength:1,won:1,free:1				11
enemy:2,killing:1	killing:1		gates:1	men:2	enemy:2,killing:1	sure:1,friends:1,like:1,free:1,won:1	lord:2			12
fight:3,cut:1	death:2			people:3,man:1,children:1,women:1	worse:1	proud:2,peace:1,easy:1				13
				people:3,men:1		save:2,peace:2				14
enemies:1	die:2		gates:1	men:1,children:1,women:1	worry:1,enemies:1	good:1,well:1,won:1	lord:1			15
killed:3,cut:1,fighting:1	killed:3,slaughtered:3,dead:1	brothers:2		boy:1,men:1,people:1	killed:3	better:1,like:1,forgive:1				16
trick:2						peace:1,thank:1				17
		father:1,mother:1		people:1	lose:1	love:1,like:1	lord:1	love:1		18
murdered:1,danger:1	murdered:1	brother:1,mother:1	home:1	lady:1		better:2				19
	dead:1	mother:2,father:1				safe:1,thank:1	lord:1			20
bastard:1				lady:1					bastard:1	21
jealousy:1		daughter:1,son:1			jealousy:1,worry:1	pretty:2				22
jealousy:1				people:1	jealousy:1					23
			window:1	lady:1		friends:1				24
		mother:2,daughter:1				wonderful:1,good:1,like:1,thank:1				25
						surprise:1,good:1,safe:1,perfectly:1,won:1				26
										27
										28
				lady:1		forgive:1	lord:1			29
		family:1,mother:1	family:1	lady:2		thank:2,trust:1,forgive:1	lord:1			30
			home:1	people:1	difficult:1	please:1,like:1,happiness:1				31
angry:1,punished:1			room:1	person:1,man:1	worry:1	like:1				32
murdering:1,killing:1	murdering:1,killing:1	brothers:2		person:1,lady:1	killing:1					33
murdered:1	murdered:1	brothers:1,family:1,kin:1	family:1	person:1,lady:1		good:3,better:2,wonderful:1				34
				baby:1,boy:1	doubt:1	sure:2,good:1,like:1,assured:1,well:1,happy:1		pregnant:1		35
	died:1	son:1,mother:1		boy:1,girl:1	worried:1	better:1		pregnant:1		36
fought:1		wife:1,married:1,son:1	gates:1	baby:2,girl:1,child:1		lucky:1,pretty:1				37
						won:1,well:1				38
		father:1	sweep:1	man:2		well:1,like:1				39
battle:2,killed:1	killed:1	father:2,brother:1			killed:1,lost:1	grace:2,fine:1,like:1,adventure:1				40
kill:1,fight:1	death:1,kill:1,dead:1			lady:1,children:1	kill:1	grace:2,hoping:1				41
rapists:1,killers:1	killers:1			men:3	killers:1	grace:3,better:1,favor:1,won:1,advantage:1,safer:1		rapists:1		42
battle:3	crypt:1,buried:1	father:1		child:1	scared:1,scare:1	well:1,won:1,promise:1				43
						safe:1,promise:1,grace:1,hope:1,thank:1				44
										45
					weak:1					46
war:1	death:2,war:1			men:1	shame:1,war:1					47
kill:1	kill:1,died:1				kill:1	grace:1	mercy:1			48
	die:1				ignore:1	better:1,please:1,grace:1				49
fighting:1	die:1	family:1	family:1	people:2,men:1	wrong:2	courage:1,free:1,thankfully:1				50
					worry:1	fine:1	mormont:1			51
				person:1,people:1	unpleasant:1	enjoyable:1,truly:1				52
					doom:2	like:1,best:1	doom:2,demons:1			53
				men:1	doom:1		doom:1			54
				men:1						55
cut:1						free:1	mormont:4			56
										57
						luck:2,thank:1,like:1,best:1				58
										59
