anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
fight:2,attack:1,kill:1	die:1,kill:1	father:1,daughters:1		person:1	kill:1	win:1,kind:1,won:1,promised:1	lord:2			0
		sons:1,uncle:1,brother:1,mother:1		baby:1,girls:1			lord:1			1
										2
										3
dangerous:1		father:1	home:1		ignored:1	sure:1	lords:1			4
				men:1						5
war:1	die:1,war:1,died:1	father:1			lose:2,war:1,worse:1	love:1		love:1		6
				girls:1		forgiveness:2,honored:1,welcome:1,thank:1,grace:1	lord:2			7
		daughter:4,granddaughter:3,granddaughters:2				care:1				8
		daughter:1	house:1	ladies:1,men:1,man:1	wrong:1	merry:1,loved:1,forgiveness:1,lucky:1,fine:1		loved:1		9
						friends:1,good:1,love:1		love:1		10
						pretty:2,sure:1,love:1,prettier:1,honorable:1,well:1		love:1		11
			room:1	men:1		well:2,ready:1,respect:1,play:1,thank:1	lord:1	tits:1	tits:1	12
kill:1	kill:1		gate:2,bed:1,gates:1	men:3,man:1	kill:1	love:1,well:1,interest:1,best:1		love:1		13
	slaughter:1,slaughtered:1			partners:1,people:1		good:1,won:1				14
			gate:1			perfect:1,loyal:1,pride:1,truly:1				15
		father:1				like:1				16
hell:1	alive:1	father:1		children:1			hell:1		hell:1	17
kill:3,killer:2,dangerous:1,killed:1,killing:1	kill:3,killer:2,killed:1,dead:1,killing:1			boys:1,people:1,girls:1,man:1	kill:3,killer:2,scary:1,wrong:1,killed:1,killing:1	please:2,kind:1,good:1,thanks:1,like:1				18
war:1	war:1			women:1	war:1	supporting:1,support:1,good:1				19
		folks:1		man:2		good:2				20
killing:2,threat:1,murderers:1	killing:2,die:1,murderers:1			man:2,men:1	killing:2	better:1,hope:1				21
										22
					worse:1,worry:1	won:1,like:1,best:1				23
		brother:1		girl:1	scared:1	like:2,nice:1				24
		daddy:1,uncle:1,family:1	family:1							25
		uncle:1	gates:1			strong:1,well:1				26
						calm:2,sweet:1				27
	ghosts:1,dying:1,dead:1									28
cut:1,kill:1	kill:1	grandpa:1			kill:1	dignity:1,won:1				29
										30
kill:1	kill:1	wife:1		boy:1	kill:1					31
	die:1									32
						great:1				33
fighting:1					doubt:1					34
										35
										36
					disappointment:1	hope:1	lord:1			37
				lady:1		delight:1	souls:1			38
		father:1,mother:1	maiden:1			safe:1				39
attack:1,kill:1	kill:1				kill:1,worry:1	true:1	lord:1			40
war:1	war:1	brother:1			war:1	safe:1,won:1,easy:1				41
		family:1	family:1	man:1		good:2,great:1,fine:1,adventures:1				42
						safe:1				43
										44
damned:1		nephew:1,uncle:1				love:2,good:1,reward:1	lord:1	love:2	damned:1	45
piss:1		mother:2,granddaughters:1		lady:2,girl:1,woman:1,girls:1	dulls:1	like:2,kind:1,well:1,promised:1,rich:1,playing:1,hope:1,happy:1	lord:2		piss:1	46
insult:1		daughter:1,wife:1		man:1	insult:1	grace:1	prayed:1,prayers:1,lord:1			47
			bed:7,bedding:1				lord:1			48
			bed:3	ladies:1,girl:1,man:1		careful:1,sure:1,grace:1,free:1				49
		father:1,son:1	bedding:1	boy:2,girl:1,lady:1			lord:1			50
										51
hell:1						like:1	hell:1		hell:1	52
		married:1				grace:1				53
			home:1			ready:1				54
										55
										56
		son:3,daughter:1				please:1	lord:2			57
cut:1		wife:1,mother:1				please:2,honor:2				58
										59
