anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	2
3	1	0	0	2	3	2	0	0	0	3
0	1	0	0	0	0	3	0	0	0	4
0	0	0	0	0	0	0	0	0	0	5
0	1	0	1	0	1	1	0	0	0	6
0	0	0	0	0	0	1	0	0	0	7
1	1	0	0	1	1	2	1	0	0	8
1	1	2	2	4	2	2	0	0	0	9
2	1	0	0	1	2	5	0	0	1	10
1	1	1	0	0	0	4	0	0	0	11
0	0	1	0	0	0	3	0	0	0	12
2	1	1	1	0	1	5	0	0	0	13
3	1	1	0	2	1	0	2	0	1	14
0	1	5	0	1	0	7	0	1	0	15
2	0	1	0	3	0	3	1	0	0	16
2	0	1	0	0	1	6	0	2	0	17
0	0	0	0	2	1	8	1	1	0	18
0	0	0	0	0	0	0	0	1	1	19
0	0	0	0	4	0	0	1	0	0	20
0	0	0	0	0	0	8	2	0	0	21
1	0	0	0	2	1	8	1	0	0	22
4	1	0	0	1	1	4	1	3	4	23
0	0	0	0	1	0	2	0	0	0	24
0	0	0	0	1	0	2	0	0	0	25
0	0	0	0	1	0	2	0	1	1	26
0	0	0	0	1	0	1	0	0	0	27
1	0	0	0	3	0	0	0	0	0	28
0	1	0	0	0	0	0	0	0	0	29
0	0	2	1	1	0	5	0	1	0	30
0	0	1	0	1	0	3	0	2	0	31
4	1	4	0	1	1	2	0	0	0	32
0	0	0	0	2	0	1	0	0	0	33
1	0	2	1	0	0	1	0	0	0	34
0	0	2	0	0	0	1	0	0	0	35
0	0	6	1	1	0	10	2	0	0	36
0	0	16	0	0	0	15	5	0	0	37
0	0	1	0	0	0	5	0	0	0	38
0	0	0	0	0	0	1	0	0	0	39
0	0	0	0	0	0	0	0	0	0	40
0	0	0	0	1	0	0	0	0	0	41
7	3	0	0	6	2	3	0	0	0	42
2	2	0	0	0	2	7	0	0	0	43
0	3	1	0	4	1	7	0	0	0	44
0	0	0	0	0	0	1	0	0	0	45
0	0	0	0	0	0	0	0	0	0	46
0	0	0	0	0	0	0	0	0	0	47
0	0	0	0	0	0	0	0	0	0	48
0	0	0	0	0	0	0	0	0	0	49
0	0	0	0	0	0	2	0	0	0	50
0	0	0	0	0	0	0	0	0	0	51
0	0	0	0	0	0	0	0	0	0	52
0	0	0	0	0	0	0	0	0	0	53
0	0	0	0	0	0	0	0	0	0	54
0	0	0	0	0	0	0	0	0	0	55
0	0	0	0	0	0	0	0	0	0	56
0	0	0	0	0	0	0	0	0	0	57
0	0	0	0	0	0	0	0	0	0	58
0	0	0	0	0	0	0	0	0	0	59
