anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
{}	{}	{}	{}	{}	{}	{'playing': 1}	{}	{}	{}	0
{'warrior': 1}	{'warrior': 1}	{'may': 5, 'path': 1, 'king': 1, 'kingdoms': 1, 'andals': 1}	{'burden': 1}	{'tommen': 1, 'men': 2}	{'warrior': 1}	{'that': 3}	{}	{'house': 1, 'show': 1}	{}	1
{}	{}	{}	{}	{}	{}	{'grace': 2, 'special': 1}	{}	{}	{}	2
{}	{}	{'may': 2}	{}	{}	{}	{'grace': 3, 'like': 1}	{}	{'though': 1}	{}	3
{}	{}	{'king': 1, 'nightmare': 1, 'exactly': 1, 'matter': 1}	{}	{'boy': 1, 'child': 1}	{}	{'easily': 1, 'what': 3, 'love': 2, 'grace': 1, 'have': 1}	{}	{'love': 2, 'shocked': 3}	{}	4
{}	{'good': 1}	{'king': 1, 'man': 1, 'mother': 1}	{}	{'boy': 2, 'man': 1}	{}	{'good': 1, 'that': 3, 'has': 2, 'haven': 1, 'happened\xe2': 1, 'wonder': 1}	{}	{'thought': 1, 'horror': 1, 'who': 2}	{}	5
{}	{'dead': 1}	{'king': 1, 'sister': 1, 'sons': 1, 'mother': 1, 'may': 1, 'next': 1}	{}	{}	{}	{'what': 2, 'won': 1, 'grace': 1, 'have': 2, 'great': 1, 'took': 1}	{}	{'who': 1, 'honor': 1}	{}	6
{'unsullied': 1, 'warning': 1, 'wars': 1}	{'warning': 1, 'wars': 1, 'dead': 1}	{'many': 2, 'make': 1, 'sons': 1, 'king': 3}	{}	{'many': 2, 'men': 2}	{'unsullied': 1, 'warning': 1, 'wars': 1}	{'liked': 1, 'hard': 1, 'grace': 1, 'have': 1, 'that': 1}	{}	{'how': 2, 'without': 1, 'houses': 1}	{}	7
{'unsullied': 1}	{}	{'masters': 1, 'majesty': 1}	{}	{'freedmen': 1, 'himself': 1}	{'unsullied': 1}	{'win': 1, 'freedmen': 1, 'has': 1, 'have': 2}	{}	{'houses': 1, 'without': 1, 'who': 2}	{}	8
{}	{}	{'many': 1, 'kingdoms': 1}	{}	{'boy': 2, 'many': 1}	{}	{'that': 1}	{}	{'how': 1, 'trust': 1, 'should': 2}	{}	9
{}	{}	{'mother': 1}	{}	{}	{}	{'what': 2, 'have': 1, 'that': 1, 'chains': 1, 'than': 1, 'freed': 1}	{}	{'those': 1}	{}	10
{}	{'hood': 1, 'bloody': 1}	{'matter': 1, 'kind': 1, 'impassable': 1}	{}	{'men': 1, 'girls': 1}	{}	{'what': 1, 'kind': 1, 'shade': 1}	{}	{'how': 2, 'hood': 1, 'impassable': 1}	{'impassable': 1, 'bloody': 1}	11
{}	{'bloody': 1}	{'man': 1, 'pass': 1}	{'petyr': 1}	{'men': 1, 'man': 1}	{}	{'has': 1, 'had': 1, 'like': 1, 'have': 1}	{}	{'how': 1, 'who': 1, 'pass': 1}	{'pass': 1, 'bloody': 1}	12
{}	{}	{'brought': 2, 'uncle': 2}	{'petyr': 2}	{'boy': 1, 'lady': 1}	{}	{'what': 1, 'look': 1, 'have': 1}	{}	{}	{}	13
{}	{'blood': 1, 'hood': 1}	{'mummy': 1, 'make': 1, 'brother': 1, 'mother': 1}	{}	{'lady': 1, 'child': 1}	{'business': 2}	{'knowing': 1, 'what': 2, 'wonderful': 1, 'like': 1, 'that': 3}	{'business': 2}	{'chopped': 1, 'who': 1, 'without': 1, 'hood': 1, 'else': 1}	{}	14
{'made': 2}	{'good': 1}	{'made': 2, 'make': 2, 'poison': 1, 'son': 1, 'moment': 1, 'uncle': 1, 'mother': 1, 'marry': 1, 'man': 1}	{'petyr': 1}	{'moment': 1, 'himself': 1, 'myself': 1, 'man': 1}	{'cousin': 1, 'made': 2}	{'good': 1, 'that': 2}	{'cousin': 1}	{'robin': 3, 'else': 1}	{}	15
{}	{'alive': 1, 'died': 1}	{'king': 1, 'moment': 1, 'married': 1, 'extricating': 1, 'lurking': 1}	{}	{'tommen': 1, 'moment': 1}	{}	{'chamber': 1, 'what': 1, 'like': 1, 'that': 1, 'hang': 1, 'took': 1, 'than': 1}	{}	{'robin': 1, 'show': 1}	{}	16
{}	{}	{'many': 1, 'make': 1, 'speaking': 1}	{'petyr': 1}	{'many': 1}	{}	{'what': 2, 'had': 1, 'like': 1, 'wine\xe2': 1, 'wine': 1}	{'write': 1}	{'trust': 1, 'trusted': 1, 'those': 1}	{}	17
{'warning': 1}	{'warning': 1}	{'makes': 1}	{}	{}	{'warning': 1}	{'love': 1}	{}	{'love': 1}	{}	18
{'dwarves': 1}	{'dwarves': 1}	{'margaery': 1, 'pat': 1, 'reasonable': 1, 'make': 1, 'brother': 1, 'formal': 1}	{}	{'tommen': 2}	{'dwarves': 1}	{'had': 1, 'like': 2, 'that': 2}	{}	{'whom': 1, 'trust': 3, 'shortly': 2}	{}	19
{'wars': 1}	{'wars': 1, 'resources': 1}	{'past': 1, 'matter': 1, 'particularly': 1, 'working': 1, 'pay': 1, 'explains': 1}	{}	{}	{'wars': 1}	{'funding': 1, 'like': 1, 'that': 2, 'true': 1, 'had': 1, 'haven': 1, 'best': 1}	{}	{'how': 2}	{}	20
{}	{}	{'excuses': 1, 'pay': 1}	{}	{'tremendous': 2, 'arrangement': 1, 'yourself': 1}	{}	{'respect': 1, 'great': 1, 'shadow': 1, 'what': 1, 'that': 1}	{}	{'how': 1, 'holds': 1, 'excuses': 1}	{}	21
{'wars': 1}	{'good': 1, 'wars': 1}	{'matters': 1, 'brothers': 1, 'family': 2, 'mother': 1}	{'family': 2}	{}	{'wars': 1, 'refusing': 1}	{'respect': 1, 'what': 1, 'good': 1, 'that': 5}	{'refusing': 1}	{}	{}	22
{'fucking': 1, 'hate': 1}	{'good': 1}	{'payne': 1, 'fucking': 1, 'woman': 1, 'person': 2}	{}	{'person': 2, 'woman': 1}	{}	{'tywin': 1, 'better': 1, 'good': 1, 'hate': 1, 'than': 1}	{}	{'fucking': 1, 'thoros': 1}	{'fucking': 1}	23
{'fuck': 1}	{}	{'maybe': 1, 'brother': 1}	{}	{'men': 1}	{}	{'what': 1}	{}	{'hound': 1, 'fuck': 1}	{'fuck': 1}	24
{}	{'food': 1, 'good': 1, 'candied': 1}	{'remain': 1, 'married': 1, 'marriage': 1, 'match': 1, 'mother': 2}	{}	{'desirable': 1}	{}	{'good': 1, 'thank': 1, 'that': 1, 'sweet': 2, 'had': 3, 'grandfather': 1, 'have': 1, 'changes': 1}	{}	{'honey': 1, 'assign': 1}	{'assign': 1}	25
{}	{'gods': 1}	{'brought': 1, 'king': 1, 'kind': 1, 'family': 1, 'mother': 1}	{'family': 1, 'petyr': 1}	{}	{}	{'loved': 2, 'liked': 1, 'like': 1, 'cares': 1, 'had': 1, 'lucky': 1, 'half': 1, 'kind': 1}	{}	{'how': 1, 'without': 1, 'loved': 2}	{}	26
