anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
										2
										3
										4
		father:2				sure:1				5
						friend:1				6
		father:1			witch:1					7
						beautiful:1,dear:1,won:1,like:1,promised:1				8
				children:2						9
	mourners:1			ladies:1		grace:2,honored:1	lords:1			10
enemy:1,murdered:1,enemies:1	dead:3,murdered:1	father:2		man:1	enemy:1,enemies:1	sure:1				11
killed:2,stupidity:1	killed:2	father:1		man:1	killed:2	loved:1,free:1		loved:1		12
										13
fucking:1								fucking:1	fucking:1	14
shit:2,fucking:1			home:1	people:1	shit:2,disaster:1,worse:1	like:2,better:1,supporting:1,friends:1,best:1		fucking:1	shit:2,fucking:1	15
kill:1,shit:1,killing:1	kill:1,killing:1	father:1			kill:1,whore:1,shit:1,killing:1	better:1	lord:3	whore:1	shit:1	16
						like:1				17
										18
										19
killed:1	killed:1	sons:1		people:1	killed:1	grace:2				20
angry:2,fighting:1	buried:1	sons:1	residence:1	men:1,man:1	risk:1,lost:1	grace:2,freedom:1,honor:1,easier:1,graces:1	temple:1			21
										22
						well:1,like:1				23
hates:2,killed:1	killed:1	brothers:1		men:1,people:1,man:1	killed:1	good:1,sure:1	lord:1			24
				lady:1		good:2				25
bastard:1						good:1,grace:1	lord:1	virgin:1	bastard:1	26
damn:1	dead:1	brother:1,brothers:1		men:3,girl:1	wrong:1	play:1,good:1,love:1,great:1,affection:1,grace:1		love:1	damn:1	27
				citizens:1		grace:2,freedom:1,loyalty:1,admire:1,won:1,likes:1,respect:1,convince:1				28
attack:2,war:1	war:1	sons:1		boys:2,girl:1	war:1	great:3,like:1	lord:4			29
		brother:1		lady:1	doubt:1	good:1,safe:1,improved:1,thank:1,promises:1	lord:1			30
		mother:1		girls:1		safe:2,cares:1,well:1,like:1,care:1				31
fight:1	dead:1			boys:1,ladies:1,men:1,girls:1	disappoint:1	trust:2,honorable:1,good:1,well:1	lord:3,lords:1			32
		father:1		person:1	shock:1	kind:1,trust:1,thank:1,truly:1				33
	alive:1	cousin:1,uncle:1,son:1				grace:2,certain:1,sure:1,trusted:1	religion:1		bloody:1	34
					doubt:1	forgiveness:1,forgive:1				35
		father:1		person:1		ready:1,peace:1,like:1	soul:2,pray:1,mercy:1			36
						lovely:1,wonderful:1,fine:1				37
		brother:1		lady:2						38
	dead:1	married:1,brother:1,mother:1		woman:1		please:1,like:1,lucky:1				39
dangerous:2,kill:1	kill:1	brother:1,family:1	family:1	man:1	risked:1,kill:1	friend:1,free:1				40
war:1,killed:1	war:1,killed:1	father:2		self:1,men:1	war:1,killed:1	compassion:2,perfect:1,play:1,talent:1,well:1,lover:1,admirable:1,luck:1		lover:1		41
intimidate:1				people:1	intimidate:1	gentler:1,loved:1,won:1,inspire:1,peace:1,stronger:1	lords:1	loved:1		42
fighting:1	death:2	family:1	family:1			good:1,friends:1,like:1,friend:1,luck:1				43
fighting:2,angry:1,fought:1,fight:1	death:1			men:3		wise:2,free:2,happy:2,good:1,success:1,agreed:1,forgive:1,grace:1,rich:1,freed:1,easier:1				44
fighting:3,fucked:1,fighters:1		mother:1		human:1,people:1	whore:1	respect:2,liked:1,opportunity:1		fucked:1,whore:1	fucked:1	45
fight:3,fighters:1,fighting:1	death:1,died:1	sons:1		child:1,man:1,men:1,women:1	screamed:1,screamer:1	amusement:1,loved:1,like:1,free:1	priest:1	loved:1		46
attack:1,enemies:1		mother:2		child:1	weakness:1,enemies:1	strength:1,truth:1				47
										48
						easy:3				49
										50
fight:1				people:1		bold:2,better:1,respect:1,convincing:1,free:1				51
fuck:1				people:1,children:1,women:1		pride:3,save:2,won:1,important:1,glory:1		fuck:1	fuck:1	52
	die:1,death:1,alive:1			people:1	shame:1,screaming:1	better:1,like:1,honest:1				53
war:1	die:1,war:1			people:2	war:1	dignity:1,great:1,good:1,hero:1,won:1,truly:1				54
						freedom:1				55
						promise:1	mercy:1			56
wars:1			home:1		wars:1	good:1				57
lies:1,evil:1				woman:1,man:1	lies:1	true:2,good:1,free:1	lord:1			58
										59
