anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
killed:1	killed:1	brothers:1			killed:1	warm:1				2
			gate:1							3
						good:1				4
idiot:1				children:1	idiot:1,scream:1	forgive:4,great:1,sure:1,played:1,fun:1,good:1		ass:1	ass:1	5
killed:3,murder:1,fighting:1,fight:1	killed:3,ghost:1,murder:1	father:1,brothers:1,family:1	home:3,family:1	men:1	killed:3	admire:1,save:1,safe:1				6
fought:1				lady:2,boy:1	lost:1	safe:1,promised:1,forgive:1				7
battle:1				lady:1		forgive:1				8
		uncle:1					lord:1			9
		married:1	home:3	men:1,people:1,man:1		shared:1	lord:2			10
wars:1		father:1,uncle:1,mother:1	house:1,door:1		wars:1	trust:2,loyalty:2,well:1,enjoyed:1,faithful:1	lord:4,faithful:1			11
enemy:1,enemies:1		cousin:1,brother:1		man:1	enemy:1,enemies:1	friends:2,good:1,won:1,safe:1,well:1,peace:1,clever:1,fine:1	lord:2			12
enemies:2,murder:1,kill:1	murder:1,kill:1				enemies:2,kill:1	peace:2,great:1,good:1,impressive:1,trust:1,honor:1				13
				women:1,men:1,children:1,man:1		friends:3,won:1,wealth:1,please:1,richer:1,free:1		tits:1	tits:1	14
cut:2		sons:2			losses:1	support:2,fine:2,better:1,hope:1,friends:1,accept:1				15
fighting:1	drowned:1,died:1	sisters:1,brothers:1				freedom:2,good:1,honored:1,excellent:1				16
intimidate:1,enemies:1,fight:1		mother:1	room:1		intimidate:1,enemies:1	trust:2,peace:2,certainly:1				17
lies:1				men:1	lies:1	respect:2,loyal:1				18
enemy:1,weapon:1,war:1,contempt:1	war:1			self:2,men:1,human:1	enemy:1,wrong:1,weakness:1,weapon:1,war:1,whore:1	trust:3,interest:2,advantage:1,trustworthy:1,loyal:1,promised:1,save:1,convinced:1		whore:1		19
angry:1,fight:1				man:1	disappoint:2,sad:1	fine:1				20
killed:2,shit:2,weapons:1	killed:2,died:1,dead:1		gate:1	man:2,child:1	killed:2,shit:2,weapons:1,lose:1	win:1	temple:1,sacred:1		shit:2	21
weapons:1,fight:1					weapons:1,worry:1					22
										23
										24
										25
										26
	alive:1				hurt:1					27
										28
	died:1	family:2,father:1,brother:1,husband:1	family:2	man:1,people:1	sin:1	fine:1	sin:1			29
	graveyard:1			people:1		privilege:1,better:1,liked:1,enjoy:1,well:1				30
lying:1	graveyard:1		couches:1	girls:1,women:1	sins:1,lying:1	fine:3,perfect:1,truth:1,pretty:1,share:1,friends:1	sins:1			31
lies:1			door:1	women:1,people:1	lies:1	truth:1				32
		brother:1				strong:3				33
		family:1	house:1,family:1			win:2,care:2,strong:1,please:1				34
enemies:1					disaster:1,enemies:1	grace:2,important:1,thank:1,grand:1,support:1,wisdom:1				35
dangerous:1,antagonize:1		mother:1		man:1	risk:1	careful:2,safety:1,like:1				36
		mother:1			unimportant:1	respect:3,like:1,promised:1				37
		mother:2,father:1			shamed:1	trust:2,dignity:1,confidence:1,perfectly:1,welcome:1,well:1,truth:1,dear:1,respect:1				38
humiliation:1				people:1	sins:1	faith:1,good:1,well:1,agree:1,safety:1	faith:1,sins:1			39
hate:2,destroyed:1,angry:1,war:1	die:2,war:1,dead:1	son:1		people:1	destroyed:1,war:1	better:1,good:1,friends:1				40
	dead:1		home:1							41
cunt:1	dead:1,died:1	brother:2		men:3	risked:1	good:1			cunt:1	42
	dead:1,died:1	father:1								43
			cleaned:1	man:1	worse:1,worry:1	nicely:1	lord:2			44
		family:1	family:1			good:1				45
			bath:1	boys:1,men:1		better:1,good:1,like:1,sure:1				46
			gate:1							47
						important:1	lord:2			48
bastard:3,raping:1	slaughter:1	sister:1,brother:1		woman:1,babe:1,man:1		kind:1,lovers:1		lovers:1,raping:1	bastard:3	49
attack:1,killed:1,fight:1	killed:1,dead:1	father:1,brother:1		men:1,children:1,people:1	killed:1		lord:2			50
fight:1		families:1,brother:1,son:1	home:1,families:1			loyal:1,save:1,true:1				51
										52
										53
										54
										55
										56
										57
										58
										59
