anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
										2
		sister:1				please:1				3
										4
										5
	dead:1									6
threaten:1,kill:1	kill:1	father:1,family:1	family:1	person:1	kill:1	better:1,certainly:1,welcome:1,well:1				7
killing:1	killing:1	father:1,grandchild:1,family:1	family:1	baby:1,man:1	killing:1	good:1,well:1,like:1,important:1,hoped:1			bloody:1	8
		mother:1		woman:1		wonderful:1				9
		grandmother:1,mother:1,father:1,son:1		lady:1		lovely:1,happy:1				10
		father:2	bedrooms:1,bath:1			like:1				11
dangerous:1		mother:1		people:1		devoted:2,faith:1,well:1,like:1,truly:1	faith:1			12
					hurt:1	better:2,grace:1				13
mad:2				person:3	mad:2	good:2,easy:1,sure:1,best:1,devotion:1				14
lies:2		brother:2			lies:2,sins:1	good:2,love:2,perfect:1,relief:1	soul:1,sins:1	love:2		15
						beautiful:2				16
						well:1				17
				man:1		good:2,well:2,friend:1	lord:1			18
		father:4,daughters:1,mother:1				please:1,thank:1,care:1	lord:1			19
killed:2	killed:2,buried:1			man:2,men:1	killed:2	better:1,great:1,honor:1				20
savages:1,kill:1,war:1	kill:1,war:1	son:1			risked:1,savages:1,kill:1,war:1	save:1				21
	die:1	son:2,family:1	house:1,family:1		whore:1	peace:1,thanks:1	lord:1	whore:1		22
bastard:2		son:1,mother:1	home:1	boy:1,woman:1	whore:1,lost:1	dear:1,fine:1		seduced:1,whore:1	bastard:2	23
angry:2,bastard:1			kitchens:1	people:2		treat:2,good:1,please:1			bastard:1	24
						good:2				25
		sister:2,father:1,mother:1				better:1,won:1				26
		uncle:1,family:1	family:1			love:1,thank:1,well:1,share:1,won:1,beauteous:1,joy:1,dear:1,sweet:1		love:1	bloody:1	27
murder:1,poisoned:1,evil:1,poison:1	die:1,murder:1	uncle:1,son:1				dear:1,calm:1				28
cruel:1	grief:1,dead:1			boy:1	woe:1,lost:1	sweet:1,peace:1,free:1,hope:1,joy:1	pray:1,prayer:1			29
shits:1,hell:1,killed:1	killed:1	father:1,wife:1		child:1	shits:1,killed:1,worse:1	truth:1	hell:1		shits:1,hell:1	30
shit:1				gentlemen:1,ladies:1,lady:1	shit:1,shake:1	dear:1,sweet:1,good:1,thank:1			shit:1	31
stupid:1,shit:1	died:1			girl:1	shit:1	like:2,good:2,play:1,lovers:1		lovers:1	shit:1	32
angry:1,kill:1	kill:1	son:1		person:1,people:1	kill:1	good:1,wonderful:1,like:1,loves:1	mercy:2	loves:1		33
	death:1	father:1		people:2,lady:1	worse:1	loved:2,sweet:2,love:1,laugh:1,adored:1,well:1,value:1		loved:2,love:1,tits:1	tits:1	34
	dead:1					careful:1				35
				girl:1	shame:1	promised:1				36
						friends:1	lord:2			37
lied:1		brother:1	house:1	children:1	sin:1,lied:1,sins:1	rich:1	sinner:1,sins:1,holy:1,sin:1			38
interrupt:1			house:1		interrupt:1		lord:1			39
insulted:1	die:2		house:2		yearn:1,insulted:1	great:1,won:1,please:1				40
					sins:1	true:1	sins:1			41
						faith:1,harmony:1	faith:1,holy:1			42
beaten:1						bless:1,faith:1,glory:1	bless:1,faith:1			43
attack:2,attacks:1			house:1			faith:1,faithfully:1	faith:1,faithfully:1,lord:1,mercy:1	naked:1		44
blame:1,kill:1	kill:1	father:1			lose:3,kill:1,lost:1	better:1,kissed:1,surprised:1		kissed:1	bloody:1	45
damn:1	dead:1	father:1,brotherhood:1		men:2		laughing:2,laughter:1			damn:1	46
kill:1	kill:1	nephew:1,married:1,niece:1,mother:1	home:1	child:1	kill:1,whore:1	cheer:1	lord:1	whore:1		47
killers:1,kill:1	killers:1,kill:1,alive:1	son:2,family:1	family:1	people:1	killers:1,kill:1	treat:2,better:1,won:1,best:1	mercy:1			48
stupid:1,enemies:1		father:1		men:1	enemies:1	loyalties:1,stronger:1,strong:1				49
	dead:1			boy:2,people:1		fearless:1				50
	die:1	uncle:1,mother:1		children:1	lost:1	loved:1,party:1		loved:1		51
				men:1		ready:1				52
		sons:1				easily:1,best:1				53
										54
										55
										56
										57
										58
										59
