anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	3	0	0	0	3
0	1	0	0	1	0	1	1	0	0	4
3	2	0	0	0	1	0	0	1	1	5
2	0	0	1	0	1	1	0	0	1	6
0	1	0	0	1	0	2	0	0	0	7
0	0	0	0	0	0	2	0	0	0	8
0	0	0	0	0	0	1	0	0	0	9
0	0	0	0	2	0	4	0	0	0	10
0	0	4	1	2	0	6	0	0	0	11
0	0	2	0	0	0	6	0	0	0	12
0	0	0	0	0	0	0	0	0	0	13
1	1	3	0	1	1	2	1	0	0	14
2	0	1	0	0	2	1	0	0	0	15
0	0	0	0	0	0	0	0	0	0	16
0	0	2	0	0	0	2	0	0	0	17
0	0	1	0	0	0	0	0	0	0	18
0	0	0	0	1	0	0	0	0	0	19
1	0	0	0	1	0	2	0	0	0	20
0	0	0	0	0	0	0	0	0	0	21
0	0	0	0	0	0	0	0	0	0	22
0	0	0	0	0	0	0	0	0	0	23
0	0	0	0	0	0	0	0	0	0	24
2	0	0	1	2	1	3	0	0	0	25
2	1	3	0	1	1	5	1	0	0	26
5	1	1	0	4	2	7	0	0	0	27
2	2	2	0	1	2	1	0	0	0	28
0	0	0	0	0	0	3	0	0	0	29
0	0	0	1	3	0	9	0	0	0	30
1	0	1	0	0	3	7	0	0	0	31
2	0	2	0	2	0	7	0	0	0	32
0	0	1	0	0	0	8	1	0	0	33
0	0	0	0	0	0	6	1	0	0	34
3	0	0	0	0	3	4	2	1	1	35
1	0	3	1	0	0	6	0	0	0	36
4	3	1	1	1	2	3	2	0	0	37
1	1	2	0	0	0	2	0	0	0	38
1	0	3	0	0	2	4	3	1	0	39
0	0	4	0	2	0	3	0	2	0	40
1	0	1	0	0	1	3	0	0	0	41
0	0	2	0	0	0	8	0	0	0	42
0	0	5	1	0	0	0	0	0	0	43
0	3	2	0	1	0	0	0	0	0	44
1	2	0	0	0	1	1	0	0	0	45
0	0	0	0	2	0	2	0	0	0	46
0	0	0	0	2	0	1	0	0	0	47
0	0	0	1	1	0	3	1	0	0	48
10	2	6	1	0	2	3	1	2	5	49
6	0	2	1	2	1	11	1	4	4	50
0	0	0	0	2	0	3	0	0	0	51
0	0	0	1	0	0	1	1	0	0	52
2	3	1	0	0	1	0	1	0	0	53
4	1	0	0	0	1	1	2	0	0	54
0	0	0	0	0	0	0	0	0	0	55
0	0	0	0	0	0	0	0	0	0	56
0	0	0	0	0	0	0	0	0	0	57
0	0	0	0	0	0	0	0	0	0	58
0	0	0	0	0	0	0	0	0	0	59
