anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
fight:1,war:1,wars:1	war:1			woman:1,men:1	war:1,wars:1	win:1,good:1,won:1,winning:1	prophecies:2			28
tricky:1,fights:1		father:3,daughter:1		children:1	smuggler:2,smugglers:1	well:2,thank:1,appreciation:1,like:1,adventures:1			bloody:1	29
		father:1		person:1		kind:1,good:1,smart:1,true:1,interested:1,important:1				30
fucking:1	dead:1	daddy:2				precious:1,lovely:1,adventures:1,thank:1		fucking:1	fucking:1	31
		brothers:1	room:1,clean:1	girls:1,babies:1		safer:1,promise:1				32
						best:2,trust:1,please:1				33
war:1,greedy:1,fight:1	war:1			boys:1,girls:1	loss:1,war:1	delights:2,love:1,like:1,beauty:1,surprise:1,lover:1,pleasure:1,lovely:1,hope:1		love:1,lover:1		34
fucked:1,fuck:1	dies:1		room:1	boys:1,girls:1,children:1		sure:1,lucky:1,pretty:1	lord:1	ass:1,fucked:1,fuck:1	ass:1,fucked:1,fuck:1	35
poisoned:1,poisons:1	die:1	father:1,grandson:1,grandfather:1		child:1	sins:1	thank:2,lover:1,like:1	lord:1,sins:1	lover:1		36
blame:2,poisoning:2,cut:1,raped:1,murdered:1,murder:1,hatred:1,war:1	dies:1,murdered:1,death:1,war:1,murder:1	sister:1,family:1,grandson:1	family:1	men:1,man:1	war:1	better:1,superiors:1,well:1		raped:1		37
enemies:1		son:2		girl:1	enemies:1	enjoy:2,like:2,strongest:1,sure:1,well:1				38
rebellion:1	dead:1			girl:1		respect:1	lord:1			39
						good:2	lord:2			40
murdering:1,murdered:1	murdering:1,murdered:1,died:1	father:3,family:1	family:1			like:2,better:1,advantage:1	lord:2			41
kill:1,killed:1	kill:1,killed:1	wife:2,sister:1,father:1		girl:1,woman:1,man:1	kill:1,killed:1,lose:1	sweet:1,generous:1,well:1,easier:1	lord:2			42
murder:1,murders:1	murder:1,murders:1	brother:1		children:1,man:1		certain:1,won:1,loves:1	lord:4	loves:1		43
poison:1	executioner:1,dying:1	brother:1				giving:1,sweet:1,good:1,accept:1,nice:1	lord:5			44
		mom:1,mother:1				better:1,loyal:1,well:1	lord:1			45
				guymon:1						46
	dead:2	parents:1				giving:1,kind:1,good:1,like:1				47
		brother:1		men:1,man:1,people:1	lose:1	champion:1	lord:1			48
kill:1	kill:1	daddy:1,wives:1		boy:1,men:1,girls:1	kill:1					49
kill:1,kills:1	kill:1,kills:1				kill:1,kills:1	strength:1,well:1,truth:1				50
attacking:1						champion:2				51
asshole:1				man:2,woman:1,men:1,people:1	ignore:1	cheering:1,laughing:1,grace:1		cock:1	asshole:1,cock:1	52
kill:1	kill:1,alive:1	mother:1		man:2	kill:1,whore:1	well:2,valued:1,champion:1,won:1,dearest:1,trusted:1,grace:1,friend:1		whore:1		53
dumber:1				men:2	dumber:1,lose:1	win:1,brave:1,grace:1,sure:1			dumber:1	54
										55
										56
										57
										58
										59
