anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
						original:1				0
										1
										2
						easy:3				3
	died:1			lady:1		promised:1	lord:1			4
fucking:1,murdered:1,mad:1	murdered:1,dead:1				mad:1			fucking:1	fucking:1	5
shit:1,fight:1			clean:1		shit:1	good:1			shit:1	6
	dead:1			man:1		kind:2				7
						funny:1,sure:1				8
						fine:1				9
				women:2		won:2,beautiful:1,excited:1				10
		father:2,sister:1,mother:1	home:1	baby:1,woman:1		safe:2,kind:1,lovely:1,well:1,care:1				11
		father:1,son:1				care:2,better:1,trust:1,well:1,best:1				12
										13
mad:1	dead:1	father:3		man:1	mad:1	best:1,friend:1	lord:1			14
lies:1,wars:1		sister:1			lies:1,wars:1	good:1				15
										16
		father:2				better:2				17
		father:1								18
				man:1						19
blame:1				man:1		won:2				20
										21
										22
										23
										24
torturer:1,torture:1			room:1	people:2	wrong:1	dear:1,lovely:1,happy:1				25
destroy:1,murder:1	murder:1	sons:3		people:1	destroy:1	perfect:1,important:1,well:1,like:1,happy:1	sacrificed:1			26
threaten:1,blameless:1,kill:1,torture:1,danger:1	kill:1	son:1		boy:2,ladies:1,children:1	kill:1,hurt:1	good:1,won:1,dear:1,luck:1,handsome:1,true:1,happy:1				27
kill:2	kill:2	mother:1,son:1		woman:1	kill:2	friends:1				28
						good:2,great:1				29
			rooms:1	girls:1,children:1,man:1		play:3,elegant:1,great:1,wise:1,innocent:1,fun:1,true:1				30
rebellion:1		sons:1			worry:2,wrong:1	play:2,good:1,wise:1,rich:1,wonderful:1,friends:1				31
fight:2		mother:2		men:1,people:1		better:2,good:1,wise:1,benevolent:1,trust:1,free:1				32
		father:1				sweets:2,better:1,funny:1,like:1,nicely:1,friends:1,nice:1	lord:1			33
						friends:2,faith:1,well:1,grace:1,like:1	faith:1			34
dangerous:1,shit:1,arrogant:1					losses:1,worse:1,shit:1	faith:1,good:1,won:1,laughing:1	faith:1,lord:1	naked:1	shit:1	35
abuses:1		married:1,family:1,mother:1	family:1			thank:1,interest:1,dear:1,appreciate:1,well:1,best:1				36
mad:2,murdered:1,murder:1	death:1,murdered:1,murder:1	uncle:1	house:1	women:1	mad:2	well:1,best:1,grand:1	lord:2			37
murder:1	murder:1	daughter:1,mother:1				grace:1,like:1				38
cut:1		mother:3			sins:2	faith:1,great:1,true:1,grace:1	sins:2,faith:1	naked:1		39
		mother:3,mothers:1		men:1,women:1		love:2,great:1		love:2		40
envy:1		mother:1			reject:1	great:1,grace:1,accept:1				41
		grandfather:1,mother:1				good:2,best:1,wiser:1,true:1,wisest:1,please:1,accept:1				42
		sister:1,father:1,brothers:1,family:1,mother:1	family:1							43
	dead:2,die:1	brothers:1,brother:1		girl:1						44
kill:1	kill:1,dead:1				kill:1	funny:1				45
				girl:2		sure:1,like:1				46
				girl:2		truly:1				47
			house:1	people:1		loyal:2,share:1	lord:1			48
fuckers:2,cunt:2,bastard:1,fighting:1,fight:1,poisoned:1,killed:1,enemies:1	killed:1,dying:1	father:6	house:1		killed:1,enemies:1	favor:1,like:1,beloved:1	lord:1	fuckers:2	fuckers:2,cunt:2,bastard:1	49
fuck:2,fucking:1,destroy:1,bastard:1,fight:1		father:2	house:1	girl:1,man:1	destroy:1	won:2,trust:2,honored:1,loyalty:1,better:1,kissing:1,friends:1,honor:1,hope:1	lord:1	fuck:2,fucking:1,kissing:1	fuck:2,fucking:1,bastard:1	50
				boy:1,girl:1		nice:1,likes:1,like:1				51
			home:1			welcome:1	lord:1			52
fighting:1,killing:1	alive:1,died:1,killing:1	mother:1			killing:1		lord:1			53
fought:1,murderers:1,fighting:1,battles:1	murderers:1				lost:1	sure:1	pray:1,lord:1			54
										55
										56
										57
										58
										59
