anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
weapons:1,kill:1,fighting:1	kill:1	family:3,brother:1,wife:1	family:3	baby:1,boy:1,people:1	weapons:1,kill:1	friends:1,engaged:1,like:1				0
danger:1			gates:1,window:1	man:2,girl:1,woman:1,lady:1,people:1		better:1,save:1,peace:1,free:1				1
										2
										3
fighting:1,insult:1	died:1	brothers:1			insult:1	thank:1,honesty:1	lord:1			4
kill:1	kill:1				kill:1	safe:1,thank:1,hope:1	lord:1			5
		brother:1				like:2,laughed:1,laugh:1,jolly:1				6
		wife:1		lady:1	hurt:1,hurts:1					7
		family:2,son:1	family:2,window:1,room:1		worse:2	please:1,friends:1,promise:1	lord:1			8
						promise:1				9
		mother:1				good:1				10
		brother:1		man:1		gentler:1,faithful:1,wiser:1	lord:1,faithful:1			11
					losing:1	friends:1				12
		father:1,wife:1				beautiful:1,pleased:1,happy:1				13
battle:1,bastard:1,fighting:1		stepmother:1,brother:1,son:1		baby:1,boy:1,lady:1,people:1		loyal:1,stronger:1,luck:1	lord:2	pregnant:1	bastard:1	14
bastard:2,bastards:1		brother:1		lady:1		well:1,like:1,friend:1	lord:1		bastard:2,bastards:1	15
		husband:1,wife:1	home:1	lady:1						16
	died:1			men:1	lose:1	loyal:1				17
					risk:2,lost:1	better:1,won:1,grace:1				18
battle:1,battlements:1				man:1	lowered:1	trust:3,great:1,sure:1,grace:1,trusted:1	prophecies:1,lord:1,sacrifices:1			19
bastard:1	dead:1	daughter:1			doubt:1,lost:1	better:1			bastard:1	20
rude:1		brother:2		girl:2,man:2	lonely:1,rude:1	kiss:4,love:2,pretty:2,better:1,beauty:1,affection:1,nice:1		kiss:4,love:2		21
stubborn:1,bitch:1,shit:1,fuck:1,lying:1,killed:1	killed:1		door:1,room:1		lying:1,killed:1,shit:1,shake:1	hero:1		ass:1,fuck:1	ass:1,fuck:1,shit:1,bitch:1	22
killed:3	killed:3				killed:3	save:1,lover:1		lover:1		23
stupid:1,fighter:1,killed:1	ghost:1,killed:1			man:1	hurting:1,killed:1	care:2,kind:1,promise:1,like:1				24
						please:1				25
					hurting:1	sure:1				26
fought:1,killed:1,fighting:1	slaughtering:1,killed:1		house:1	woman:1,men:1	killed:1	honors:2,great:1,friends:1				27
fighter:1						funny:2,great:1,well:1				28
fight:2,jealous:1,ridiculous:1,fighting:1,killing:1	killing:1	sons:1	pillow:1	girl:1,men:1,man:1	jealous:1,ridiculous:1,killing:1	thank:2,free:1,funny:1,smart:1,freed:1	lord:2			29
enemies:2,fight:1,petty:1	death:1			man:1	enemies:2,wrong:1					30
	slaughter:1			person:1		great:2,wise:1,like:1,free:1				31
				people:3,man:2,lady:1	dull:1	good:1			bloody:1	32
punished:1,lied:1		sons:2,grandson:2,granddaughter:2,father:1		lady:1	lied:1	useful:1,pride:1,talent:1,richest:1,truth:1	lords:1,sacred:1			33
blame:1,rapists:1,punished:1,murderers:1,punish:1	murderers:1	brother:1,grandchildren:1	house:1	men:1,lady:1,children:1,women:1		sure:1	sacred:2,holy:1	rapists:1		34
			house:1	lady:1		better:1,won:1,love:1,wealth:1		love:1		35
blame:1,kill:1	kill:1	father:1,brother:1,grandfather:1			kill:1	strong:1,kissed:1		kissed:1		36
war:2	war:2,casualty:1				war:2,despair:1	love:3,well:1,strong:1		love:3		37
		sister:1,brother:1		boy:2,children:1		win:1,happiness:1,freedom:1				38
dangerous:1,threats:1		mother:1	home:3		worried:1	hopes:1,well:1,satisfies:1,good:1,love:1		love:1		39
fighter:1	die:1	brothers:2,wife:2		men:2,woman:1	hurt:1	amazing:1,wonderful:1,lucky:1,good:1				40
				women:4,woman:2		beautiful:4,great:1,well:1,thank:1,gorgeous:1				41
						like:1,special:1				42
	death:1			woman:1		beautiful:1,well:1,handsome:1				43
						like:2,safest:1				44
murdered:1	murdered:1	grandchildren:1	house:3		wrong:1	promise:2,impressed:1	lord:1			45
lies:1,fighters:1,fight:1	death:1,died:1			man:1	lies:1,worthless:1	kind:2,great:2,interests:1,smiled:1,triumph:1,handsome:1				46
fighters:1					lower:1	great:2,honor:1				47
fight:3,fucking:1	die:2					glory:2,grace:2,glorious:2,honor:1		fucking:1	fucking:1	48
fucking:1						grace:1	sacrificed:1	fucking:1	fucking:1	49
										50
						please:1,true:1,grace:1,pleasure:1				51
confront:1		brother:1				good:1				52
lies:1,mad:1		son:1		men:1	lies:1,upset:1,mad:1,isolation:1	faith:1,good:1,eager:1,easily:1,innocence:1,hope:1,calm:1	faith:1			53
bitch:1,hateful:1		sister:1,son:1				well:1,thank:1			bitch:1	54
violation:1		mother:2,brother:1			violation:1	faith:1,well:1,thank:1	mercy:2,faith:1,confess:1			55
			clean:1	men:1,people:1	vanity:1	faith:1,great:1,worshipped:1	chapel:2,altar:1,worshipped:1,faith:1			56
lies:1				man:1	lies:1,low:1	true:2	spirit:1			57
					sin:1,vanity:1	pride:1,heavens:1,like:1	heavens:1,sin:1,soul:1			58
	die:1				lost:2					59
