anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
						like:1				2
	die:1			baby:1		love:2,like:1		love:2		3
		father:1,wife:1		children:1,women:1		interesting:1,like:1,cares:1				4
				person:2	worst:1					5
						good:1				6
fucked:3				man:1		good:1,nice:1		fucked:3	fucked:3	7
killed:2,killing:1	killed:2,killing:1				killed:2,killing:1	fun:1,lover:1,like:1,nice:1		lover:1		8
kill:1	kill:1				kill:1	friends:1				9
						better:1,assure:1,wonderful:1,true:1				10
	death:1			girl:1		love:4,friend:1		love:4		11
				person:1,girl:1,girls:1,child:1	difficult:1	like:2,win:1,affections:1,succeeded:1				12
killed:1	death:1,killed:1		gate:1,bed:1		killed:1,lost:1	loves:1		loves:1		13
fucking:1			gate:3	baby:1,women:1		please:1,brave:1,well:1,best:1		fucking:1	fucking:1	14
			gate:1			ready:2				15
										16
				boys:1		like:2				17
hating:1				person:1	whore:1,difficult:1	clever:2	lord:1	whore:1		18
kill:1,killed:1,fighting:1,fight:1	kill:1,killed:1	brothers:1	room:1		kill:1,killed:1	safe:1,won:1,free:1				19
	die:2			men:1,man:1		promise:3,won:2				20
kill:3,weapons:1	kill:3				kill:3,weapons:1	perfect:1	hells:1			21
kill:1	kill:1	son:1		baby:1	kill:1	well:1				22
kill:1	kill:1			men:1	kill:1	well:1				23
		brothers:1								24
fucking:2,cunts:1	die:1					good:1		fucking:2	fucking:2,cunts:1	25
attacking:1		brother:1	gate:1							26
fucking:1				man:1				fucking:1	fucking:1	27
shit:2,kill:1,fight:1	die:1,kill:1	brothers:1		men:1	shit:2,kill:1				shit:2	28
						promise:1				29
attack:1		brother:1	gate:1,gates:1	men:1,children:1						30
				man:1		won:1				31
										32
										33
			gate:1							34
	dead:1					well:1				35
										36
										37
bastards:1			gate:3	men:1	lazy:1	won:2			bastards:1	38
			gate:1							39
fucking:1			gate:1					fucking:1	fucking:1	40
			gate:1	men:2						41
weapon:1,fight:1					weapon:1					42
cut:1						won:1				43
fuckers:1,fight:1		brothers:1	gate:2	boys:1		enjoy:1,well:1	lord:1	fuckers:1	fuckers:1	44
	die:1,death:1	father:2,mother:1,wife:1		men:1,children:1		save:2,win:1,please:1,honor:1,glory:1				45
						won:1				46
				boy:1						47
										48
										49
										50
				boys:1						51
						cheer:1				52
				boy:1,man:1						53
defenses:1				men:1	defenses:1	great:2,promised:1				54
kill:6,fighting:1,warring:1	kill:6		homes:1		kill:6,lose:2,warring:1	won:1				55
			gate:1							56
		brothers:1	gate:1		lower:1					57
					lose:1	promised:1	mormont:1			58
						original:1				59
