anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
murdered:1,kill:1,wars:1,killing:1	murdered:1,kill:1,killing:1	father:2,family:1,son:1	family:1	girl:1	kill:1,wars:1,killing:1	kind:2,great:1,good:1,love:1,loyal:1,interested:1,respect:1,honor:1		love:1		0
wars:1			home:1	men:1,people:1	wars:1	better:1,won:1,win:1,certain:1,favorite:1,honors:1,special:1	mercy:1			1
										2
										3
										4
						sure:1,grace:1,like:1				5
			house:1	men:1		welcome:1,please:1	lord:2			6
jealous:1,bastard:1		uncle:1,brother:1,grandfather:1	house:1	men:1,man:1	jealous:1	dearly:1,like:1,truth:1,shares:1	lord:1	incest:1	bastard:1	7
fighting:1				men:2		loyal:1,happy:1				8
wars:1,war:1	war:1			man:1	wars:1,war:1	honest:2,thank:1,rewarded:1,well:1,honor:1,best:1	lord:2			9
battle:1,despise:1,war:1,killing:1	dies:1,war:1,killing:1			people:2,boy:1,man:1	despise:1,war:1,killing:1	humor:1,best:1		incest:1		10
battle:2				men:1	screams:2,scared:1	brave:1,like:1,courageous:1				11
				man:1		loved:1,brave:1,calm:1,joke:1,friend:1,truly:1		loved:1		12
despises:1	die:1	wife:1	house:1		despises:1	won:2,friend:2,good:1				13
shit:1		brother:1,son:1	home:1		dreadfort:1,shit:1	favorite:1,special:1	lord:1		shit:1	14
					hurt:1					15
						thank:1				16
trick:2,tricking:1			home:1			loyal:1,good:1				17
						loyal:1,lovely:1				18
	dead:1	brother:2				reward:2,treat:1				19
			bath:1		scared:1	loyal:1				20
										21
						love:1		love:1		22
				men:1		play:1,good:1,important:1	lord:1			23
										24
										25
offended:1				man:1		hopes:1,thank:1,value:1,grace:1	prayed:1,prayers:1			26
										27
cruelly:1		father:4,families:1,family:1	families:1,family:1	children:2,citizens:1		gratitude:1,honored:1,thank:1,proudest:1,beauty:1,beloved:1,honor:1,innocent:1,grace:1	crucified:2,pray:1			28
	burial:1,funeral:1,burials:1	father:1		men:1,children:1	vultures:1	wise:1,graces:1,grace:1	rite:1,temple:1,crucified:1			29
	burial:1,bury:1,buried:1	father:2,son:1				grace:2,loved:1,thank:1,dignity:1,peace:1,well:1	temple:1	loved:1		30
						great:1,determined:1,honor:1	lord:3			31
stupid:1,fuck:1	slaughtered:1	sons:1	residence:1	baby:1,girl:1		generous:1,strong:1,luck:1	lord:1,mormont:1	fuck:1	fuck:1	32
battlefield:1,stupid:1,war:1,insulting:1	die:1,war:1	son:1	bedroom:1	child:2,man:1	war:1,insulting:1,worried:1	grace:2,devoted:1,win:1,won:1,impressive:1	lord:1,mormont:1			33
				man:1		certainly:1,good:1	lord:5			34
	die:1			people:1	lost:1	beautiful:1,well:1,like:1				35
offended:1				boys:2,girls:2,people:2		interested:2,trust:1,like:1,interesting:1,won:1,hope:1,lovely:1,glad:1				36
						free:1				37
		father:2			disappoint:1	well:1				38
			house:4	men:1			lord:2			39
punish:1			house:1							40
blame:1,defense:1,kill:1,mad:1,idiot:1,threatened:1,vicious:1	kill:1,died:1	wife:1	bakers:1,room:1	lady:1	idiot:1,defense:1,kill:1,vicious:1,mad:1	safely:1,grace:1				41
threatened:1,killed:1,poison:1	killed:1				killed:1	grand:1	demon:1			42
poison:2,killed:1	corpse:1,killed:1	wife:1			killed:1,wrongfully:1	grand:1	spiriting:1			43
battle:1,poisons:1,confronted:1,poison:1		brother:1		child:1	hurt:1	joy:1,good:1,safe:1,happy:1				44
attack:1,battlements:1					whores:1	courage:1,pleased:1,thank:1,grace:1,inspire:1		whores:1		45
dangerous:1,threat:1	death:1,dying:1	father:1				like:1	lord:2			46
					sadly:1	certain:1	lord:2			47
murder:2,punished:2,hated:1,killed:1,mad:1	murder:2,death:1,killed:1	brother:1,family:1,son:1	family:1		killed:1,mad:1	won:1				48
killer:1,battles:1	dies:1,killer:1	nephews:1,family:1,grandson:1,son:1	family:1		killer:1	well:1				49
		father:1,family:1	family:1	woman:1,children:1			mercy:1			50
		father:2				agreed:1,trust:1,well:1,promised:1	mercy:1			51
										52
murdering:1,revenge:1	murdering:1	wife:1,father:1,brother:1,mother:1		man:2,lady:1	revenge:1	true:1,honest:1				53
hated:3,blamed:1,poison:1	deaths:1	wife:1	maid:2	man:1	whore:2	happy:1,grand:1	lord:1,lordship:1	whore:2		54
fuck:2						like:3,kissed:1	lord:1	fuck:2,kissed:1	fuck:2	55
kill:1	kill:1	married:1	bed:1		kill:1,whore:1	please:1,promised:1		whore:1		56
poisoned:1,kill:1	kill:1	father:1			worthless:1,kill:1	innocent:1	confess:4			57
bastard:1,defense:1,kill:1,lying:1,vicious:1,poison:1	die:1,kill:1				kill:1,defense:1,whores:1,vicious:1,lying:1	gladly:1,relief:1		whores:1	bastard:1	58
murder:1	murder:1									59
