anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
0	0	2	1	3	1	2	4	0	0	0
2	1	4	1	2	3	3	2	1	0	1
0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	5
0	1	0	0	0	0	2	0	0	0	6
2	2	7	0	3	1	4	1	0	0	7
0	0	0	0	0	0	0	0	0	0	8
6	5	4	2	3	2	1	1	0	0	9
3	0	0	0	1	1	3	0	0	0	10
1	1	1	0	1	1	2	0	0	0	11
1	0	2	0	4	0	4	1	2	1	12
1	1	0	0	1	0	1	0	0	0	13
0	0	0	0	0	0	0	0	0	0	14
0	1	1	0	0	1	1	0	0	0	15
0	0	2	0	0	1	4	1	2	0	16
0	0	0	0	0	0	0	0	0	0	17
0	0	0	0	0	0	0	0	0	0	18
0	0	0	0	1	0	1	0	0	0	19
3	0	0	0	2	0	4	1	1	0	20
2	1	0	0	3	0	4	0	0	0	21
2	0	1	0	3	2	4	0	0	0	22
2	0	0	0	0	1	1	0	4	4	23
4	0	0	0	1	0	5	0	1	1	24
3	1	0	0	1	2	2	0	0	0	25
0	0	3	2	1	0	1	1	0	0	26
3	0	2	2	0	2	10	4	1	0	27
2	2	3	0	4	2	6	2	0	0	28
1	1	3	1	0	1	7	0	0	1	29
6	2	3	2	0	1	4	0	0	2	30
2	0	0	0	2	2	4	1	0	0	31
1	0	4	3	1	1	2	0	0	0	32
1	0	2	1	0	0	6	0	2	0	33
0	0	0	1	0	0	2	0	0	0	34
0	0	1	1	0	0	1	0	0	0	35
3	0	1	0	0	1	4	1	1	1	36
1	0	0	0	0	1	0	0	0	0	37
5	0	1	0	1	1	3	0	0	0	38
1	0	2	2	1	1	2	0	0	1	39
0	0	1	0	0	1	3	0	0	0	40
3	1	2	2	0	2	6	3	1	0	41
1	0	0	1	1	1	5	0	0	0	42
2	1	0	0	1	1	3	0	0	0	43
0	0	1	0	0	0	2	2	0	0	44
1	0	1	0	1	1	5	0	0	0	45
3	0	0	1	0	3	7	1	0	0	46
1	1	0	0	1	2	2	2	0	0	47
0	0	1	2	1	0	6	1	0	0	48
0	0	1	0	2	1	7	0	1	0	49
0	0	0	1	0	1	3	0	1	0	50
0	0	0	1	3	0	1	0	0	0	51
1	0	0	0	0	0	2	1	0	0	52
0	0	0	1	1	0	0	0	0	0	53
0	0	1	2	2	1	1	1	0	0	54
0	0	0	0	1	0	0	0	0	0	55
1	0	1	0	1	1	5	3	2	0	56
1	0	2	0	1	1	2	0	0	0	57
1	0	0	0	1	0	0	0	0	0	58
0	0	0	0	1	0	0	0	0	0	59
