anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
										2
										3
				man:1			lord:1			4
		brothers:1	room:1	men:1		trust:2				5
										6
fighting:1				man:1			lord:1			7
killed:1,murderers:1	dead:1,killed:1,murderers:1				killed:1	love:1,loyalty:1	lord:1	love:1		8
destroy:1,murdered:1,raped:1	murdered:1		gates:1		destroy:1,doubt:1		lord:2	raped:1		9
fuckers:1,fight:1	die:3		room:1		wrong:1	favor:1,friends:1,friend:1,best:1,care:1	lord:1	fuckers:1	fuckers:1	10
		daughter:1	door:1			certainly:1				11
	buried:1,grave:1			men:1		fearless:1,good:1	lord:1			12
killing:1,rebelled:1	dead:1,killing:1			man:1	shame:1,killing:1	great:1,won:1,like:1,impressive:1,reward:1,thanks:1				13
				boy:1,men:1,lady:1		won:2,played:2,glad:1,hope:1,well:1,best:1				14
	die:1			person:1		better:1,won:1				15
										16
liar:1	dead:1			man:2,lady:1	liar:1	won:1	lord:1			17
	die:1			man:3,woman:1					bloody:1	18
										19
						please:1				20
				lady:1						21
										22
					disturb:1	grace:1				23
										24
	crypt:1,dead:1,died:1	mother:1				beautiful:1,like:1				25
jealousy:1		daughter:1			jealousy:1,hurt:1	good:3,sweet:1,like:1				26
fuck:3	die:1,died:1	father:1		children:1,people:1	witch:1	true:2,promised:2	prophecy:3	fuck:3	fuck:3	27
		brother:2		men:1	shame:1,scream:1,sin:1	great:1,please:1,like:1	confess:2,hells:1,sinners:1,saintly:1,confessions:1,souls:1,sin:1			28
		brother:1,husband:1,wife:1		man:1	sin:2	love:2,dearly:1	sin:2,sacred:2,confession:1	love:2		29
fought:1,envied:1	alive:1			men:3,women:1	sin:1	perfect:1,beautiful:1,truly:1	confess:1,sin:1			30
lousy:1	alive:1	mother:1		woman:1,people:1	lousy:1	adventurer:2,brilliant:1,well:1,best:1				31
murdered:1,disgust:1,raped:1	murdered:1	son:1		people:1	disgust:1			raped:1		32
kill:1	kill:1	family:1,son:1	family:1	men:1	weak:2,kill:1,hurt:1	like:1				33
bitch:1,greedy:1				boy:1	wrong:1	good:1,fine:1,like:1,smart:1			bitch:1	34
				people:2,boy:2,baby:1,person:1		like:2,rich:2,good:1		cock:1	cock:1	35
		sons:1,mother:1		men:1,human:1		popular:1,valuable:1,freed:1				36
enemy:1,attack:1,murder:1,fighting:1,fight:1	murder:1	sons:1			enemy:1	carefully:1				37
				men:1		won:1,well:1				38
				men:1		like:2,friend:1,likes:1,smart:1				39
frustrating:1				men:1		like:3,admire:1,hope:1,romantic:1				40
										41
										42
										43
										44
										45
										46
										47
										48
										49
				man:2,girl:1	risking:1	well:1,thank:1,honesty:1				50
fight:1				girl:1	sad:1					51
fight:1										52
		brothers:1		woman:1,man:1		like:2,free:1				53
fucking:1	slaughter:1		door:1	men:2,boys:1,woman:1	sad:1	thank:1,easy:1,like:1		fucking:1	fucking:1	54
										55
										56
										57
										58
										59
