anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
{}	{}	{'man': 1}	{}	{'man': 1}	{}	{}	{}	{}	{}	0
{'warrior': 1, 'made': 3, 'mad': 1}	{'warrior': 1, 'bodies': 1, 'alive': 1}	{'made': 3, 'mad': 1, 'broke': 1, 'repaid': 1, 'prisoners': 2, 'exactly': 1, 'brother': 1}	{'home': 2}	{'boys': 1, 'men': 1, 'achievement': 1, 'boy': 1}	{'warrior': 1, 'made': 3, 'mad': 1}	{'great': 2, 'that': 1, 'had': 1, 'what': 2, 'took': 1, 'broke': 1, 'dumbest': 1, 'winterfell': 2, 'treated': 3}	{}	{'home': 2, 'honor': 2, 'should': 1}	{}	1
{'warn': 1, 'warning': 1}	{'warn': 1, 'warning': 1, 'bodies': 1}	{'brought': 1, 'brother': 1}	{'home': 1}	{'boys': 2, 'men': 1}	{'warn': 1, 'warning': 1}	{'that': 2, 'joke': 1, 'winterfell': 3, 'hadn': 1, 'had': 1, 'haven': 1}	{}	{'how': 2, 'who': 1, 'those': 1, 'home': 1}	{}	2
{}	{'die': 2, 'blood': 1}	{'man': 1, 'mother': 1}	{'home': 1}	{'man': 1}	{}	{'loved': 1, 'winterfell': 2, 'won': 1, 'hanged': 1, 'have': 1}	{}	{'horses': 1, 'loved': 1, 'home': 1}	{}	3
{}	{'die': 1, 'dying': 1}	{}	{}	{}	{}	{'looked': 2, 'like': 1, 'that': 1}	{}	{}	{}	4
{}	{'dead': 1}	{'brought': 1, 'son': 1, 'mance': 3, 'man': 1}	{}	{'boy': 1, 'himself': 1, 'mance': 3, 'meself': 1, 'man': 1}	{}	{'what': 2, 'already': 1, 'halfhand': 1, 'have': 1, 'half': 1, 'winterfell': 1}	{'dozen': 1}	{'chop': 1}	{}	5
{}	{'died': 1}	{'looking': 1}	{}	{}	{}	{'looking': 1, 'had': 1, 'that': 1}	{}	{}	{}	6
{}	{}	{'marrying': 1, 'march': 1, 'man': 1}	{}	{'children': 2, 'man': 1}	{}	{'loved': 1, 'what': 1, 'happy': 1, 'best': 1, 'that': 3}	{}	{'thought': 1, 'loved': 1, 'birds': 1}	{}	7
{}	{'soldiers': 1}	{'except': 1, 'man': 2}	{'bed': 1}	{'charwomen': 1, 'children': 1, 'man': 2}	{}	{'liked': 1, 'like': 1, 'have': 3, 'that': 2, 'charwomen': 1, 'plowing': 1, 'woke': 1}	{}	{'how': 1, 'thousands': 1, 'scrubbing': 1}	{}	8
{'war': 1}	{'war': 1}	{'kingslayer': 1, 'songs': 1}	{'home': 2}	{'milady': 1, 'men': 1, 'charwomen': 1}	{'sing': 1, 'war': 1}	{'glory': 2, 'that': 1, 'following': 1, 'charwomen': 1, 'grace': 1, 'care': 1, 'than': 1}	{'sing': 1}	{'how': 2, 'horse': 1, 'chopping': 1, 'hoofbeats': 1, 'home': 2, 'scrubbing': 1}	{}	9
{}	{}	{'king': 1, 'sons': 2, 'prison': 1, 'prisoners': 1, 'kingslayer': 1, 'treason': 1, 'son': 2}	{}	{'girls': 1, 'children': 2}	{'lost': 2}	{'have': 1, 'winterfell': 1, 'true': 1, 'free': 1, 'chain': 1}	{}	{}	{}	10
{}	{'grief': 1, 'returning': 1}	{'brought': 1, 'king': 1, 'kingslayer': 1, 'may': 1, 'many': 1, 'make': 1}	{}	{'many': 1, 'men': 1, 'children': 1}	{}	{'has': 1, 'grace': 1, 'played': 1}	{}	{'horses': 1, 'how': 1}	{}	11
{}	{}	{'sisters': 1, 'king': 1, 'son': 1, 'brothers': 1, 'many': 1}	{'identity': 1}	{'many': 1, 'men': 1, 'lady': 1, 'women': 1}	{}	{'tywin': 1, 'what': 1, 'has': 1, 'have': 2}	{}	{'whoa': 1, 'identity': 1}	{'identity': 1}	12
{'hate': 1}	{}	{'past': 1, 'kingslayer': 1, 'knocking': 1, 'kingdoms': 1}	{'confident': 1}	{'men': 3, 'lady': 1}	{}	{'happens': 1, 'what': 1, 'already': 1, 'provoke': 1, 'look': 1, 'harmed': 2, 'hate': 1, 'confident': 1, 'chance': 1, 'have': 4, 'ready': 1, 'has': 1, 'chains': 1, 'like': 2}	{}	{'horses': 1, 'chop': 1, 'who': 1, 'those': 1}	{}	13
{'execute': 1}	{}	{'king': 2, 'execute': 1, 'woman': 1, 'pardon': 1, 'kingslayer': 1, 'maybe': 1, 'man': 1}	{}	{'woman': 1, 'man': 1}	{'idiot': 1}	{'better': 1, 'took': 1, 'than': 1}	{}	{'honor': 1, 'hour': 1}	{}	14
{}	{'recapture': 1}	{'king': 2, 'prisoner': 1, 'remains': 1, 'marching': 1, 'ashemark': 1, 'son': 1}	{}	{'boy': 1, 'movement': 1}	{'close': 1, 'lost': 1}	{'winterfell': 1, 'ha': 1, 'great': 1, 'have': 1, 'won': 1}	{}	{'assure': 1, 'who': 1, 'assured': 1}	{'assure': 1, 'assured': 1}	15
{}	{'good': 1, 'brotherhood': 1}	{'maintain': 1, 'march': 1, 'brotherhood': 1, 'company': 1, 'garrison': 1, 'man': 3}	{}	{'girl': 1, 'herself': 1, 'man': 3}	{}	{'better': 1, 'harrenhal': 1, 'has': 1, 'good': 1, 'that': 1}	{}	{'who': 1, 'brotherhood': 1}	{'sober': 1}	16
