anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
battle:1,fight:1	funeral:1	sister:1,grandfather:1,father:1,brotherhood:1			distraction:3,wrong:1	save:1,forgiveness:1	lords:1			0
bitch:1	die:1,dead:1,alive:1	father:1		girl:1,men:1		good:1,sure:1	hells:1		bitch:1	1
										2
										3
										4
										5
mad:1,war:1,battles:1,damned:1	war:1	nephew:2			mad:1,war:1	glory:2,like:1,win:1,opportunity:1,lucky:1,value:1,winning:1			damned:1	6
kill:1,mad:1,fight:1	kill:1	sisters:1,father:1			kill:1,mad:1	peace:2				7
		grandsons:1,brother:1		men:2,man:1	lost:1,lose:1	great:1				8
										9
						better:1,lovely:1,like:1				10
	funeral:1	grandfather:1			useless:1	well:1	lord:4			11
		aunt:1		lady:1,children:1,people:1		good:1,love:1,successful:1,certain:1,agreed:1,grateful:1,true:1,positively:1	lord:4	love:1		12
outrageous:1			maid:1,maiden:1	girl:1	doubt:1	good:1,wealth:1,brilliant:1,challenge:1,talents:1,best:1,pleased:1,hope:1				13
raped:1,kill:1,fight:1	kill:1			people:2,woman:1	kill:1	care:2,love:1,good:1,wise:1,value:1		love:1,raped:1		14
weapon:1,kill:1,fight:1	kill:1	daughter:1		woman:2,lady:1	weapon:1,kill:1	good:2,helping:1,thank:1,safe:1,lucky:1,better:1,pretty:1,friend:1,like:1				15
ugly:1,shit:1,fucker:1		brother:1,brotherhood:1	baked:1	man:1	shit:1	like:2,better:1,kiss:1,free:1		kiss:1,fucker:1	shit:1,fucker:1	16
						well:2,sure:2,good:1,safe:1				17
war:2	war:2			person:1,lady:1	war:2	good:2,forgiven:1,comforts:1				18
stubborn:1,fighting:1	death:1,died:1	father:2,uncle:1		people:1		joke:1,peace:1,surprised:1,glad:1,funny:1				19
fight:1	alive:1		window:1			truth:1				20
enemies:1		husband:1,wife:1		children:1	enemies:1	true:3,strong:2				21
										22
fighting:1	dead:3,corpse:1,alive:1		home:1	men:5	lost:1	good:1,best:1	lord:1,mormont:1			23
war:1,defenses:1	war:1				war:1,defenses:1	better:1,good:1,useful:1,friend:1				24
	ghost:1									25
				man:2		better:1,kissing:1,value:1		kissing:1		26
				women:1		won:1,well:1			bloody:1	27
										28
										29
		sister:1				sure:1	lord:1			30
destroyed:1,enemies:1	dead:2	son:2			destroyed:1,enemies:1	laughing:1,laughed:1				31
kill:1,killed:1	kill:1,killed:1			men:1	kill:1,killed:1,low:1	better:1,easily:1,strength:1,true:1	sacrifices:1,lord:1			32
punishment:1	death:1			man:1		grace:2,win:1				33
wars:1,raped:1,fought:1,kill:1,battle:1,war:1,rape:1,enemies:1	dead:1,die:1,kill:1,war:1,died:1	brother:1		men:4,women:1,children:1,babies:1,man:1	kill:1,enemies:1,disagree:1,war:1,wars:1	innocents:2		rape:1,raped:1		34
fought:3	died:1			man:1		grace:3,loved:1,well:1		loved:1		35
battle:1,battlefield:1				boys:2	shame:1	well:1				36
						generous:1,good:1				37
						well:2,win:1,please:1,grace:1				38
punishment:2,offense:1,lying:1	die:1,dying:1,grave:1	family:2,father:1,mother:1	family:2		lying:1	grace:4,value:1,great:1,truth:1				39
bastards:1,war:1,killed:1	die:1,war:1,killed:1			men:2	war:1,killed:1	surprised:2,safest:1,true:1,surprising:1			bastards:1	40
				boy:1		dear:1,secured:1,thank:1,friend:1,grace:1	lord:2			41
fuck:1					whores:1,low:1	well:2,richer:2,enjoy:1,good:1,joke:1,challenge:1,easy:1,special:1		whores:1,fuck:1	fuck:1	42
				woman:1,men:1	dull:2	wonderful:1,share:1,like:1,reward:1	lord:4			43
battle:1,raged:1,killer:1	killer:1		address:1	women:1	killer:1	thank:2,handsome:2,certain:1	lord:3			44
		father:2,grandson:1		man:1	wrong:2,worse:1	forgive:2		ass:1	ass:1	45
enemies:1		father:1			worried:1,enemies:1	well:2,agreed:1,trust:1,hero:1,interest:1				46
				ladies:1	whore:1	like:3,favor:1,happy:1,enjoyed:1,free:1	lord:2	whore:1		47
										48
										49
fuck:1						please:1		fuck:1	fuck:1	50
bastard:1						please:1	lord:1		bastard:1	51
cunt:1,bitch:1,shit:1	alive:1		home:1	lady:1	shit:1	good:1	lord:1		cunt:1,bitch:1,shit:1	52
cut:1,dumb:1,bitch:1		father:1		woman:1	dumb:1,worse:1	like:1,cares:1	lord:1		dumb:1,bitch:1	53
hated:1	alive:1	daughter:1,father:1		man:1,child:1		honor:1	lord:2			54
war:1,fighting:1	war:1	sons:2,father:1		man:2,men:1	losing:1,war:1	rich:2,win:1,bravely:1,smart:1				55
argue:1,fighting:1,lying:1				man:2,men:1	lying:1	rewarding:1,winning:1,admirable:1,thank:1,freed:1				56
	alive:1	father:2		man:1		smartest:1,well:1,like:1	lord:1			57
		daddy:2	maid:1	boys:1	wrong:1	sweet:1,careful:1				58
			maid:2,maiden:2	girl:2						59
