00	10	100	15	150	2003	400	42	48	800	82	aaah	able	aboard	absolutely	abyssalpelagic	across	actually	adieu	adventure	afford	afraid	afternoon	ago	agreed	ah	ahead	aiming	ain	alarm	alarmed	alive	almost	alone	along	already	alternate	amazing	amazon	amen	american	anchor	anemon	anemone	anemones	angel	animals	another	answer	anterior	anthozoa	anybody	anyone	anything	anyway	apparently	appeared	appointment	aquarium	aquascum	area	aren	arms	around	arthropoda	ashamed	ask	asking	assure	auf	auntie	australian	aw	awake	away	awesome	awhile	awning	aww	aye	ba	baaack	baby	back	bad	bag	baggies	bags	balance	balloons	barbara	barely	bathyal	battle	battling	beach	beat	beats	beautiful	beauty	bedroom	beds	beer	believe	belly	belts	best	bet	better	beyond	big	bigger	bill	bingo	birds	bit	bite	bites	blah	blast	bleeding	bloat	blocked	bloke	blowing	blows	blue	bluey	bo	boat	boats	bob	boing	bon	bonds	bones	bonjour	born	boss	bossy	bothering	bottom	bounce	box	boy	brat	break	breakfast	breaks	breath	breathe	brilliant	bring	brings	broke	brother	bruce	brucey	brush	bryozoas	bubbles	buddy	built	bump	bunch	bushes	butt	butter	bye	cachoo	call	called	calm	canal	cant	cap	capture	car	card	careful	cares	carry	catch	cause	chamber	chance	change	charge	chased	cheating	check	chest	chico	chips	choo	chopped	chuckles	chum	circles	clam	clamp	class	clean	cleaning	clear	clearly	climb	clocked	close	closer	clown	clownfish	clownie	club	coast	coelenterata	coffee	come	comes	coming	common	company	complain	complicated	concern	conscience	contained	coo	cool	cooome	coral	cotton	couldnt	count	counter	couple	course	covered	crank	crazy	creature	crikey	cross	crown	crush	cry	ctenophora	cucumber	cucumbers	cue	cups	curl	current	curse	cutback	cute	cutie	cyanobacteria	da	dad	daddy	dam	dan	dare	dark	darla	darn	davey	day	days	dead	deal	dear	death	deb	decontaminated	dedicated	deep	definitely	deflate	degrees	delay	delays	deliver	delivered	demon	denial	dental	dentist	deserve	desirable	details	dialect	didn	didnt	die	died	diet	different	difficult	digest	diiirectionsss	direction	directions	dirty	disgusting	disqualified	distance	diver	divers	dives	dodgy	doesnt	dolphin	dolphins	done	doo	door	doot	doozy	dory	doubt	drains	dreaming	drill	drop	dropped	drops	duck	dude	dudes	dusty	earliest	east	easy	eat	eaten	eating	ebay	echinoderma	echo	ecosystem	eggs	eh	eight	either	elmo	elp	else	em	emotion	empirical	empty	end	enjoyed	enough	entire	environment	es	escape	especially	even	ever	every	everybody	everyone	everything	evolution	eww	exactly	excellent	except	exchange	excited	excuse	exit	exiting	explore	explorers	exploring	express	extend	extraction	eyes	fabio	fall	false	familiar	family	fan	far	farewell	fast	fasten	faster	fastest	father	fault	favor	favoring	feed	feeding	feel	feeling	feelings	feet	fella	fellas	ferocious	fight	fighting	figure	fiind	file	filter	filthier	filthy	fin	finally	find	finding	finds	fine	fins	fire	first	fish	fishing	fishy	five	flag	flex	flip	flippin	flo	float	floating	fluid	flushed	fly	flying	focus	follow	followed	following	food	foolproof	forest	forever	forget	forgot	forth	found	four	fraternal	freak	free	frenzy	friday	friend	friends	fronds	front	frustrating	fry	full	fully	fun	funnier	funny	game	games	gang	ganglion	gastropoda	gather	gator	gears	gee	gender	gentlemen	gerald	germs	get	gets	getting	gigantic	gill	gills	gimme	gimpy	girl	girls	give	giving	glad	glidden	go	going	golden	golly	gone	gonna	good	goodness	goooing	gosh	got	gotcha	gotta	grab	grabbed	great	gross	grounds	group	grow	grr	grumpy	guarantee	guaranteed	guess	guts	guy	guys	haah	hadn	hahoo	hair	half	hammer	handle	happen	happened	happening	happy	harbor	hard	harm	harpo	hasn	hatch	hate	haven	head	headed	heading	heads	hear	heard	heart	heaven	hedstrom	hee	heee	heh	hello	help	helper	helping	hi	high	highly	hit	hitched	hmm	ho	hold	home	honey	honor	hoo	hook	hop	hope	horrible	hours	house	hug	huge	huh	human	humans	humpback	hundreds	hungry	hurlin	hurry	hurt	hwa	hyah	hydrozoa	idea	image	important	impressions	incredible	individual	infinitesimal	ingest	ink	insane	inside	insist	inspiration	installed	instantly	interested	interrupt	intervention	intolerant	intro	iooking	ish	isn	issues	jacques	jam	jellies	jellyfish	jellyman	jimmy	johannsen	join	joke	jokes	jump	junior	keep	keeps	kelp	keys	kicked	kid	kids	kill	killer	kind	kiss	knew	know	knowledge	known	knows	krill	la	lad	lady	landed	large	last	late	lately	later	lead	leagues	lean	learn	least	leave	left	legs	less	let	level	lf	life	lifetime	ligament	light	like	liked	likes	line	lip	listen	listening	little	live	lives	lobster	long	look	looking	looks	loosen	loosened	lose	loss	lost	lot	lots	loud	louder	love	loved	lover	lucky	lunch	luv	lyrical	ma	machine	mad	made	mail	maintenance	make	makes	man	maniac	manna	many	markings	marlin	mart	marty	mask	mate	mates	matter	matters	may	maybe	mean	means	meant	meanwhile	meet	meeting	member	memory	men	menome	mention	mer	mesopelagic	met	might	miles	mind	mindless	mine	mini	minister	minute	minutes	misconception	misplaced	miss	missed	mister	mixed	mm	mmm	moby	moi	mollusk	mom	moment	money	monkey	monster	moon	mooo	moooohhhmmooo	morning	morsels	motor	mount	mouth	move	movement	moves	moving	mr	much	mummy	must	mysterious	nada	nailed	name	nasty	natural	near	neck	nectar	need	needs	neeed	neighborhood	nemenem	nemo	nerves	never	new	newcomer	newest	next	ney	nice	nicely	niece	nigel	nine	nobody	noggin	noise	none	nope	normal	normally	nose	nothing	novocaine	now	nuts	obnoxious	ocean	odds	offended	offense	officially	offspring	ohh	ohhh	ok	ol	old	oldest	one	onnn	oo	oof	ooh	oooooo	open	opening	optical	orange	orbits	orca	order	oui	ourselves	outie	outta	ow	paddle	pairs	pal	palace	panic	pardon	parents	parry	parties	partner	party	passed	past	peach	pearly	pebble	pelican	people	perfect	periodontal	pet	petting	ph	pick	picture	piece	pile	piranha	pity	place	plan	plankton	play	playing	please	pledge	plenty	poke	pony	poor	pop	porcelain	porifera	portal	possible	potty	practical	prep	present	pressure	pretty	prime	probably	problem	proceed	program	programmed	promise	promised	proper	protein	psst	ptoo	pull	pulled	punch	purifier	purpose	put	question	quick	quit	quite	raah	raar	rah	rama	rats	ray	rays	razor	read	reader	ready	realize	really	reception	reckon	red	reef	rehearsals	relatives	relax	remember	remembered	resist	rest	reward	reynolds	ride	ridin	right	righteous	righty	ring	rinse	rip	rock	roll	rolls	root	rotating	row	rude	ruined	rules	rundown	running	runs	rushes	safe	safely	said	sailin	salt	sands	sandy	save	saved	saw	say	saying	says	scan	scared	scares	scary	schilder	school	schools	science	scientist	screaming	scum	scyphozoa	sea	sealer	searching	seat	seaweed	second	secret	section	see	seem	seems	seen	self	send	sense	serious	seriously	serve	sets	shaking	shall	shark	sharkbait	sharks	sharp	sheila	sheldon	shell	sher	sherman	shh	shi	shining	shiny	ships	shirley	shocking	shoo	shore	short	shorter	shortest	shot	shouldnt	showing	shown	shut	sick	side	sight	silly	since	sing	singing	single	sir	sirrr	sister	sleeping	slow	smack	small	smart	smartypants	snacks	snail	snap	solo	somebody	someone	something	sometimes	somewhere	son	song	soon	sorry	sort	sound	sounds	soup	space	speak	speaking	speaks	species	speck	speed	spelled	spit	spoken	sponge	sport	spot	squirming	squirt	squishy	stands	star	stars	start	starving	state	stay	steady	step	steps	still	sting	stings	stinkin	stomach	stop	stopped	store	straight	street	stripe	stripes	stromalitic	struggling	stuck	student	sub	sudden	suffer	suivez	summit	sun	supposed	supraesophogeal	sure	surface	surplus	surprised	swam	sweet	sweetie	swim	swimmer	swimmin	swimming	swims	swirling	sword	swordfish	sy	sydney	syl	ta	tail	tails	take	taken	takin	taking	tale	talk	talking	talks	tank	tankhood	taste	tastes	teacher	teardrop	technique	ted	teeth	tell	tellin	telling	temperature	tempting	tentacle	tentacles	term	terminus	terror	testimonies	thaaank	thank	thankful	thanks	thing	things	think	thinking	thirty	though	thoughts	thousands	three	thrill	throat	ties	till	time	timer	times	tip	tired	today	together	toilet	told	tomorrow	tongue	tonight	took	tools	tooo	tooth	top	tops	totally	touch	touched	tough	tougher	towards	trash	traveled	trench	tried	trouble	trout	true	truly	trust	try	trying	tube	tucker	tuna	turn	turning	turtle	turtles	twenty	twinkle	twirl	two	uh	uhh	um	uncle	understand	unh	unless	unsupervised	upset	urrrp	us	use	used	using	usually	vague	view	voila	vortex	waah	wagon	wahee	wahoo	wait	waitin	waiting	wake	walk	walking	walks	wall	walla	wallaby	wannahockaloogie	want	wanted	wants	wasn	wasting	watch	watches	watchin	water	wave	waxed	way	wedge	weee	week	weeks	welcome	well	went	wh	whaaat	whale	whales	whatever	whee	whew	white	whites	whoa	whoever	whole	whoo	whoooa	whoops	wicked	wiedersehen	wiggling	willing	win	window	wings	winner	winning	wins	wish	without	wonder	wont	woods	wooooooo	woozy	word	work	working	worries	worry	worse	worth	wouldnt	wow	written	wrong	ya	yaahhh	yahoo	yard	yay	yeah	year	years	yep	yes	yet	yoouuu	young	youuuu	zones	zoo
2	2	3	1	6	1	1	15	1	1	1	4	1	3	1	1	1	7	1	1	1	1	1	2	2	4	2	1	1	1	1	3	3	1	2	3	1	2	1	1	1	1	1	3	1	1	1	3	2	1	2	2	1	9	2	1	1	1	1	3	1	1	1	3	1	1	9	1	1	1	1	3	6	7	14	3	1	1	1	2	2	1	1	22	6	1	1	1	1	2	4	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	4	1	4	10	13	1	1	1	2	1	2	1	7	1	1	3	1	1	1	1	5	1	1	15	1	3	5	1	1	1	1	1	1	1	2	3	1	1	12	1	3	1	1	1	2	1	2	1	1	2	8	1	2	2	9	4	1	1	1	1	4	1	17	1	2	2	5	3	31	1	1	1	2	4	1	1	2	3	1	1	2	2	1	1	4	1	1	1	2	1	1	5	1	1	1	3	11	3	2	2	2	1	2	3	1	11	1	1	1	2	1	48	3	7	1	1	1	1	1	3	2	2	3	1	7	1	3	1	2	2	6	1	1	1	1	2	4	1	5	2	2	5	1	2	1	1	5	1	1	2	1	1	1	51	16	1	1	1	3	9	1	1	7	4	11	1	1	4	1	1	1	2	1	1	1	1	2	2	1	1	1	1	6	1	1	1	1	1	6	2	1	1	2	1	1	1	1	5	2	2	1	1	1	2	2	1	8	1	2	8	2	1	4	1	60	3	2	1	2	6	1	1	5	24	5	1	1	3	4	8	1	5	1	1	2	1	2	4	1	1	1	1	2	7	1	1	2	1	1	3	5	1	1	9	1	3	8	2	8	3	3	1	2	1	1	1	1	3	7	3	1	1	4	1	1	1	1	1	1	2	1	1	1	2	3	2	2	1	1	1	10	2	1	1	1	1	4	3	1	2	9	2	1	1	2	1	1	2	2	2	3	10	1	14	1	1	9	1	4	13	42	1	10	3	1	3	1	1	4	1	1	1	2	2	1	2	7	1	1	5	1	2	1	4	3	1	3	2	1	1	2	1	1	4	6	1	2	1	1	1	1	7	1	10	4	1	1	1	1	2	2	1	1	1	1	2	1	72	6	2	1	13	1	1	1	1	1	11	1	1	2	60	37	1	1	14	33	23	4	1	2	36	2	12	6	1	8	1	1	3	1	1	1	1	1	6	1	10	10	1	2	2	1	5	1	1	5	2	1	7	4	1	1	1	1	1	2	1	2	1	1	1	9	5	2	2	5	1	1	5	16	22	1	2	8	1	1	1	1	6	22	13	7	2	1	12	1	3	2	1	1	1	1	1	19	2	1	1	1	3	1	3	3	4	1	2	2	1	1	2	1	1	1	1	1	2	5	1	1	2	1	1	1	1	1	1	1	1	8	1	3	1	2	5	6	1	1	1	5	1	3	3	22	1	1	1	1	18	8	1	1	4	2	3	50	3	1	2	2	7	1	3	1	1	3	3	1	3	4	1	2	1	1	4	2	1	1	34	1	1	6	1	1	6	35	1	1	3	1	2	1	41	13	1	1	7	38	9	4	1	1	1	2	5	2	1	2	1	8	1	1	6	1	1	1	1	1	2	5	1	1	9	2	11	1	1	3	1	9	1	3	13	9	1	4	1	2	6	10	6	1	1	5	2	1	2	1	1	2	1	1	3	1	2	1	1	42	1	1	7	4	1	1	4	2	1	1	3	2	1	1	6	1	1	1	1	1	1	1	1	2	1	1	2	3	5	1	1	1	10	6	1	5	1	1	1	18	1	1	2	1	1	11	1	1	1	1	87	1	12	3	1	1	5	1	10	1	1	4	1	3	1	1	2	1	1	1	1	6	1	36	2	1	23	1	1	1	1	2	25	1	63	1	7	1	44	1	2	4	15	1	6	1	1	6	1	3	2	2	2	1	2	18	1	1	1	1	1	1	2	1	2	2	4	3	1	6	1	3	1	1	1	1	3	1	1	5	1	2	1	2	1	5	3	6	6	1	14	1	1	1	2	4	1	1	2	1	2	1	1	1	4	4	7	1	2	7	1	1	1	3	1	2	1	2	1	2	1	1	1	1	6	4	4	1	1	1	1	2	1	1	2	1	1	9	1	9	1	28	1	1	2	5	1	1	1	15	4	1	2	1	1	1	1	59	2	1	4	1	1	4	4	1	4	1	1	1	1	3	1	1	1	1	4	1	11	15	1	1	6	1	2	5	11	4	7	2	4	1	1	1	15	1	1	1	1	1	2	21	1	1	1	2	2	1	1	50	1	1	10	1	1	1	2	1	1	1	1	4	6	26	8	1	1	1	3	3	16	5	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	4	1	1	1	1	1	1	6	3	18	3	4	29	1	5	24	1	3	3	1	1	8	1	1	4	3	2	1	1	1	1	1	2	1	3	5	1	1	1	3	1	2	11	1	2	1	7	5	1	1	2	18	3	2	5	1	1	2	1	1	5	1	1	1	1	1	1	2	1	1	10	1	1	1	3	3	2	34	2	1	23	2	1	1	1	1	27	1	1	2	1	12	6	1	1	1	6	8	1	12	1	3	1	1	1	2	3	3	23	1	1	1	1	1	3	2	1	1	1	1	9	1	3	16	9	23	5	1	1	2	2	10	1	1	1	1	19	1	2	1	1	3	6	3	1	1	2	5	8	1	1	1	1	3	4	8	1	2	1	1	1	1	6	2	2	1	1	1	5	5	6	1	1	1	5	1	4	6	1	2	1	5	8	8	4	1	4	6	1	1	1	1	15	2	1	1	1	1	2	1	1	4	1	1	3	30	1	1	9	1	1	3	1	2	15	2	30	3	2	5	1	2	1	1	4	1	1	39	1	1	2	1	2	15	8	1	2	16	1	1	2	1	4	1	34	1	5	13	1	1	1	1	2	1	3	2	1	1	1	1	1	3	3	3	1	1	1	1	4	1	2	3	1	1	5	12	1	6	2	1	1	1	5	31	3	3	4	13	2	1	2	1	4	1
