anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
						playing:1,original:1				0
										1
killed:2,murdered:1,kill:1,killer:1,revenge:1,fighting:1	killed:2,murdered:1,killer:1,kill:1	family:2,father:1,mother:1	family:2	baby:1,members:1,man:1	killed:2,kill:1,killer:1,worst:1,revenge:1	grace:2,welcome:1				2
kill:1	kill:1,alive:1		houses:1	person:1,girl:1,men:1	weaknesses:1,kill:1	better:2,wealth:2,benefit:1,strengths:1,well:1,best:1,supporters:1				3
kill:2,torturing:1,killing:1	kill:2,die:1,killing:1			people:2,man:2	kill:2,doubt:1,killing:1	well:2,better:1,devoted:1,promises:1,trust:1				4
kill:1,kills:1	kill:1,kills:1				unpleasant:1,kill:1,kills:1	truth:2,trust:2,devoted:1,great:1,sure:1,love:1,forgive:1,opportunities:1,worships:1,wise:1,opportunity:1	confess:1,worships:1	love:1		5
						devotion:2,inspires:1,inspire:1				6
		son:1					confess:2			7
			bakers:1,home:1			impressive:1				8
				girl:1,man:1		fine:1				9
				children:2,man:1		please:4,best:1,nice:1				10
	dies:1	family:1	family:1	man:4,girl:1,woman:1,child:1	loses:2	wins:1				11
				girl:2,man:2		ready:1				12
lies:1,murder:1	murder:1,death:1				lies:1	faith:1,grace:1,hope:1	faith:1,belief:1	incest:1		13
		son:2,uncle:1,mother:1				grace:3,surely:1,won:1,well:1,grand:1				14
						good:1,forgiveness:1,won:1	confess:1			15
cut:1						helping:1,good:1				16
killed:1	killed:1	brothers:2,family:1	family:1	boys:2	killed:1					17
killed:1	killed:1		gates:1	boys:1,men:1	killed:1	freeze:1				18
killed:1,defensive:1,fight:1	killed:1	father:1	house:1	men:1,people:1	disagree:1,killed:1,defensive:1	good:1,opportunity:1,smart:1,advantage:1,engage:1				19
killed:3,mad:1	killed:3,death:1	father:5,fathers:1		children:1	killed:3,mad:1	safest:1				20
murder:1,killed:1,fighting:1	murder:1,killed:1	sister:1,married:1		people:1	killed:1	kind:3,good:2,well:2,wise:1,impressive:1,entertainment:1,agreed:1,certainly:1,won:1,convinced:1				21
kill:2,killed:2,murdered:1	kill:2,killed:2,murdered:1,slaughtered:1	brother:2,father:1		person:1	kill:2,killed:2	well:2,trust:2,convinced:1,interesting:1				22
fought:1,fight:1			home:2	people:3,child:1		better:1,jokes:1,generous:1,good:1,joking:1,support:1,supports:1				23
	alive:1	fathers:1	house:2	person:2,members:1		beautiful:1,won:1,like:1,rich:1,support:1,well:1,shares:1				24
fight:2				man:1		great:2,won:1,best:1,win:1,wins:1,free:1,happy:1				25
	die:2			woman:1,lady:1		sure:1,wealthy:1	confess:3			26
					scared:1,worry:1,hurt:1	good:2				27
killed:2,fighting:1,fight:1	killed:2,slaughtered:1	dad:1,mom:1		baby:1,men:1,people:1	killed:2	good:2,save:1,like:1	lord:1			28
cut:1	dead:1		gates:1	man:2	wrong:1,risk:1,worry:1,worrying:1	trust:1				29
										30
war:3	war:3				war:3	trust:1	lord:1			31
fight:3,fucking:1,suck:1,cut:1						giving:1,pretty:1		fucking:1,cock:1	fucking:1,suck:1,cock:1	32
						friends:3,won:1,friendship:1	lord:1			33
shits:1,trick:1,kill:1	kill:1			man:2	shits:1,kill:1	care:1,good:1,free:1,luck:1			shits:1	34
war:2,weapons:1	war:2,died:1			people:2,man:1	war:2,weapons:1	trust:1,good:1,share:1				35
killing:1,damn:1,cunt:1,fighting:1,attacked:1	die:1,alive:1,dead:1,killing:1	brothers:2,father:1,uncle:1		men:1,children:1	lost:2,killing:1	courage:2,peace:1	lord:1,mercy:1		damn:1,cunt:1	36
fight:2,fuckers:1	dead:1	daughters:1		children:1,man:1		prettier:1,free:1		fuckers:1	fuckers:1	37
fuck:1	dead:2			men:1,man:1		trust:2		fuck:1	fuck:1	38
enemy:2,fucking:1,hate:1,dump:1					enemy:2,dump:1			fucking:1	fucking:1	39
fucking:1,stubborn:1		folks:1		man:2		better:1,good:1,promise:1,ready:1,careful:1,free:1		fucking:1	fucking:1	40
						won:1				41
			gates:2							42
			gate:2,gates:1			please:1				43
						ready:1				44
				man:1						45
fucking:1	dies:1			girls:1			lord:1	fucking:1	fucking:1,bloody:1	46
										47
						okay:2				48
										49
										50
										51
										52
fuck:2	die:1							fuck:2	fuck:2	53
										54
										55
										56
										57
						playing:1				58
						playing:1				59
