anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
		married:1,son:1	house:1	men:2,woman:1	doom:1	hope:1,happy:1	lords:2,doom:1,mormont:1			0
murdered:1,revenge:1	murdered:1	father:1,brother:1,family:1,niece:1	family:1	girl:1,children:1	hurt:1,revenge:1,lose:1	great:1,well:1,loves:1	sinners:1,sinner:1	loves:1		1
										2
										3
										4
										5
	corpse:1					play:1,playing:1				6
kill:1,poison:1	kill:1,died:1	daughter:2,father:2,mother:1,stepmother:1,wife:1		girl:1,men:1,child:1	kill:1	like:2,precious:1,true:1	lord:1			7
										8
kill:2,battle:1,hated:1,murdered:1,fight:1	kill:2,die:1,murdered:1,died:1	daughter:1,brother:1,family:1,mother:1	home:1,family:1	man:2,boy:1	kill:2	great:1	lord:1			9
hated:1,stupid:1,lies:1				girl:1	lies:1	playing:2,truly:1				10
killed:1	killed:1	father:1		man:1	killed:1	sure:1,charming:1				11
fucking:1		father:2		man:1,woman:1,men:1,people:1		cared:1,loved:1,good:1,like:1	mormont:1	fucking:1,loved:1	fucking:1	12
murdered:1	murdered:1			men:1		better:1				13
										14
	dying:1	father:1			hurts:1	like:1				15
		father:2			hurt:1	devoted:1,loved:1,like:1,loves:1	prayed:1	loved:1,loves:1		16
										17
										18
				girl:1		ready:1				19
fought:1,hates:1,rebellion:1				girl:2		ready:2,hopes:1,loves:1	mormonts:1	loves:1		20
cynic:2	alive:1			baby:2,girl:1		great:2,peace:1,like:1				21
enemy:1,enemies:1		father:1		woman:1,adult:1,men:1	enemy:1,enemies:1	true:1,hurrah:1,ecstatic:1,amusement:1				22
cut:1,fight:1					worthless:1	strong:1		cock:4	cock:4	23
fighting:3,battles:1				men:1		great:1,sure:1,free:1,rich:1,luck:1		cock:1	cock:1	24
liar:1,killed:1,fight:1	killed:1			men:1	liar:1,killed:1	won:1,true:1				25
		family:2,brother:1	family:2	children:1		well:1	lord:1			26
blame:1,insulted:1,insult:1		brother:1,mother:1	house:2		insulted:1,insult:1	faith:2,won:2,wise:1,carefully:1,party:1,entertaining:1,tolerance:1,grace:1	lord:2,faith:2	perversion:1		27
war:1,fight:1	war:1,mourning:1	father:1,parents:1,son:1		woman:3,boys:1	war:1,lose:1	good:2,kind:1,loyalty:1,forgive:1,promised:1	lord:2			28
bastard:1	alive:1	son:2,father:1	home:1		shame:1	trust:2,well:2,grace:2,reward:1			bastard:1	29
bastard:1,murder:1,critical:1,battle:1,hated:1,enemies:1	murder:1,slaughter:1	uncle:2,son:1	house:1,kitchen:1		enemies:1	courage:1,surely:1,like:1,grace:1			bastard:1,bloody:1	30
battle:1,fighters:1				man:2	risk:1,lose:1	succeed:1,forgive:1,best:1,treasury:1	lord:1			31
jealous:1		wife:2,families:1,husband:1	gardens:2,families:1	girls:1	jealous:1	won:1,like:1				32
dangerous:1		wife:2	bathed:1			warmer:1,kiss:1,sweet:1,lovely:1,kisses:1,hope:1		kisses:1,kiss:1		33
			gardens:1			like:1,best:1				34
		uncle:1	home:1			well:1				35
stupid:2,fuck:1		son:1			hurt:1	fine:1,good:1,promise:1,excellent:1	lord:1	fuck:1	fuck:1	36
weapons:1					weapons:1					37
fight:4,weapons:1		daughter:1		girl:1	weapons:1	good:2,pretty:1				38
shit:1		brother:2	pillow:1,room:1	boys:1	shit:1	cared:1,well:1			shit:1	39
		grandson:1			shocked:1	dear:2,grace:1				40
threats:1,war:1,warfare:1	war:1	father:1,mother:1	house:2		war:1,warfare:1	faith:1,trust:1,love:1,like:1,assure:1,peace:1	faith:1,veil:1,veiled:1	love:1		41
destroy:1			house:1	lady:1	destroy:1	freed:1,good:1,merit:1,sure:1,happy:1				42
battle:1,fought:1	died:1			man:1	wrong:1	forgiven:1,support:1,friend:1				43
		brother:1				faith:1,well:1	faith:1,holy:1			44
lies:1		brother:1		man:1	lies:1	innocent:1,well:1,grace:1,best:1,thank:1				45
liar:2,insult:1			house:1		liar:2,insult:1	faith:1,great:1,support:1,engaged:1,liking:1,surprised:1,grace:1	faith:1			46
liar:1	grave:1			lady:1	liar:1,sin:1	faith:1,satisfied:1	faith:1,sin:1			47
		husband:1	clean:1,bath:1	lady:1		like:2,beautiful:1,easily:1,well:1,happy:1	lord:1			48
		daughter:1		girl:1,girls:1	dull:1	sweet:2,good:1,like:1,gorgeous:1,lovely:1,well:1		pregnant:1		49
			home:1		ruined:1	loved:1,well:1,pretty:1		loved:1		50
			bath:1	lady:3		please:1				51
punish:1						please:1,care:1	lord:1			52
			house:1	woman:1						53
		father:1	house:2	lady:1,man:1	dreadfort:1	blessings:1	blessings:1			54
				man:1						55
lying:1		father:1		lady:1	lying:1	gentle:1,kind:1,good:1,pleased:1,happy:1	lord:3	virgin:2		56
lying:1		husband:1,wife:1		man:1	lying:1	good:1,honest:1				57
hate:1				girl:1						58
				woman:1						59
