anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
{}	{'return': 1}	{'past': 2, 'king': 2, 'part': 1, 'information': 1, 'broken': 1, 'market': 1}	{'deny': 1, 'accident': 1}	{'grandchildren': 1, 'yourself': 1}	{'discussing': 1}	{'broken': 1, 'what': 2, 'have': 3, 'grandchildren': 1, 'that': 3, 'had': 1, 'haven': 1}	{'discussing': 1}	{'house': 3, 'should': 3}	{}	44
{'lies': 1, 'unaware': 1}	{'unaware': 1, 'died': 1}	{'information': 1, 'kind': 2, 'man': 1, 'make': 1, 'many': 1}	{}	{'many': 1, 'itself': 1, 'man': 1}	{'lies': 1, 'unaware': 1}	{'great': 2, 'have': 3, 'happen': 1, 'what': 1, 'kind': 2, 'handsome': 1}	{}	{}	{}	45
{'whatever': 1}	{'gods': 1, 'today': 1}	{'pay': 1, 'make': 1, 'customary': 1, 'prepare': 1}	{}	{}	{}	{'happens': 1, 'great': 2, 'dohaeris': 1, 'have': 1, 'has': 1, 'whatever': 1}	{}	{'honor': 1}	{}	46
{'fucking': 1}	{'die': 2}	{'fucking': 1}	{}	{}	{}	{'grace': 2, 'glory': 2, 'that': 1}	{}	{'fucking': 1, 'honor': 1}	{'fucking': 1}	47
{'fucking': 1}	{}	{'fucking': 1}	{}	{}	{}	{'what': 1, 'has': 1, 'grace': 1, 'than': 1}	{}	{'fucking': 1}	{'fucking': 1}	48
{}	{}	{'brought': 1, 'moment': 1}	{}	{'moment': 1}	{}	{'khaleesi': 1, 'has': 1, 'true': 1, 'grace': 1}	{}	{'who': 1}	{}	49
{}	{'good': 1}	{'brought': 1, 'moment': 1, 'venison': 1, 'brother': 1}	{}	{'myself': 1, 'himself': 1, 'moment': 1, 'tommen': 1}	{}	{'good': 1, 'had': 1, 'unacceptable': 1, 'took': 1}	{}	{'horrible': 1}	{}	50
{'lies': 1, 'mad': 1}	{'gods': 1, 'good': 1}	{'reason': 1, 'mad': 1, 'sparrow': 1, 'thinking': 1, 'making': 1, 'son': 1}	{}	{'men': 1}	{'lies': 1, 'mad': 1}	{'easily': 1, 'good': 1, 'that': 3, 'perhaps': 1, 'had': 1, 'chance': 1, 'behalf': 1, 'hope': 1, 'has': 1, 'change': 1}	{}	{'those': 1, 'hope': 1, 'though': 1}	{}	51
{'hateful': 1}	{}	{'sister': 1, 'son': 1}	{}	{}	{}	{'than': 1, 'hateful': 1, 'thank': 1}	{}	{'bitch': 1}	{}	52
{'whatever': 1}	{'accommodations': 1}	{'accommodations': 1, 'brother': 1, 'mother': 2}	{}	{}	{}	{'happens': 1, 'what': 2, 'thank': 1, 'whatever': 1, 'that': 1}	{'mercy': 2}	{'constitute': 1, 'shown': 1, 'who': 1}	{'constitute': 1}	53
{}	{}	{'may': 1, 'king': 1, 'remains': 1}	{}	{'men': 1, 'ornaments': 1}	{'vanity': 1}	{'great': 1, 'chapel': 2, 'what': 1, 'have': 1, 'that': 1}	{'ornaments': 1}	{'who': 3, 'those': 1, 'else': 1}	{}	54
{'lies': 1}	{'body': 1}	{'broken': 1, 'man': 1}	{}	{'man': 1}	{'lies': 1}	{'broken': 1, 'what': 1, 'alike': 1, 'finery': 2, 'true': 2, 'had': 1}	{}	{}	{}	55
{}	{}	{}	{'unburdened': 1}	{'himself': 1}	{'sin': 1, 'vanity': 1}	{'pride': 1, 'has': 1, 'like': 1}	{'sin': 1, 'soul': 1}	{'bird': 1}	{}	56
{}	{'die': 1}	{}	{}	{}	{'lost': 2}	{'look': 2, 'have': 2, 'hands': 1}	{}	{}	{}	57
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	58
